X Y W
202.38 -39.36 1
-80 50 0.5
-70 40 0.5
-20 60 0.5
-80 70 0.2
-80 60 0.08
-110 80 13.4909
-100 80 22.0463
-100 70 4.77753
-110 60 16.5118
-100 60 14.1967
-110 40 14.7893
-100 40 10.6066
-101.21 32.72 4.0757
-80 20 0.00512
-80 10 0.08
-80 0 0.0128
-80 -30 0.00512
-80 -40 0.032
-100 20 6.44793
-105.31 20.97 12.1109
-110 20 13.1495
-98.9 15.55 5.36996
-110 10 4.7185
-109.55 4.61 12.9221
-100 0 22.3112
-110 0 12.0144
-80 -50 0.032
-100 -20 22.0196
-110 -20 15.5154
-110 -30 16.9941
-100 -30 13.423
-110 -40 19.3564
-100 -40 19.6874
-100 -60 16.5241
-110 -60 22.59
-100 -70 17.6579
-110 -80 34.3602
