X Y W
280.82 -115.49 1
100 80 13.549
110 70 0.487807
103.91 63.42 10.733
110 60 7.06097
100 60 15.0732
101.76 54.82 4.87823
110 50 1.25056
103.45 48.38 6.89192
100 50 2.98751
110 40 8.65934
100 40 18.9043
110 30 2.11814
100 30 3.84213
93.7 29.57 3.97571
100.68 22.22 12.2339
110 20 5.72221
100 20 16.6652
110 10 2.66649
100 10 1.52545
110 0 14.1248
100 0 4.53426
101.07 0.31 6.09076
110 -10 3.81222
101.18 -12.57 9.07273
110 -20 7.2092
104.8 -21.99 5.21928
100 -20 5.00836
95.03 -22.78 0.625335
104.66 -28.62 6.12619
100 -30 3.35392
99.32 -35.23 4.80496
110 -40 16.7212
100 -40 2.52331
97.58 -42.71 6.04313
100 -50 4.93145
110 -60 7.13631
100 -60 6.16602
108.54 -65.32 1.36139
90 -60 0.995945
108.14 -70.48 4.93858
110 -80 16.9376
100 -80 17.096
90 -80 3.93863
