2.415770234871263824e+02,7.154653997152388456e+01
2.403114030122648046e+02,6.844868811339836157e+01
2.233894785848336824e+02,7.977642874823959573e+01
2.458040829516288284e+02,6.166107819734338591e+01
2.697812552476462997e+02,5.532900152348702250e+01
2.693576446333267995e+02,5.330248204533199896e+01
2.579898072247397067e+02,6.472873545366792314e+01
2.544052292687580632e+02,6.787576595599114171e+01
2.151700605637074659e+02,9.077914498542281763e+01
2.231233399590400666e+02,8.453845985216753434e+01
2.255399536790437480e+02,8.590282312791123331e+01
2.211508326184325313e+02,8.198370057304543934e+01
2.557750438824361936e+02,9.452459561727948767e+01
2.399526868841766145e+02,6.842645265351654871e+01
2.532699470611615595e+02,6.442911960767105484e+01
2.276318474392629696e+02,8.476466543755100247e+01
2.259992150099004675e+02,7.923083005779699306e+01
2.522437391724574809e+02,6.400202403403386597e+01
2.485186331991180282e+02,8.201528391913143423e+01
2.358225013873426690e+02,9.161359464405245490e+01
2.399051509581400694e+02,6.747737355882395605e+01
2.603383307104830351e+02,7.229985940821541135e+01
2.700838275627855296e+02,5.427904285375620930e+01
2.817774769022120722e+02,6.518656876731017746e+01
2.240083551271243607e+02,7.917566276505158385e+01
2.421207905711925719e+02,8.549845195667262487e+01
2.535937469856974076e+02,7.776750662891902266e+01
2.229995302307463874e+02,9.221749093354333127e+01
2.433972857385989244e+02,6.465343186350310134e+01
2.347131758288163041e+02,9.483852112515501176e+01
2.495051045710170285e+02,7.081781527065572845e+01
1.527147598991272446e+02,1.488243072274372025e+02
1.471247645714833254e+02,1.562351321077384227e+02
1.764992960527351613e+02,1.461022892309160852e+02
1.252302868267492215e+02,1.585422185376908146e+02
1.277166986867113820e+02,1.778598816387300303e+02
1.688767436589290867e+02,1.554435302838152211e+02
1.547168155145430717e+02,1.581597936155261550e+02
1.233767465895354860e+02,1.583588394180806063e+02
1.749968267285933621e+02,1.221528576213372617e+02
1.407783755880023193e+02,1.449975867106946907e+02
1.882871529146158025e+02,1.890784129760749011e+02
9.501806408000643955e+01,2.147776082559616952e+02
1.659586752121197151e+02,1.483729902294460317e+02
1.510654909736262539e+02,1.365670183532216697e+02
1.038720856875571741e+02,1.968866338204959447e+02
9.286740733323763664e+01,2.057611799805093824e+02
1.875531313913482165e+02,1.824837039577729456e+02
1.376485263379049400e+02,1.862625605977523833e+02
1.395977270651184199e+02,1.548733290117497745e+02
1.500243947596924556e+02,1.471162301226618183e+02
2.285198512865003977e+02,8.300884843659912349e+01
2.038166902153520823e+02,1.250464448246982556e+02
1.345599141199384690e+02,1.994652152424097267e+02
1.284590257485674840e+02,1.568259461941570407e+02
1.499553755101437673e+02,1.578683895094417267e+02
1.694278525106142297e+02,1.312240911665253407e+02
