X Y W
-90 100 0.5
-30 -100 0.5
40 -100 0.5
90 -100 0.5
-110 -30 1.45974
-100 -30 0.575296
-110 -40 8.59834
-100 -40 7.56546
-90 -20 1.00515
-70 -30 16.9189
-80 -30 19.5455
-70 -20 2.88461
-80 -20 24.0585
-60 -10 3.7993
-70 -10 11.2025
-80 -10 24.4004
-60 0 21.8574
-50 0 15.9862
-70 0 1.50259
-46.48 3.84179 3.07011
-60 10 0.528511
-50 10 0.604352
-70 30 1.19587
-80 40 20.1565
-70 40 2.62883
-90 50 10.7383
-80 50 16.0743
-77.37 53.4618 2.70944
-70 50 3.38668
-60 50 1.1731
-63.07 53.5809 7.19819
-50 50 2.17716
-70 60 2.14976
-69.2 62.0609 6.82498
-53.37 59.1518 1.69936
-60 60 12.651
X The results saved at Tue Mar 29 20:58:36 2022

