X Y W
27.21 90 1
-70 40 0.5
-30 -100 0.5
20 100 0.5
30 100 0.5
20 90 0.2
10 10 3.70752
10 0 14.5109
70 30 10.1727
70 40 3.19959
20 20 3.61448
20 -10 12.9759
20 10 3.21416
20 0 8.44081
30 0 8.28811
50 0 12.5409
40 0 19.5629
50 10 16.8519
40 10 19.4545
54.9 17.3209 1.70178
40 20 14.3615
29.51 90 0.4
30 90 0.2
50 20 5.07348
40 30 39.6766
60 30 21.9399
40 40 14.7761
60 40 7.11682
30 50 0.0615622
30 80 0.002048
30 70 10.9284
30 60 7.93177
67.33 48.1209 3.31741
60 50 15.3292
40 70 21.8213
50.32 74.7009 0.44613
50 60 13.7254
50 70 17.545
60 70 19.0767
60 60 21.6564
70 50 0.964976
70 70 1.64269
70 60 5.12425
X The results saved at Tue Mar 29 21:13:49 2022

