X Y W
-70.93 -3.63911 1
-80 10 0.5
-80 90 0.5
110 100 0.5
-129.5 -56.3191 14.1982
-139.07 -59.1591 14.3369
-130 -50 21.596
-140 -50 11.0962
-135.37 -43.3191 3.29675
-83.82 89.8909 0.16
-82.92 90 0.16
-90 100 0.08
-82.84 84.3509 0.0256
-84.27 87.1509 0.0256
-86.02 90 0.0256
-80 50 0.152956
-82.56 51.6109 4.97847
-84.09 53.7509 1.09095
-80 40 3.77946
-86.9 54.7809 3.37042
-80 20 0.002048
-90 50 17.2867
-83.39 16.8009 0.01024
-90 40 2.7932
-95.35 55.9009 8.69159
-100 50 3.71427
-110 40 23.6533
-114.04 34.0209 9.35407
-120 30 4.75927
-108.93 31.1509 10.7205
-99.07 34.7609 2.95336
-80 0 2.25803
-110 30 11.2696
-80 -10 16.6921
-100 30 5.19574
-80 -30 0.002048
-90 0 2.27037
-80 -40 0.2
-81.56 -30.5891 0.0016384
-90 -10 8.57631
-110 -10 10.9014
-102.71 -9.98911 2.96699
-86.31 -11.5691 9.33249
-82.1 -32.5591 2.00166
-110 -20 25.5855
-100 -20 7.12405
-110 -30 3.22835
-101.17 -32.8891 14.5487
-107.2 -36.5891 8.9139
-90.77 -36.0891 4.21388
-100 -40 37.5074
-110 -40 9.92735
-90 -40 7.90682
X The results saved at Tue Mar 29 20:54:45 2022

