X Y W
-140 -100 0.5
-35.22 -23.5382 0.00838023
-40 -20 3.86203
-50.52 -28.6291 15.7411
-40 -10 0.152306
-50 -20 30.2639
30 100 0.002048
-20 70 10.827
-19.99 68.5318 7.59883
-22.54 55.2809 0.293646
-20 60 3.3381
-10 70 15.1518
0 80 6.01157
-20 50 0.00292409
10 80 10.0632
0 70 15.9597
-10 60 3.28324
-14.2 51.4018 0.206238
10 70 13.7252
0 60 2.40878
-30 20 9.34199
-20 30 0.00133715
-30 10 4.99233
-21.41 20.8818 4.59234
-20 20 5.26249
-30 0 2.41756
-20 10 15.2772
-10 20 1.50627
-30 -10 0.285699
0 30 11.3588
-9.68 15.9809 7.62539
-20 0 6.664
-27.58 -12.0882 0.026048
10 30 12.7312
-0.22 22.0118 3.68457
0.7 24.9718 8.83845
0 20 12.2845
-30 -20 2.80611
-20 -10 12.0159
-10 0 1.65789
10 20 8.60696
-30 -30 0.0681699
-20 -20 1.23662
-15.53 -14.0991 5.86067
-10 -10 9.21638
40 100 0.08
X The results saved at Tue Mar 29 21:05:59 2022

