X Y W
-71.0868 -0.166797 1
15.5032 98.8832 1
-80 10 0.5
-80 90 0.5
110 100 0.5
-130 -60 12.4474
-130 -50 25.1707
-140 -50 19.1406
-130 -40 5.12948
-83.9768 90 0.16
-90 100 0.08
-80.3768 80.6732 0.0256
-88.3268 90 0.004096
-80 40 0.00690457
-83.4168 50.5732 4.7458
-83.6568 44.6832 8.04701
-78.9268 15.0132 0.4
-80 20 0.002048
-88.4868 47.3632 7.75693
-90 50 8.01298
-91.8468 54.2132 14.1804
-90 40 2.167
-100 50 4.26929
-110 40 32.1572
-80.5268 3.8332 0.4
-120 30 5.77666
-104.707 33.5032 7.23717
-80 0 2.24996
-110 30 10.3716
-80.6968 -10.3968 15.7187
-80 -10 5.15296
-104.157 30.8432 2.76322
-79.2568 -14.8268 4.47773
-100 30 1.76418
-103.967 29.9632 4.02007
-76.9968 -37.4268 0.4
-80 -30 0.002048
-90 0 2.21518
-80 -40 0.2
-90 -10 8.65008
-110 -10 11.1554
-101.587 -11.2868 3.05487
-94.0868 -10.7568 0.0641588
-117.407 -20.0768 2.79447
-110 -20 14.9776
-100 -20 8.23858
-114.047 -23.7768 5.13196
-110 -30 2.70084
-100 -30 6.25912
-104.477 -32.3768 13.031
-100 -40 20.4492
-110 -40 3.90831
-90 -40 4.3136
-103.247 -42.1568 24.7365
X The results saved at Tue Mar 29 20:54:45 2022

