X Y W
129.069 90 1
-120 -100 0.5
-20 -100 0.5
20 90 0.5
20 100 0.5
30 -10 0.5
30 40 0.5
120 80 3.53144
120 70 28.779
127.656 64.8264 17.2894
120 60 10.4142
125.273 51.5532 14.7239
120 50 12.1911
119.993 43.7432 12.5206
130 80 2.19979
130 70 15.2129
129.796 61.6264 7.07521
130 60 2.84325
129.173 56.1532 6.50247
130 30 3.66807
130 50 0.187412
130 40 9.26421
150 40 13.6066
140 40 7.529
140 43.0032 20.7928
130 90 0.032
130 100 0.002048
136.953 75.7532 8.21087
140 74.0132 2.99027
140 72.1664 7.78853
140 70 13.3626
150 70 12.7701
140 67.5364 14.0093
140 67.5832 1.0806
136.436 62.0664 14.1866
149.006 61.4064 11.1353
140 60 6.08617
140 59.3132 2.0154
140 54.9764 9.73436
140 50 15.0347
150 50 7.09399
133.693 47.7832 6.86932
X The results saved at Tue Mar 29 21:28:52 2022

