X Y W
-150 -100 0.5
-110 -100 0.5
-10 -100 0.5
10 100 0.5
110 100 0.5
-90 -30 10.0271
-70 -40 0.156368
-80 -30 5.57327
-70 -30 20.4023
-60 -30 2.54825
-40 -30 6.38579
-50.0036 -23.1236 13.0545
-50 -20 10.3963
-40 -20 16.5849
-50 -10 9.57643
-40 -10 13.2243
-57.2706 -2.0304 2.32916
-50 0 21.2227
-40 0 10.0761
-38.4506 8.2296 22.5201
-38.1968 20.2632 0.226307
-53.4736 51.1764 0.387561
-50 50 7.50742
-40 50 4.71864
-60 60 3.60767
-49.8668 59.9232 0.00463428
-50 60 10.464
-40 60 5.28799
-44.5606 69.3796 6.044
-40 80 3.57883
-40 70 11.5558
0 100 0.00512
-32.1568 75.9632 2.18243
-20 70 14.567
-30 70 15.2069
-30 60 15.352
-30 20 11.2409
-30 10 11.6615
-30 -10 2.06704
-24.5668 13.1732 16.1862
-30 -20 2.07534
-20 10 10.2242
X The results saved at Tue Mar 29 21:02:27 2022

