,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
221086,-70.0894881675058,44.1720043455534,2018-08-01,24.3480069231131,2018,8,99
221087,-70.0891131675058,44.1720043455534,2018-08-01,19.8245609186,2018,8,99
221088,-70.0898631675058,44.1717343455534,2018-08-01,18.95534324646,2018,8,99
221089,-70.0894881675058,44.1717343455534,2018-08-01,24.2736907243261,2018,8,99
221090,-70.0891131675058,44.1717343455534,2018-08-01,19.8899208787976,2018,8,99
221091,-70.0906131675058,44.1714643455534,2018-08-01,5.69159936904907,2018,8,99
221092,-70.0902381675058,44.1714643455534,2018-08-01,10.6098867067262,2018,8,99
221093,-70.0898631675058,44.1714643455534,2018-08-01,18.6132888980897,2018,8,99
221094,-70.0894881675058,44.1714643455534,2018-08-01,24.4021817133689,2018,8,99
221095,-70.0891131675058,44.1714643455534,2018-08-01,22.1202568711601,2018,8,99
221096,-70.0887381675058,44.1714643455534,2018-08-01,22.2607743567395,2018,8,99
221097,-70.0883631675058,44.1714643455534,2018-08-01,10.8837404475338,2018,8,99
221098,-70.0909881675058,44.1711943455534,2018-08-01,8.01552486419678,2018,8,99
221099,-70.0906131675058,44.1711943455534,2018-08-01,8.08962760858557,2018,8,99
221100,-70.0902381675058,44.1711943455534,2018-08-01,8.6609759577045,2018,8,99
221101,-70.0898631675058,44.1711943455534,2018-08-01,12.8109345192569,2018,8,99
221102,-70.0894881675058,44.1711943455534,2018-08-01,14.8924407266132,2018,8,99
221103,-70.0891131675058,44.1711943455534,2018-08-01,14.4151876427274,2018,8,99
221104,-70.0887381675058,44.1711943455534,2018-08-01,16.7051914770136,2018,8,99
221105,-70.0883631675058,44.1711943455534,2018-08-01,14.6109806566361,2018,8,99
221106,-70.0879881675058,44.1711943455534,2018-08-01,23.4720535547768,2018,8,99
221107,-70.0876131675058,44.1711943455534,2018-08-01,23.7361385532544,2018,8,99
221108,-70.0872381675058,44.1711943455534,2018-08-01,26.4512506466274,2018,8,99
221109,-70.0909881675058,44.1709243455534,2018-08-01,9.48464331056127,2018,8,99
221110,-70.0906131675058,44.1709243455534,2018-08-01,10.7248616007681,2018,8,99
221111,-70.0902381675058,44.1709243455534,2018-08-01,6.31423697562277,2018,8,99
221112,-70.0898631675058,44.1709243455534,2018-08-01,6.37512435717999,2018,8,99
221113,-70.0894881675058,44.1709243455534,2018-08-01,6.47072170223885,2018,8,99
221114,-70.0891131675058,44.1709243455534,2018-08-01,6.23470585880521,2018,8,99
221115,-70.0887381675058,44.1709243455534,2018-08-01,7.25354050379297,2018,8,99
221116,-70.0883631675058,44.1709243455534,2018-08-01,9.53556708150953,2018,8,99
221117,-70.0879881675058,44.1709243455534,2018-08-01,17.7629668968856,2018,8,99
221118,-70.0876131675058,44.1709243455534,2018-08-01,24.1089704389306,2018,8,99
221119,-70.0872381675058,44.1709243455534,2018-08-01,23.8384590380341,2018,8,99
221120,-70.0868631675058,44.1709243455534,2018-08-01,24.6701199591506,2018,8,99
221121,-70.0909881675058,44.1706543455534,2018-08-01,10.2544831350062,2018,8,99
221122,-70.0906131675058,44.1706543455534,2018-08-01,11.5110813405947,2018,8,99
221123,-70.0902381675058,44.1706543455534,2018-08-01,4.73138622910732,2018,8,99
221124,-70.0898631675058,44.1706543455534,2018-08-01,3.06021333512846,2018,8,99
221125,-70.0894881675058,44.1706543455534,2018-08-01,3.13335247696265,2018,8,99
221126,-70.0891131675058,44.1706543455534,2018-08-01,3.1129146942196,2018,8,99
221127,-70.0887381675058,44.1706543455534,2018-08-01,3.3361230756125,2018,8,99
221128,-70.0883631675058,44.1706543455534,2018-08-01,4.72615165448293,2018,8,99
221129,-70.0879881675058,44.1706543455534,2018-08-01,9.17943306864144,2018,8,99
221130,-70.0876131675058,44.1706543455534,2018-08-01,15.3734685277877,2018,8,99
221131,-70.0872381675058,44.1706543455534,2018-08-01,15.8004040884578,2018,8,99
221132,-70.0868631675058,44.1706543455534,2018-08-01,12.6639976669644,2018,8,99
221133,-70.0864881675058,44.1706543455534,2018-08-01,5.54353311331794,2018,8,99
221134,-70.0909881675058,44.1703843455534,2018-08-01,7.95877428075472,2018,8,99
221135,-70.0906131675058,44.1703843455534,2018-08-01,9.00583330561136,2018,8,99
221136,-70.0902381675058,44.1703843455534,2018-08-01,3.32026270743585,2018,8,99
221137,-70.0898631675058,44.1703843455534,2018-08-01,2.01125645599828,2018,8,99
221138,-70.0894881675058,44.1703843455534,2018-08-01,2.24281364292219,2018,8,99
221139,-70.0891131675058,44.1703843455534,2018-08-01,2.41498498227524,2018,8,99
221140,-70.0887381675058,44.1703843455534,2018-08-01,2.9015669407977,2018,8,99
221141,-70.0883631675058,44.1703843455534,2018-08-01,3.59326957747701,2018,8,99
221142,-70.0879881675058,44.1703843455534,2018-08-01,5.05402653619594,2018,8,99
221143,-70.0876131675058,44.1703843455534,2018-08-01,6.95373954982223,2018,8,99
221144,-70.0872381675058,44.1703843455534,2018-08-01,7.86291696705886,2018,8,99
221145,-70.0868631675058,44.1703843455534,2018-08-01,8.33161117226023,2018,8,99
221146,-70.0864881675058,44.1703843455534,2018-08-01,6.38501233572906,2018,8,99
221147,-70.0861131675058,44.1703843455534,2018-08-01,5.32716981647849,2018,8,99
