,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
212573,-70.0894881675058,44.1720043455534,2018-07-01,4.99353182059955,2018,7,99
212574,-70.0891131675058,44.1720043455534,2018-07-01,3.05415332937352,2018,7,99
212575,-70.0898631675058,44.1717343455534,2018-07-01,3.33098220825195,2018,7,99
212576,-70.0894881675058,44.1717343455534,2018-07-01,4.97062025501844,2018,7,99
212577,-70.0891131675058,44.1717343455534,2018-07-01,3.08181470477665,2018,7,99
212578,-70.0906131675058,44.1714643455534,2018-07-01,0.233391478657722,2018,7,50
212579,-70.0902381675058,44.1714643455534,2018-07-01,1.121333156796,2018,7,95
212580,-70.0898631675058,44.1714643455534,2018-07-01,3.01904575439119,2018,7,99
212581,-70.0894881675058,44.1714643455534,2018-07-01,4.83547484229736,2018,7,99
212582,-70.0891131675058,44.1714643455534,2018-07-01,3.53313958615791,2018,7,99
212583,-70.0887381675058,44.1714643455534,2018-07-01,3.63611466224837,2018,7,99
212584,-70.0883631675058,44.1714643455534,2018-07-01,0.0621418666346907,2018,7,50
212585,-70.0909881675058,44.1711943455534,2018-07-01,2.31935167312622,2018,7,99
212586,-70.0906131675058,44.1711943455534,2018-07-01,1.4353422253602,2018,7,95
212587,-70.0902381675058,44.1711943455534,2018-07-01,0.210919545811478,2018,7,50
212588,-70.0898631675058,44.1711943455534,2018-07-01,0.526031652263583,2018,7,50
212589,-70.0894881675058,44.1711943455534,2018-07-01,0.986238310007092,2018,7,50
212590,-70.0891131675058,44.1711943455534,2018-07-01,0.542696667382654,2018,7,50
212591,-70.0887381675058,44.1711943455534,2018-07-01,1.63523039917106,2018,7,95
212592,-70.0883631675058,44.1711943455534,2018-07-01,0.835060500159365,2018,7,50
212593,-70.0879881675058,44.1711943455534,2018-07-01,2.96624858201572,2018,7,99
212594,-70.0876131675058,44.1711943455534,2018-07-01,0.666492999558768,2018,7,50
212595,-70.0872381675058,44.1711943455534,2018-07-01,2.00459976862313,2018,7,99
212596,-70.0909881675058,44.1709243455534,2018-07-01,4.72338457357847,2018,7,99
212597,-70.0906131675058,44.1709243455534,2018-07-01,4.13780478809621,2018,7,99
212598,-70.0902381675058,44.1709243455534,2018-07-01,-0.126263524254496,2018,7,50
212599,-70.0898631675058,44.1709243455534,2018-07-01,-1.44310768118156,2018,7,5
212600,-70.0894881675058,44.1709243455534,2018-07-01,-1.57297593025685,2018,7,5
212601,-70.0891131675058,44.1709243455534,2018-07-01,-1.68883579973692,2018,7,5
212602,-70.0887381675058,44.1709243455534,2018-07-01,-1.13985695741261,2018,7,5
212603,-70.0883631675058,44.1709243455534,2018-07-01,-0.98006873098232,2018,7,50
212604,-70.0879881675058,44.1709243455534,2018-07-01,0.644047045084467,2018,7,50
212605,-70.0876131675058,44.1709243455534,2018-07-01,0.544002046947011,2018,7,50
