,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
195547,-70.0894881675058,44.1720043455534,2018-05-01,1.17560826916555,2018,5,95
195548,-70.0891131675058,44.1720043455534,2018-05-01,1.10987769923861,2018,5,95
195549,-70.0898631675058,44.1717343455534,2018-05-01,1.09252834320068,2018,5,95
195550,-70.0894881675058,44.1717343455534,2018-05-01,1.17446334623628,2018,5,95
195551,-70.0891131675058,44.1717343455534,2018-05-01,1.11083007296662,2018,5,95
195552,-70.0906131675058,44.1714643455534,2018-05-01,0.911225974559784,2018,5,50
195553,-70.0902381675058,44.1714643455534,2018-05-01,1.26311552329755,2018,5,95
195554,-70.0898631675058,44.1714643455534,2018-05-01,1.43721465281492,2018,5,95
195555,-70.0894881675058,44.1714643455534,2018-05-01,1.4675723757811,2018,5,95
195556,-70.0891131675058,44.1714643455534,2018-05-01,1.41646451484215,2018,5,95
195557,-70.0887381675058,44.1714643455534,2018-05-01,1.66494665163898,2018,5,95
195558,-70.0883631675058,44.1714643455534,2018-05-01,1.69052934927265,2018,5,95
195559,-70.0909881675058,44.1711943455534,2018-05-01,0.917403995990753,2018,5,50
195560,-70.0906131675058,44.1711943455534,2018-05-01,1.16543184189902,2018,5,95
195561,-70.0902381675058,44.1711943455534,2018-05-01,1.41455547951081,2018,5,95
195562,-70.0898631675058,44.1711943455534,2018-05-01,1.59870100498088,2018,5,95
195563,-70.0894881675058,44.1711943455534,2018-05-01,1.53428688055086,2018,5,95
195564,-70.0891131675058,44.1711943455534,2018-05-01,1.60300805831138,2018,5,95
195565,-70.0887381675058,44.1711943455534,2018-05-01,1.93892170961657,2018,5,95
195566,-70.0883631675058,44.1711943455534,2018-05-01,2.37349877895376,2018,5,99
195567,-70.0879881675058,44.1711943455534,2018-05-01,3.08154762749661,2018,5,99
195568,-70.0876131675058,44.1711943455534,2018-05-01,3.3053864218499,2018,5,99
195569,-70.0872381675058,44.1711943455534,2018-05-01,2.62002834091735,2018,5,99
195570,-70.0909881675058,44.1709243455534,2018-05-01,0.959454466997162,2018,5,50
195571,-70.0906131675058,44.1709243455534,2018-05-01,1.3335238131245,2018,5,95
195572,-70.0902381675058,44.1709243455534,2018-05-01,1.57088888453027,2018,5,95
195573,-70.0898631675058,44.1709243455534,2018-05-01,1.71795506150021,2018,5,95
195574,-70.0894881675058,44.1709243455534,2018-05-01,1.63630913760957,2018,5,95
195575,-70.0891131675058,44.1709243455534,2018-05-01,1.82113402017715,2018,5,95
195576,-70.0887381675058,44.1709243455534,2018-05-01,2.21514740161971,2018,5,99
195577,-70.0883631675058,44.1709243455534,2018-05-01,2.91777369690846,2018,5,99
195578,-70.0879881675058,44.1709243455534,2018-05-01,3.39668938497901,2018,5,99
195579,-70.0876131675058,44.1709243455534,2018-05-01,3.83446956447843,2018,5,99
195580,-70.0872381675058,44.1709243455534,2018-05-01,3.29793525235425,2018,5,99
195581,-70.0868631675058,44.1709243455534,2018-05-01,3.02319671543017,2018,5,99
