,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
8513,-70.0894881675058,44.1720043455534,2013-08-01,0.188019542091137,2013,8,50
8514,-70.0891131675058,44.1720043455534,2013-08-01,-0.651777486405438,2013,8,50
8515,-70.0898631675058,44.1717343455534,2013-08-01,0.377110362052917,2013,8,50
8516,-70.0894881675058,44.1717343455534,2013-08-01,0.190625399197694,2013,8,50
8517,-70.0891131675058,44.1717343455534,2013-08-01,-0.640304696332561,2013,8,50
8518,-70.0906131675058,44.1714643455534,2013-08-01,-0.796342372894287,2013,8,50
8519,-70.0902381675058,44.1714643455534,2013-08-01,-1.40529076263061,2013,8,5
8520,-70.0898631675058,44.1714643455534,2013-08-01,-0.469879650978981,2013,8,50
8521,-70.0894881675058,44.1714643455534,2013-08-01,-0.423359164896924,2013,8,50
8522,-70.0891131675058,44.1714643455534,2013-08-01,-1.11463430657691,2013,8,5
8523,-70.0887381675058,44.1714643455534,2013-08-01,-1.91269422346332,2013,8,5
8524,-70.0883631675058,44.1714643455534,2013-08-01,-2.56790910289007,2013,8,1
8525,-70.0909881675058,44.1711943455534,2013-08-01,-0.953937292098999,2013,8,50
8526,-70.0906131675058,44.1711943455534,2013-08-01,-0.87701662638843,2013,8,50
8527,-70.0902381675058,44.1711943455534,2013-08-01,-1.97167278559932,2013,8,1
8528,-70.0898631675058,44.1711943455534,2013-08-01,-1.69523885935285,2013,8,5
8529,-70.0894881675058,44.1711943455534,2013-08-01,-1.87061412403659,2013,8,5
8530,-70.0891131675058,44.1711943455534,2013-08-01,-2.54198858517054,2013,8,1
8531,-70.0887381675058,44.1711943455534,2013-08-01,-3.02214239646472,2013,8,1
8532,-70.0883631675058,44.1711943455534,2013-08-01,-3.19369115418829,2013,8,1
8533,-70.0879881675058,44.1711943455534,2013-08-01,-2.648520309486,2013,8,1
8534,-70.0876131675058,44.1711943455534,2013-08-01,-2.24714397070965,2013,8,1
8535,-70.0872381675058,44.1711943455534,2013-08-01,-1.43717588500753,2013,8,5
8536,-70.0909881675058,44.1709243455534,2013-08-01,-0.877368615507443,2013,8,50
8537,-70.0906131675058,44.1709243455534,2013-08-01,-1.05253869091776,2013,8,5
8538,-70.0902381675058,44.1709243455534,2013-08-01,-2.76221936411207,2013,8,1
8539,-70.0898631675058,44.1709243455534,2013-08-01,-2.89437755045979,2013,8,1
8540,-70.0894881675058,44.1709243455534,2013-08-01,-3.23454589495405,2013,8,1
8541,-70.0891131675058,44.1709243455534,2013-08-01,-3.7269309865242,2013,8,1
8542,-70.0887381675058,44.1709243455534,2013-08-01,-4.101013656951,2013,8,1
8543,-70.0883631675058,44.1709243455534,2013-08-01,-4.00691248408726,2013,8,1
8544,-70.0879881675058,44.1709243455534,2013-08-01,-3.51067595562106,2013,8,1
8545,-70.0876131675058,44.1709243455534,2013-08-01,-2.95906687555985,2013,8,1
8546,-70.0872381675058,44.1709243455534,2013-08-01,-2.3948131075939,2013,8,1
8547,-70.0868631675058,44.1709243455534,2013-08-01,-2.03507620164609,2013,8,1
8548,-70.0909881675058,44.1706543455534,2013-08-01,-0.87436726222765,2013,8,50
8549,-70.0906131675058,44.1706543455534,2013-08-01,-1.34305352386678,2013,8,5
8550,-70.0902381675058,44.1706543455534,2013-08-01,-2.99577664577706,2013,8,1
8551,-70.0898631675058,44.1706543455534,2013-08-01,-3.42629651324615,2013,8,1
8552,-70.0894881675058,44.1706543455534,2013-08-01,-3.85137714294005,2013,8,1
