,x,y,MonthYear,Zscore,Year,Month,labels
0,-70.0894881675058,44.1720043455534,2013-07-01,2.60079360409297,2013,7,4
1,-70.0891131675058,44.1720043455534,2013-07-01,0.161825923212063,2013,7,2
2,-70.0898631675058,44.1717343455534,2013-07-01,1.50104075670242,2013,7,3
3,-70.0894881675058,44.1717343455534,2013-07-01,2.58563793036218,2013,7,4
4,-70.0891131675058,44.1717343455534,2013-07-01,0.196062090772142,2013,7,2
5,-70.0906131675058,44.1714643455534,2013-07-01,-1.32347673177719,2013,7,1
6,-70.0902381675058,44.1714643455534,2013-07-01,0.406098609666474,2013,7,2
7,-70.0898631675058,44.1714643455534,2013-07-01,1.2922737537099,2013,7,3
8,-70.0894881675058,44.1714643455534,2013-07-01,1.84644259349365,2013,7,3
9,-70.0891131675058,44.1714643455534,2013-07-01,-0.253529868106938,2013,7,2
10,-70.0887381675058,44.1714643455534,2013-07-01,-2.02111062087502,2013,7,0
11,-70.0883631675058,44.1714643455534,2013-07-01,-2.32699822723824,2013,7,0
12,-70.0909881675058,44.1711943455534,2013-07-01,-1.74890470504761,2013,7,1
13,-70.0906131675058,44.1711943455534,2013-07-01,-1.6634744193023,2013,7,1
14,-70.0902381675058,44.1711943455534,2013-07-01,-1.46550232016155,2013,7,1
15,-70.0898631675058,44.1711943455534,2013-07-01,-0.8186681996295,2013,7,2
16,-70.0894881675058,44.1711943455534,2013-07-01,-0.757425677530889,2013,7,2
17,-70.0891131675058,44.1711943455534,2013-07-01,-1.90970177678919,2013,7,1
18,-70.0887381675058,44.1711943455534,2013-07-01,-2.81970551154687,2013,7,0
19,-70.0883631675058,44.1711943455534,2013-07-01,-2.78698770112257,2013,7,0
20,-70.0879881675058,44.1711943455534,2013-07-01,-2.44563157124331,2013,7,0
21,-70.0876131675058,44.1711943455534,2013-07-01,-1.34400636071102,2013,7,1
22,-70.0872381675058,44.1711943455534,2013-07-01,-1.01441257476573,2013,7,1
23,-70.0909881675058,44.1709243455534,2013-07-01,-1.60275545699406,2013,7,1
24,-70.0906131675058,44.1709243455534,2013-07-01,-1.88418777568242,2013,7,1
25,-70.0902381675058,44.1709243455534,2013-07-01,-3.01969731254102,2013,7,0
26,-70.0898631675058,44.1709243455534,2013-07-01,-2.79176244172972,2013,7,0
27,-70.0894881675058,44.1709243455534,2013-07-01,-2.74115351116084,2013,7,0
28,-70.0891131675058,44.1709243455534,2013-07-01,-2.98523123993688,2013,7,0
29,-70.0887381675058,44.1709243455534,2013-07-01,-3.20059420030122,2013,7,0
30,-70.0883631675058,44.1709243455534,2013-07-01,-3.09976274768661,2013,7,0
31,-70.0879881675058,44.1709243455534,2013-07-01,-2.76769742437066,2013,7,0
32,-70.0876131675058,44.1709243455534,2013-07-01,-1.81125807597031,2013,7,1
33,-70.0872381675058,44.1709243455534,2013-07-01,-1.47040067101398,2013,7,1
34,-70.0868631675058,44.1709243455534,2013-07-01,-1.3027750286452,2013,7,1
