,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
246625,-70.0894881675058,44.1720043455534,2019-07-01,7.80292295849622,2019,7,99
246626,-70.0891131675058,44.1720043455534,2019-07-01,5.47535818298119,2019,7,99
246627,-70.0898631675058,44.1717343455534,2019-07-01,4.66265296936035,2019,7,99
246628,-70.0894881675058,44.1717343455534,2019-07-01,7.75964695562442,2019,7,99
246629,-70.0891131675058,44.1717343455534,2019-07-01,5.50919264024428,2019,7,99
246630,-70.0906131675058,44.1714643455534,2019-07-01,2.98620367050171,2019,7,99
246631,-70.0902381675058,44.1714643455534,2019-07-01,2.83601122823602,2019,7,99
246632,-70.0898631675058,44.1714643455534,2019-07-01,4.57661667450721,2019,7,99
246633,-70.0894881675058,44.1714643455534,2019-07-01,7.48498487178711,2019,7,99
246634,-70.0891131675058,44.1714643455534,2019-07-01,5.8757708459955,2019,7,99
246635,-70.0887381675058,44.1714643455534,2019-07-01,5.60128368147595,2019,7,99
246636,-70.0883631675058,44.1714643455534,2019-07-01,1.42401646334312,2019,7,95
246637,-70.0909881675058,44.1711943455534,2019-07-01,7.68030977249146,2019,7,99
246638,-70.0906131675058,44.1711943455534,2019-07-01,6.13894198304422,2019,7,99
246639,-70.0902381675058,44.1711943455534,2019-07-01,2.06538396303691,2019,7,99
246640,-70.0898631675058,44.1711943455534,2019-07-01,1.94931422739041,2019,7,95
246641,-70.0894881675058,44.1711943455534,2019-07-01,3.02643648406734,2019,7,99
246642,-70.0891131675058,44.1711943455534,2019-07-01,2.59153595940388,2019,7,99
246643,-70.0887381675058,44.1711943455534,2019-07-01,3.48607567990827,2019,7,99
246644,-70.0883631675058,44.1711943455534,2019-07-01,2.30771648063175,2019,7,99
246645,-70.0879881675058,44.1711943455534,2019-07-01,5.60399056445474,2019,7,99
246646,-70.0876131675058,44.1711943455534,2019-07-01,11.1614220025964,2019,7,99
246647,-70.0872381675058,44.1711943455534,2019-07-01,8.97733339513992,2019,7,99
246648,-70.0909881675058,44.1709243455534,2019-07-01,9.5937917850335,2019,7,99
246649,-70.0906131675058,44.1709243455534,2019-07-01,10.2467699813758,2019,7,99
246650,-70.0902381675058,44.1709243455534,2019-07-01,2.51071525078865,2019,7,99
246651,-70.0898631675058,44.1709243455534,2019-07-01,-0.258708515963574,2019,7,50
246652,-70.0894881675058,44.1709243455534,2019-07-01,-0.404282424055909,2019,7,50
246653,-70.0891131675058,44.1709243455534,2019-07-01,-0.555064529060508,2019,7,50
246654,-70.0887381675058,44.1709243455534,2019-07-01,-0.230707835797964,2019,7,50
246655,-70.0883631675058,44.1709243455534,2019-07-01,-0.0587011895714469,2019,7,50
246656,-70.0879881675058,44.1709243455534,2019-07-01,3.1207842800851,2019,7,99
246657,-70.0876131675058,44.1709243455534,2019-07-01,10.4265635412787,2019,7,99
246658,-70.0872381675058,44.1709243455534,2019-07-01,10.9693587815173,2019,7,99
246659,-70.0868631675058,44.1709243455534,2019-07-01,10.2573759846021,2019,7,99
246660,-70.0909881675058,44.1706543455534,2019-07-01,11.7882060998033,2019,7,99
246661,-70.0906131675058,44.1706543455534,2019-07-01,11.4237416730076,2019,7,99
246662,-70.0902381675058,44.1706543455534,2019-07-01,3.26481709126878,2019,7,99
246663,-70.0898631675058,44.1706543455534,2019-07-01,-0.773619790860039,2019,7,50
246664,-70.0894881675058,44.1706543455534,2019-07-01,-1.37463321689417,2019,7,5
246665,-70.0891131675058,44.1706543455534,2019-07-01,-1.51704280288931,2019,7,5
246666,-70.0887381675058,44.1706543455534,2019-07-01,-1.57415309242117,2019,7,5
246667,-70.0883631675058,44.1706543455534,2019-07-01,-1.40822598347938,2019,7,5
246668,-70.0879881675058,44.1706543455534,2019-07-01,0.00314335640639707,2019,7,50
246669,-70.0876131675058,44.1706543455534,2019-07-01,3.63942126152886,2019,7,99
246670,-70.0872381675058,44.1706543455534,2019-07-01,4.53865190271699,2019,7,99
246671,-70.0868631675058,44.1706543455534,2019-07-01,3.41758017528241,2019,7,99
246672,-70.0864881675058,44.1706543455534,2019-07-01,0.834347299340034,2019,7,50
246673,-70.0909881675058,44.1703843455534,2019-07-01,9.61281773274531,2019,7,99
246674,-70.0906131675058,44.1703843455534,2019-07-01,8.73382614495269,2019,7,99
246675,-70.0902381675058,44.1703843455534,2019-07-01,2.79863114601428,2019,7,99
246676,-70.0898631675058,44.1703843455534,2019-07-01,-0.745055589385805,2019,7,50
246677,-70.0894881675058,44.1703843455534,2019-07-01,-1.42700896955322,2019,7,5
246678,-70.0891131675058,44.1703843455534,2019-07-01,-1.56267812693251,2019,7,5
246679,-70.0887381675058,44.1703843455534,2019-07-01,-1.60338434061909,2019,7,5
246680,-70.0883631675058,44.1703843455534,2019-07-01,-1.53805399892494,2019,7,5
246681,-70.0879881675058,44.1703843455534,2019-07-01,-1.25080129798441,2019,7,5
246682,-70.0876131675058,44.1703843455534,2019-07-01,-0.516816330616122,2019,7,50
246683,-70.0872381675058,44.1703843455534,2019-07-01,0.0508194438781657,2019,7,50
246684,-70.0868631675058,44.1703843455534,2019-07-01,1.1095465634297,2019,7,95
246685,-70.0864881675058,44.1703843455534,2019-07-01,0.871495621474428,2019,7,50
246686,-70.0861131675058,44.1703843455534,2019-07-01,0.7861420406713,2019,7,50
246687,-70.0857381675058,44.1703843455534,2019-07-01,0.672483105527389,2019,7,50
246688,-70.0853631675058,44.1703843455534,2019-07-01,0.628782362752002,2019,7,50
246689,-70.0909881675058,44.1701143455534,2019-07-01,5.49751828703254,2019,7,99
246690,-70.0906131675058,44.1701143455534,2019-07-01,4.45098365732545,2019,7,99
246691,-70.0902381675058,44.1701143455534,2019-07-01,1.14606237658618,2019,7,95
246692,-70.0898631675058,44.1701143455534,2019-07-01,-0.757748051874227,2019,7,50
246693,-70.0894881675058,44.1701143455534,2019-07-01,-1.2313732391303,2019,7,5
246694,-70.0891131675058,44.1701143455534,2019-07-01,-1.39297496894051,2019,7,5
246695,-70.0887381675058,44.1701143455534,2019-07-01,-1.44194354456253,2019,7,5
246696,-70.0883631675058,44.1701143455534,2019-07-01,-1.47882573194664,2019,7,5
246697,-70.0879881675058,44.1701143455534,2019-07-01,-1.43216609895678,2019,7,5
246698,-70.0876131675058,44.1701143455534,2019-07-01,-1.36795921827329,2019,7,5
246699,-70.0872381675058,44.1701143455534,2019-07-01,-1.17159430636268,2019,7,5
246700,-70.0868631675058,44.1701143455534,2019-07-01,-0.824939719994543,2019,7,50
246701,-70.0864881675058,44.1701143455534,2019-07-01,-0.572718604605857,2019,7,50
246702,-70.0861131675058,44.1701143455534,2019-07-01,-0.370854635616454,2019,7,50
246703,-70.0857381675058,44.1701143455534,2019-07-01,0.2743999161327,2019,7,50
246704,-70.0853631675058,44.1701143455534,2019-07-01,0.634901090088778,2019,7,50
246705,-70.0849881675058,44.1701143455534,2019-07-01,1.77804199885588,2019,7,95
246706,-70.0846131675058,44.1701143455534,2019-07-01,0.46790934289116,2019,7,50
246707,-70.0917381675058,44.1698443455534,2019-07-01,7.92234897613525,2019,7,99
246708,-70.0913631675058,44.1698443455534,2019-07-01,8.13814168305859,2019,7,99
246709,-70.0909881675058,44.1698443455534,2019-07-01,4.23207926370589,2019,7,99
246710,-70.0906131675058,44.1698443455534,2019-07-01,1.58014157048545,2019,7,95
246711,-70.0902381675058,44.1698443455534,2019-07-01,-0.0926455468254079,2019,7,50
246712,-70.0898631675058,44.1698443455534,2019-07-01,-0.832049974020436,2019,7,50
246713,-70.0894881675058,44.1698443455534,2019-07-01,-1.09446112068447,2019,7,5
246714,-70.0891131675058,44.1698443455534,2019-07-01,-1.27332633108394,2019,7,5
246715,-70.0887381675058,44.1698443455534,2019-07-01,-1.33370885932775,2019,7,5
246716,-70.0883631675058,44.1698443455534,2019-07-01,-1.42854392215363,2019,7,5
246717,-70.0879881675058,44.1698443455534,2019-07-01,-1.42715544045247,2019,7,5
246718,-70.0876131675058,44.1698443455534,2019-07-01,-1.43247688471689,2019,7,5
246719,-70.0872381675058,44.1698443455534,2019-07-01,-1.41868745274845,2019,7,5
246720,-70.0868631675058,44.1698443455534,2019-07-01,-1.39036034003091,2019,7,5
246721,-70.0864881675058,44.1698443455534,2019-07-01,-1.36444091847658,2019,7,5
246722,-70.0861131675058,44.1698443455534,2019-07-01,-1.39694620608612,2019,7,5
246723,-70.0857381675058,44.1698443455534,2019-07-01,-1.20053918734721,2019,7,5
246724,-70.0853631675058,44.1698443455534,2019-07-01,-0.679409163637945,2019,7,50
246725,-70.0849881675058,44.1698443455534,2019-07-01,0.817234227687782,2019,7,50
246726,-70.0846131675058,44.1698443455534,2019-07-01,1.10887563536568,2019,7,95
246727,-70.0842381675058,44.1698443455534,2019-07-01,0.804549913841437,2019,7,50
246728,-70.0917381675058,44.1695743455534,2019-07-01,10.8903915277095,2019,7,99
246729,-70.0913631675058,44.1695743455534,2019-07-01,9.18953206873284,2019,7,99
246730,-70.0909881675058,44.1695743455534,2019-07-01,4.37072526960448,2019,7,99
246731,-70.0906131675058,44.1695743455534,2019-07-01,0.760116987810474,2019,7,50
246732,-70.0902381675058,44.1695743455534,2019-07-01,-0.414383361889158,2019,7,50
246733,-70.0898631675058,44.1695743455534,2019-07-01,-0.773350331070514,2019,7,50
246734,-70.0894881675058,44.1695743455534,2019-07-01,-0.939982135733179,2019,7,50
246735,-70.0891131675058,44.1695743455534,2019-07-01,-1.11007747064043,2019,7,5
246736,-70.0887381675058,44.1695743455534,2019-07-01,-1.18935798169203,2019,7,5
246737,-70.0883631675058,44.1695743455534,2019-07-01,-1.30523059514481,2019,7,5
246738,-70.0879881675058,44.1695743455534,2019-07-01,-1.38803228060623,2019,7,5
246739,-70.0876131675058,44.1695743455534,2019-07-01,-1.4292047294161,2019,7,5
246740,-70.0872381675058,44.1695743455534,2019-07-01,-1.45091561694074,2019,7,5
246741,-70.0868631675058,44.1695743455534,2019-07-01,-1.46317153105797,2019,7,5
246742,-70.0864881675058,44.1695743455534,2019-07-01,-1.51311012046678,2019,7,5
246743,-70.0861131675058,44.1695743455534,2019-07-01,-1.59058854070826,2019,7,5
246744,-70.0857381675058,44.1695743455534,2019-07-01,-1.63942105040295,2019,7,5
246745,-70.0853631675058,44.1695743455534,2019-07-01,-1.57396509532991,2019,7,5
246746,-70.0849881675058,44.1695743455534,2019-07-01,-1.32753758708254,2019,7,5
246747,-70.0846131675058,44.1695743455534,2019-07-01,-1.26390494836629,2019,7,5
246748,-70.0842381675058,44.1695743455534,2019-07-01,-1.5252131019351,2019,7,5
246749,-70.0838631675058,44.1695743455534,2019-07-01,-1.60805237166399,2019,7,5
246750,-70.0921131675058,44.1693043455534,2019-07-01,15.7098951339722,2019,7,99
246751,-70.0917381675058,44.1693043455534,2019-07-01,14.7883506201485,2019,7,99
246752,-70.0913631675058,44.1693043455534,2019-07-01,10.9394085906643,2019,7,99
246753,-70.0909881675058,44.1693043455534,2019-07-01,4.63993257154299,2019,7,99
246754,-70.0906131675058,44.1693043455534,2019-07-01,0.696833652260562,2019,7,50
246755,-70.0902381675058,44.1693043455534,2019-07-01,-0.377202850585846,2019,7,50
246756,-70.0898631675058,44.1693043455534,2019-07-01,-0.677266825522723,2019,7,50
246757,-70.0894881675058,44.1693043455534,2019-07-01,-0.890738188530949,2019,7,50
246758,-70.0891131675058,44.1693043455534,2019-07-01,-1.01537513811035,2019,7,5
246759,-70.0887381675058,44.1693043455534,2019-07-01,-1.08595908174993,2019,7,5
246760,-70.0883631675058,44.1693043455534,2019-07-01,-1.17557890076887,2019,7,5
246761,-70.0879881675058,44.1693043455534,2019-07-01,-1.28019668546607,2019,7,5
246762,-70.0876131675058,44.1693043455534,2019-07-01,-1.36867563711645,2019,7,5
246763,-70.0872381675058,44.1693043455534,2019-07-01,-1.4418703728615,2019,7,5
246764,-70.0868631675058,44.1693043455534,2019-07-01,-1.46968060329545,2019,7,5
246765,-70.0864881675058,44.1693043455534,2019-07-01,-1.46342105746319,2019,7,5
246766,-70.0861131675058,44.1693043455534,2019-07-01,-1.4566225874382,2019,7,5
246767,-70.0857381675058,44.1693043455534,2019-07-01,-1.56714718573239,2019,7,5
246768,-70.0853631675058,44.1693043455534,2019-07-01,-1.68289762997806,2019,7,5
246769,-70.0849881675058,44.1693043455534,2019-07-01,-1.81287449994527,2019,7,5
