,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
93643,-70.0894881675058,44.1720043455534,2015-10-01,-6.56135296397523,2015,10,1
93644,-70.0891131675058,44.1720043455534,2015-10-01,-5.94432452238699,2015,10,1
93645,-70.0898631675058,44.1717343455534,2015-10-01,-5.89727687835693,2015,10,1
93646,-70.0894881675058,44.1717343455534,2015-10-01,-6.5522013436726,2015,10,1
93647,-70.0891131675058,44.1717343455534,2015-10-01,-5.9532003087193,2015,10,1
93648,-70.0906131675058,44.1714643455534,2015-10-01,-5.92742776870728,2015,10,1
93649,-70.0902381675058,44.1714643455534,2015-10-01,-7.19444894751579,2015,10,1
93650,-70.0898631675058,44.1714643455534,2015-10-01,-7.20062627779411,2015,10,1
93651,-70.0894881675058,44.1714643455534,2015-10-01,-7.76461075907407,2015,10,1
93652,-70.0891131675058,44.1714643455534,2015-10-01,-7.31582063174725,2015,10,1
93653,-70.0887381675058,44.1714643455534,2015-10-01,-7.20109899644219,2015,10,1
93654,-70.0883631675058,44.1714643455534,2015-10-01,-5.86785292717104,2015,10,1
93655,-70.0909881675058,44.1711943455534,2015-10-01,-5.85440683364868,2015,10,1
93656,-70.0906131675058,44.1711943455534,2015-10-01,-7.04532100067069,2015,10,1
93657,-70.0902381675058,44.1711943455534,2015-10-01,-7.98675734777791,2015,10,1
93658,-70.0898631675058,44.1711943455534,2015-10-01,-8.22704100998262,2015,10,1
93659,-70.0894881675058,44.1711943455534,2015-10-01,-8.37215573911177,2015,10,1
93660,-70.0891131675058,44.1711943455534,2015-10-01,-8.26301600303751,2015,10,1
93661,-70.0887381675058,44.1711943455534,2015-10-01,-8.01935140671743,2015,10,1
93662,-70.0883631675058,44.1711943455534,2015-10-01,-7.23908817554283,2015,10,1
93663,-70.0879881675058,44.1711943455534,2015-10-01,-6.74661657242402,2015,10,1
93664,-70.0876131675058,44.1711943455534,2015-10-01,-5.89102374635492,2015,10,1
93665,-70.0872381675058,44.1711943455534,2015-10-01,-4.4342221338681,2015,10,1
93666,-70.0909881675058,44.1709243455534,2015-10-01,-6.19378287960926,2015,10,1
93667,-70.0906131675058,44.1709243455534,2015-10-01,-7.86337458759612,2015,10,1
93668,-70.0902381675058,44.1709243455534,2015-10-01,-8.32052612750361,2015,10,1
93669,-70.0898631675058,44.1709243455534,2015-10-01,-8.38350064565529,2015,10,1
93670,-70.0894881675058,44.1709243455534,2015-10-01,-8.36043655957523,2015,10,1
93671,-70.0891131675058,44.1709243455534,2015-10-01,-8.36188838749623,2015,10,1
93672,-70.0887381675058,44.1709243455534,2015-10-01,-8.28714769983694,2015,10,1
93673,-70.0883631675058,44.1709243455534,2015-10-01,-8.05671224991441,2015,10,1
93674,-70.0879881675058,44.1709243455534,2015-10-01,-7.55208185625529,2015,10,1
93675,-70.0876131675058,44.1709243455534,2015-10-01,-7.11265786426619,2015,10,1
93676,-70.0872381675058,44.1709243455534,2015-10-01,-5.92736894984793,2015,10,1
93677,-70.0868631675058,44.1709243455534,2015-10-01,-5.3360907850405,2015,10,1
93678,-70.0909881675058,44.1706543455534,2015-10-01,-6.3325412059138,2015,10,1
93679,-70.0906131675058,44.1706543455534,2015-10-01,-7.88961614085636,2015,10,1
93680,-70.0902381675058,44.1706543455534,2015-10-01,-8.21073306495495,2015,10,1
93681,-70.0898631675058,44.1706543455534,2015-10-01,-8.2897492837966,2015,10,1
93682,-70.0894881675058,44.1706543455534,2015-10-01,-8.27141300451435,2015,10,1
93683,-70.0891131675058,44.1706543455534,2015-10-01,-8.23398195967061,2015,10,1
93684,-70.0887381675058,44.1706543455534,2015-10-01,-8.19325746966691,2015,10,1
93685,-70.0883631675058,44.1706543455534,2015-10-01,-8.1450504293609,2015,10,1
93686,-70.0879881675058,44.1706543455534,2015-10-01,-7.93579755078594,2015,10,1
93687,-70.0876131675058,44.1706543455534,2015-10-01,-7.69227775667121,2015,10,1
