2.100000000000000000e+01,1.400000000000000000e+01
2.100000000000000000e+01,6.400000000000000000e+01
2.100000000000000000e+01,1.140000000000000000e+02
2.100000000000000000e+01,1.640000000000000000e+02
2.100000000000000000e+01,2.140000000000000000e+02
2.100000000000000000e+01,2.640000000000000000e+02
2.100000000000000000e+01,3.140000000000000000e+02
2.100000000000000000e+01,3.640000000000000000e+02
7.100000000000000000e+01,1.400000000000000000e+01
7.100000000000000000e+01,6.400000000000000000e+01
7.100000000000000000e+01,1.140000000000000000e+02
7.100000000000000000e+01,1.640000000000000000e+02
7.100000000000000000e+01,2.140000000000000000e+02
7.100000000000000000e+01,2.640000000000000000e+02
7.100000000000000000e+01,3.140000000000000000e+02
7.100000000000000000e+01,3.640000000000000000e+02
1.210000000000000000e+02,1.400000000000000000e+01
1.210000000000000000e+02,6.400000000000000000e+01
1.210000000000000000e+02,1.140000000000000000e+02
1.210000000000000000e+02,1.640000000000000000e+02
1.210000000000000000e+02,2.140000000000000000e+02
1.210000000000000000e+02,2.640000000000000000e+02
1.210000000000000000e+02,3.140000000000000000e+02
1.210000000000000000e+02,3.640000000000000000e+02
1.710000000000000000e+02,1.400000000000000000e+01
1.710000000000000000e+02,6.400000000000000000e+01
1.710000000000000000e+02,1.140000000000000000e+02
1.710000000000000000e+02,1.640000000000000000e+02
1.710000000000000000e+02,2.140000000000000000e+02
1.710000000000000000e+02,2.640000000000000000e+02
1.710000000000000000e+02,3.140000000000000000e+02
1.710000000000000000e+02,3.640000000000000000e+02
2.210000000000000000e+02,1.400000000000000000e+01
2.210000000000000000e+02,6.400000000000000000e+01
2.210000000000000000e+02,1.140000000000000000e+02
2.210000000000000000e+02,1.640000000000000000e+02
2.210000000000000000e+02,2.140000000000000000e+02
2.210000000000000000e+02,2.640000000000000000e+02
2.210000000000000000e+02,3.140000000000000000e+02
2.210000000000000000e+02,3.640000000000000000e+02
2.710000000000000000e+02,1.400000000000000000e+01
2.710000000000000000e+02,6.400000000000000000e+01
2.710000000000000000e+02,1.140000000000000000e+02
2.710000000000000000e+02,1.640000000000000000e+02
2.710000000000000000e+02,2.140000000000000000e+02
2.710000000000000000e+02,2.640000000000000000e+02
2.710000000000000000e+02,3.140000000000000000e+02
2.710000000000000000e+02,3.640000000000000000e+02
3.210000000000000000e+02,1.400000000000000000e+01
3.210000000000000000e+02,6.400000000000000000e+01
3.210000000000000000e+02,1.140000000000000000e+02
3.210000000000000000e+02,1.640000000000000000e+02
3.210000000000000000e+02,2.140000000000000000e+02
3.210000000000000000e+02,2.640000000000000000e+02
3.210000000000000000e+02,3.140000000000000000e+02
3.210000000000000000e+02,3.640000000000000000e+02
3.710000000000000000e+02,1.400000000000000000e+01
3.710000000000000000e+02,6.400000000000000000e+01
3.710000000000000000e+02,1.140000000000000000e+02
3.710000000000000000e+02,1.640000000000000000e+02
3.710000000000000000e+02,2.140000000000000000e+02
3.710000000000000000e+02,2.640000000000000000e+02
3.710000000000000000e+02,3.140000000000000000e+02
3.710000000000000000e+02,3.640000000000000000e+02
4.210000000000000000e+02,1.400000000000000000e+01
4.210000000000000000e+02,6.400000000000000000e+01
4.210000000000000000e+02,1.140000000000000000e+02
4.210000000000000000e+02,1.640000000000000000e+02
4.210000000000000000e+02,2.140000000000000000e+02
4.210000000000000000e+02,2.640000000000000000e+02
4.210000000000000000e+02,3.140000000000000000e+02
4.210000000000000000e+02,3.640000000000000000e+02
4.710000000000000000e+02,1.400000000000000000e+01
4.710000000000000000e+02,6.400000000000000000e+01
4.710000000000000000e+02,1.140000000000000000e+02
4.710000000000000000e+02,1.640000000000000000e+02
4.710000000000000000e+02,2.140000000000000000e+02
4.710000000000000000e+02,2.640000000000000000e+02
4.710000000000000000e+02,3.140000000000000000e+02
4.710000000000000000e+02,3.640000000000000000e+02
5.210000000000000000e+02,1.400000000000000000e+01
5.210000000000000000e+02,6.400000000000000000e+01
5.210000000000000000e+02,1.140000000000000000e+02
5.210000000000000000e+02,1.640000000000000000e+02
5.210000000000000000e+02,2.140000000000000000e+02
5.210000000000000000e+02,2.640000000000000000e+02
5.210000000000000000e+02,3.140000000000000000e+02
5.210000000000000000e+02,3.640000000000000000e+02
5.710000000000000000e+02,1.400000000000000000e+01
5.710000000000000000e+02,6.400000000000000000e+01
5.710000000000000000e+02,1.140000000000000000e+02
5.710000000000000000e+02,1.640000000000000000e+02
5.710000000000000000e+02,2.140000000000000000e+02
5.710000000000000000e+02,2.640000000000000000e+02
5.710000000000000000e+02,3.140000000000000000e+02
5.710000000000000000e+02,3.640000000000000000e+02
6.210000000000000000e+02,1.400000000000000000e+01
6.210000000000000000e+02,6.400000000000000000e+01
6.210000000000000000e+02,1.140000000000000000e+02
6.210000000000000000e+02,1.640000000000000000e+02
6.210000000000000000e+02,2.140000000000000000e+02
6.210000000000000000e+02,2.640000000000000000e+02
6.210000000000000000e+02,3.140000000000000000e+02
6.210000000000000000e+02,3.640000000000000000e+02
6.710000000000000000e+02,1.400000000000000000e+01
6.710000000000000000e+02,6.400000000000000000e+01
6.710000000000000000e+02,1.140000000000000000e+02
6.710000000000000000e+02,1.640000000000000000e+02
6.710000000000000000e+02,2.140000000000000000e+02
6.710000000000000000e+02,2.640000000000000000e+02
6.710000000000000000e+02,3.140000000000000000e+02
6.710000000000000000e+02,3.640000000000000000e+02
7.210000000000000000e+02,1.400000000000000000e+01
7.210000000000000000e+02,6.400000000000000000e+01
7.210000000000000000e+02,1.140000000000000000e+02
7.210000000000000000e+02,1.640000000000000000e+02
7.210000000000000000e+02,2.140000000000000000e+02
7.210000000000000000e+02,2.640000000000000000e+02
7.210000000000000000e+02,3.140000000000000000e+02
7.210000000000000000e+02,3.640000000000000000e+02
