X Y W
-120 -40 0.5
-10 -100 0.5
90 -100 0.5
110 100 0.5
120 100 0.5
100 40 12.6534
110 20 10.0318
110 30 14.1032
120 30 8.45434
130 40 13.2483
140 40 1.44121
136.617 40.1341 5.12082
139.367 41.5841 1.77589
150 40 0.55523
130 50 1.43243
140 50 0.00322558
130 60 12.3171
120 70 14.498
139.577 60.3141 9.13799
150 60 8.64089
130 70 7.96039
123.687 71.5741 9.61334
150 100 0.045
140 100 0.00405
142.742 94.3347 0.00243
130 100 0.001215
150 80 0.790623
120 80 0.316772
144.722 74.5247 8.7677
140 76.5447 0.0967861
140 74.9141 2.53904
150 70 17.498
140 72.6741 7.12757
140 70 6.68731
140 65.7641 4.29193
X The results saved at Thu Mar 31 15:57:25 2022

