X Y W
-140 -100 0.5
-40 -20 1.81819
-40 -10 0.0448311
-50 -20 17.863
-20 70 6.94403
-12.4454 76.7594 0.0929014
-20 60 2.00177
-10 70 6.70267
0 80 3.78111
-20 50 0.0905364
10 80 5.75108
-2.82539 66.3894 6.25073
0.254611 70.9794 5.55701
-10 60 0.0858687
-8.92539 56.8394 2.58642
10 70 6.6591
-30 20 6.16668
-30 10 2.4429
-20 20 0.122671
-19.7677 17.4247 4.95009
-30 0 0.694011
-22.3677 7.63473 6.75283
-20 10 3.91047
-16.6654 9.76946 7.00079
-8.69769 19.0547 2.16058
0 30 10.1928
-20 0 3.03349
10 30 9.80155
0 20 9.63526
-5.06539 14.2595 0.750459
-30 -20 0.864279
-20 -10 7.12376
12.6723 20.8047 10.3845
-9.63539 -2.71057 3.5747
-20 -20 0.54504
-16.3877 -15.7553 1.18271
-10 -10 6.41385
40 100 0.045
X The results saved at Thu Mar 31 15:49:45 2022

