X Y W
-90 100 0.5
-80 100 0.5
-20 10 0.5
70 -100 0.5
120 100 0.045
123.322 91.1147 0.027
120 80 4.31
90 70 13.2625
80 30 0.0334115
80 20 8.36025
80.8346 26.9695 0.0467382
116.669 73.6088 5.94294
124.785 68.5194 5.0404
120 70 8.91777
102.185 75.9294 9.88166
96.8146 71.7894 4.34389
80 10 0.15
111.665 71.3594 5.77444
110 70 12.2011
100 70 9.16894
119.019 61.3788 4.69074
99.0692 63.6088 0.758569
127.105 56.5894 0.527418
126.425 56.7994 7.28751
110 60 4.10091
100 60 5.74636
107.855 55.4894 19.0703
80 0 0.001215
100 50 11.4494
100.255 35.9394 16.4093
110 30 15.7803
100 30 7.30962
100.915 25.4294 10.3398
116.115 18.9794 1.55029
86.6623 12.1747 4.72913
126.165 66.8994 5.97938
130 70 8.47138
130 80 1.30037
X The results saved at Thu Mar 31 15:55:54 2022

