X Y W
-90 100 0.5
-30 -100 0.5
40 -100 0.5
90 -100 0.5
-110 -30 1.07544
-110 -40 2.71376
-100 -40 5.01717
-70 -30 10.2173
-80 -30 12.1004
-65.0577 -26.8653 3.21892
-70 -20 1.26592
-80 -20 10.6571
-70 -10 5.64967
-80 -10 10.7714
-57.0177 -5.48527 2.5634
-60 0 12.1019
-50 0 12.6408
-70 0 0.478043
-60 10 0.0961093
-50 10 0.244711
-80 40 12.1548
-70 40 1.24157
-90 50 5.2954
-80 50 13.1667
-70 50 2.95083
-60 50 0.39448
-50 50 1.68077
-70 60 6.21261
-60 60 9.81934
-50 60 2.00338
X The results saved at Thu Mar 31 15:46:48 2022

