x y w
63.906911481466 90.0 1.0
-54.857688518534005 55.00473046962798 1.0
10.852311481465994 -74.64526953037202 1.0
56.522311481466 90.0 1.0
47.292311481465994 90.0 1.0
50.172311481466 96.42473046962797 1.0
67.142311481466 43.71473046962798 1.0
43.432311481465995 15.704730469627979 1.0
100.10231148146599 41.75473046962798 1.0
99.362311481466 44.49473046962798 1.0
35.542311481465994 58.86473046962798 1.0
84.012311481466 3.944730469627978 1.0
44.892311481465995 25.41473046962798 1.0
45.612311481465994 15.384730469627979 1.0
95.08691148146599 12.204160469627979 1.0
82.502311481466 25.264730469627978 1.0
105.524611481466 8.019460469627976 1.0
86.952311481466 19.27473046962798 1.0
76.952311481466 16.86473046962798 1.0
94.61691148146599 43.30413046962798 1.0
93.714611481466 4.8494304696279755 1.0
60.482311481466 41.25473046962798 1.0
71.652311481466 90.0 1.0
73.972311481466 28.174730469627978 1.0
85.10231148146599 38.89473046962798 1.0
86.966911481466 68.44413046962798 1.0
39.77231148146599 81.13473046962798 1.0
57.312311481466 58.90473046962798 1.0
103.824611481466 67.50943046962797 1.0
75.122311481466 56.594730469627976 1.0
65.622311481466 92.10473046962798 1.0
104.532311481466 68.76473046962798 1.0
63.754611481466 86.74943046962797 1.0
119.444611481466 65.22943046962797 1.0
115.212311481466 98.56473046962797 1.0
91.77231148146599 95.75473046962799 1.0
128.042311481466 78.61473046962797 1.0
125.29231148146599 87.64473046962797 1.0
73.856911481466 90.0 1.0
42.772311481466 27.444730469627977 1.0
18.472311481465994 34.734730469627976 1.0
37.01231148146599 -17.055269530372023 1.0
52.232311481466 -3.8052695303720228 1.0
37.642311481465995 -4.945269530372023 1.0
56.092311481466 13.554730469627978 1.0
38.94231148146599 5.444730469627977 1.0
27.422311481465997 -1.3652695303720215 1.0
67.002311481466 14.624730469627979 1.0
46.792311481465994 19.59473046962798 1.0
122.032311481466 28.234730469627976 1.0
40.24231148146599 73.09473046962798 1.0
68.032311481466 28.86473046962798 1.0
48.992311481466 3.844730469627978 1.0
28.872311481465996 4.454730469627978 1.0
75.07231148146599 9.684730469627977 1.0
43.83231148146599 -22.70526953037202 1.0
61.842311481466 5.624730469627977 1.0
56.282311481465996 22.484730469627976 1.0
56.65231148146599 38.21473046962798 1.0
44.472311481465994 19.59473046962798 1.0
69.766911481466 26.95416046962798 1.0
37.73691148146599 13.044160469627979 1.0
30.08691148146599 9.834160469627978 1.0
59.58691148146599 12.654160469627978 1.0
70.68691148146598 14.33416046962798 1.0
51.06691148146599 17.98416046962798 1.0
78.456911481466 4.544160469627979 1.0
65.10691148146599 24.574160469627977 1.0
89.38691148146599 14.984160469627978 1.0
