X Y W
-150 -100 0.5
-110 -100 0.5
-10 -100 0.5
10 100 0.5
110 100 0.5
-90 -30 6.58357
-70 -40 0.0621619
-80 -30 2.04345
-75.9177 -29.2253 1.54267
-70 -30 8.66344
-65.9077 -30.7253 2.65265
-65.6377 -23.4253 0.0319191
-50.9177 -27.8053 2.01097
-52.7177 -27.0453 0.00780516
-42.0277 -26.6553 4.94754
-50 -20 7.84224
-34.8554 -25.6406 2.85049
-32.6677 -24.2453 0.484644
-51.0677 -13.8753 0.091755
-40 -20 7.21462
-42.5077 -14.7053 6.30632
-50 -10 3.40492
-42.2977 -7.86527 4.69684
-51.9377 -1.92527 2.57822
-50 0 0.376865
-45.3177 -0.80527 5.17405
-50.2577 0.36473 2.21144
-50.1077 4.61473 0.421421
-53.9677 4.79473 0.039479
-42.2977 2.19473 5.3278
-40 0 0.726197
-34.7654 11.1395 1.96192
-34.0677 14.7147 2.61884
-35.4677 16.4147 1.71391
-44.7677 47.4447 1.58901
-49.1577 48.2447 2.50724
-51.9477 50.9747 0.124473
-50 50 2.22709
-38.0377 49.0047 2.54917
-56.6477 61.5847 2.29763
-50 60 5.29632
-39.8377 60.0247 2.62707
-48.8377 65.0247 0.781339
-40 70 6.43775
-36.9577 78.7647 5.70509
0 100 0.001215
-20.9577 72.8147 3.18237
-21.3977 71.0847 0.573046
-29.2877 68.9847 5.39212
-30 60 9.22594
-21.6777 68.1847 2.21721
-22.9077 68.0247 6.27761
-35.2777 -9.57527 0.200875
-32.3577 5.97473 0.729286
-31.1777 11.1947 0.0619645
-30 10 1.77753
-28.6777 10.4747 2.12191
-28.3877 12.7247 1.9566
-25.6277 11.9147 10.3157
-30 -10 0.700568
-25.1577 7.41473 0.496959
-30 -20 0.470761
-28.3077 -18.2553 0.0919212
-20 10 5.355
X The results saved at Thu Mar 31 15:48:20 2022

