X Y W
-115.836 -45.4321 1
-116.626 -47.1728 1
-117.415 -48.9135 1
-113.28 -44.4887 1
-114.07 -46.2294 1
-114.86 -47.9701 1
-112.304 -47.0267 1
-113.093 -48.7675 1
-114.358 -48.1437 1
-111.77 -47.2523 1
-127.295 -21.2174 1
-128.254 -22.8376 1
-130.172 -26.078 1
-123.695 -18.8726 1
-124.654 -20.4928 1
-125.613 -22.113 1
-126.571 -23.7332 1
-128.489 -26.9736 1
-122.971 -21.3884 1
-123.93 -23.0086 1
-119.37 -19.0436 1
-120.329 -20.6637 1
-121.288 -22.2839 1
-122.247 -23.9041 1
-123.206 -25.5243 1
-84.7335 51.7815 1
-86.9312 52.549 1
-85.2502 51.582 1
-82.6022 52.2958 1
-83.5692 50.6149 1
-74.7054 53.616 1
-87.1841 58.93 1
-89.1924 55.6125 1
-90.1965 53.9537 1
-85.5449 57.9339 1
-87.5532 54.6164 1
-88.5573 52.9576 1
-83.9057 56.9378 1
-84.9098 55.279 1
-85.9139 53.6203 1
-83.2706 54.2829 1
-84.2747 52.6242 1
-85.2789 50.9654 1
-78.6189 58.2631 1
-75.9756 58.9258 1
-76.9797 57.267 1
-77.9839 55.6082 1
-82.0004 48.9732 1
-78.3529 51.2946 1
-80.3612 47.9771 1
-77.7179 48.6397 1
-76.2416 65.8943 1
-72.5941 68.2157 1
-73.5982 66.5569 1
-75.6065 63.2394 1
-69.9507 68.8784 1
-71.959 65.5608 1
-66.3032 71.1998 1
-68.3115 67.8823 1
-69.3157 66.2235 1
-70.3198 64.5647 1
-71.324 62.906 1
-72.3281 61.2472 1
-65.6682 68.5449 1
-66.6723 66.8861 1
-67.6765 65.2274 1
-69.6847 61.9099 1
-70.6889 60.2511 1
-86.2976 57.6918 1
-87.3393 56.0569 1
-89.4229 52.7869 1
-84.6689 56.653 1
-85.7106 55.018 1
-87.7942 51.748 1
-84.0819 53.9792 1
-85.1237 52.3442 1
-81.4114 54.5754 1
-83.4949 51.3054 1
-84.5367 49.6704 1
-79.7827 53.5365 1
-80.8245 51.9015 1
-81.8662 50.2665 1
-80.2375 49.2277 1
-81.2793 47.5927 1
-76.0704 55.7677 1
-73.3999 56.3639 1
-74.1191 66.0203 1
-75.1608 64.3853 1
-72.4903 64.9815 1
-68.7781 67.2127 1
-69.8199 65.5777 1
-70.8616 63.9427 1
-71.9034 62.3077 1
-67.1494 66.1738 1
-69.2329 62.9038 1
-70.2747 61.2688 1
-86.0219 54.6691 1
-87.0981 53.058 1
-88.1743 51.4469 1
-85.4869 51.9818 1
-86.5631 50.3706 1
-82.7994 52.5167 1
-83.8756 50.9055 1
-80.6532 48.7531 1
-81.7294 47.1419 1
-70.9671 63.2532 1
-72.0433 61.6421 1
-86.7279 51.1984 1
-82.8794 53.1851 1
-84.0212 51.6214 1
-85.163 50.0576 1
-86.3048 48.4938 1
-83.5981 48.9168 1
-84.7399 47.353 1
-82.0332 47.776 1
-84.3168 44.6484 1
-79.3266 48.1989 1
-80.4684 46.6351 1
-80.508 42.8048 1
-85.879 51.7516 1
-87.0512 50.2086 1
-85.5081 49.0364 1
-86.6802 47.4934 1
-87.8523 45.9504 1
-81.6208 50.9503 1
-82.7929 49.4073 1
-83.9651 47.8643 1
-85.1372 46.3213 1
-87.4814 43.2353 1
-78.9057 51.3212 1
-82.422 46.6921 1
-83.5941 45.1491 1
-84.7663 43.6061 1
-85.9384 42.0631 1
-79.7069 47.063 1
-76.9917 47.4339 1
-71.1311 55.1489 1
-71.873 60.5792 1
-66.8136 64.0361 1
-67.9857 62.4931 1
-69.1578 60.9501 1
-64.0984 64.4069 1
-65.2705 62.8639 1
-66.4426 61.3209 1
-67.6148 59.7779 1
-68.7869 58.2349 1
-81.0138 42.2869 1
-77.0885 44.1246 1
-78.2911 42.6045 1
-79.4937 41.0843 1
-80.6963 39.5642 1
-84.6892 50.1376 1
-85.8917 48.6174 1
-88.2969 45.5771 1
-81.9665 50.4551 1
-83.169 48.935 1
-85.5742 45.8947 1
-86.7768 44.3745 1
-87.9793 42.8544 1
-79.2438 50.7727 1
-80.4463 49.2525 1
-81.6489 47.7324 1
-84.0541 44.6921 1
-85.2566 43.1719 1
-86.4592 41.6518 1
-77.7236 49.5701 1
-78.9262 48.0499 1
-77.4061 46.8474 1
-72.5958 52.9279 1
-69.8731 53.2455 1
-72.2782 50.2052 1
-70.8257 61.4137 1
-72.0283 59.8936 1
-65.6979 64.7716 1
-66.9005 63.2514 1
-68.103 61.7313 1
-69.3056 60.2111 1
-70.5082 58.691 1
-64.1778 63.569 1
-66.5829 60.5287 1
-67.7855 59.0085 1
-62.6576 62.3664 1
-63.8602 60.8462 1
-83.8374 51.1927 1
-88.8004 45.2278 1
-81.1055 51.4431 1
-82.3462 49.9519 1
-84.8277 46.9695 1
-86.0685 45.4783 1
-79.6143 50.2024 1
-82.0958 47.2199 1
-84.5773 44.2375 1
-85.818 42.7462 1
-77.8727 46.2296 1
-82.8356 40.2647 1
-77.6222 43.4976 1
-78.863 42.0063 1
-80.1037 40.5151 1
-81.3445 39.0239 1
-74.8903 43.748 1
-76.131 42.2568 1
-77.3718 40.7655 1
-78.6125 39.2743 1
-79.8533 37.7831 1
-73.1601 54.9265 1
-74.4008 53.4352 1
-71.6689 53.6857 1
-72.9097 52.1945 1
-74.1504 50.7032 1
-70.1777 52.4449 1
-72.6592 49.4625 1
-68.6865 51.2041 1
-69.9273 49.7129 1
-71.1795 63.3729 1
-68.4475 63.6234 1
-69.6883 62.1321 1
-65.7156 63.8738 1
-66.9564 62.3826 1
-69.4378 59.4001 1
-64.2244 62.633 1
