X Y W
78.2632 37.2322 1
75.2389 40.184 1
115.703 75.526 1
116.822 77.112 1
115.154 71.1757 1
116.3 72.7404 1
118.592 75.87 1
117.027 77.0163 1
117.835 71.4158 1
115.119 71.0363 1
117.455 74.1317 1
118.624 75.6794 1
113.571 72.2045 1
114.74 73.7523 1
117.076 76.8476 1
116.845 66.7727 1
119.229 69.8314 1
117.7 71.0237 1
118.892 72.553 1
114.978 70.6866 1
116.171 72.2159 1
117.363 73.7453 1
118.555 75.2746 1
117.026 76.4669 1
123.055 71.2787 1
124.271 72.7886 1
117.896 67.9657 1
119.112 69.4755 1
121.545 72.4952 1
117.602 70.692 1
118.819 72.2018 1
116.093 71.9085 1
117.309 73.4183 1
118.525 74.9281 1
114.583 73.1249 1
117.016 76.1446 1
121.957 66.7033 1
123.198 68.1934 1
125.679 71.1735 1
126.919 72.6635 1
128.16 74.1535 1
121.708 69.4339 1
124.189 72.414 1
125.429 73.904 1
117.737 67.6943 1
118.977 69.1843 1
120.218 70.6744 1
121.458 72.1644 1
116.247 68.9348 1
117.487 70.4249 1
118.728 71.9149 1
115.997 71.6654 1
117.237 73.1554 1
115.747 74.3959 1
123.488 65.2855 1
124.741 66.7639 1
125.995 68.2423 1
127.249 69.7207 1
128.502 71.1991 1
129.756 72.6775 1
123.263 68.0175 1
124.517 69.4959 1
125.77 70.9743 1
127.024 72.4527 1
128.277 73.9311 1
121.785 69.2711 1
124.292 72.2279 1
117.799 67.5679 1
120.306 70.5247 1
121.56 72.0031 1
122.813 73.4815 1
117.574 70.2999 1
116.096 71.5535 1
115.871 74.2855 1
117.124 75.764 1
123.701 62.5035 1
127.465 66.934 1
128.72 68.4108 1
129.974 69.8876 1
131.229 71.3644 1
122.224 63.7582 1
123.479 65.235 1
124.734 66.7118 1
125.988 68.1886 1
127.243 69.6654 1
128.497 71.1422 1
129.752 72.6191 1
122.002 66.4896 1
124.511 69.4432 1
125.766 70.92 1
128.275 73.8737 1
120.525 67.7442 1
121.78 69.221 1
123.034 70.6979 1
124.289 72.1747 1
125.544 73.6515 1
117.794 67.522 1
122.812 73.4293 1
118.604 74.4617 1
115.872 74.2395 1
127.288 61.878 1
131.051 66.3096 1
132.305 67.7868 1
133.559 69.2641 1
134.813 70.7413 1
136.067 72.2185 1
125.813 63.13 1
127.068 64.6072 1
128.322 66.0844 1
129.576 67.5616 1
134.593 73.4705 1
123.085 62.9048 1
124.339 64.382 1
125.593 65.8592 1
126.847 67.3364 1
129.356 70.2908 1
130.61 71.7681 1
121.61 64.1568 1
122.864 65.634 1
124.119 67.1112 1
125.373 68.5884 1
126.627 70.0656 1
127.881 71.5428 1
120.136 65.4088 1
121.39 66.886 1
122.644 68.3632 1
123.898 69.8404 1
122.424 71.0924 1
123.678 72.5696 1
119.695 70.8672 1
120.949 72.3444 1
116.966 70.642 1
118.221 72.1192 1
115.492 71.894 1
116.746 73.3712 1
114.017 73.146 1
115.272 74.6232 1
126.521 57.4176 1
127.775 58.8954 1
130.282 61.8509 1
131.535 63.3286 1
132.788 64.8064 1
134.042 66.2841 1
137.802 70.7173 1
125.054 58.662 1
126.307 60.1397 1
127.561 61.6175 1
128.814 63.0952 1
133.828 69.0062 1
135.082 70.4839 1
136.335 71.9617 1
123.586 59.9063 1
124.84 61.3841 1
126.093 62.8618 1
128.6 65.8173 1
129.854 67.295 1
131.107 68.7728 1
132.361 70.2505 1
133.614 71.7283 1
134.868 73.206 1
122.119 61.1507 1
124.626 64.1062 1
125.88 65.5839 1
127.133 67.0616 1
128.387 68.5394 1
129.64 70.0171 1
130.894 71.4949 1
132.147 72.9726 1
121.905 63.8728 1
124.412 66.8282 1
126.919 69.7837 1
129.426 72.7392 1
130.68 74.217 1
120.438 65.1171 1
121.692 66.5948 1
122.945 68.0726 1
124.199 69.5503 1
125.452 71.0281 1
126.706 72.5058 1
130.466 76.9391 1
120.224 67.8392 1
121.478 69.3169 1
122.731 70.7947 1
123.985 72.2724 1
125.238 73.7502 1
121.264 72.039 1
122.518 73.5168 1
119.797 73.2834 1
121.05 74.7611 1
115.822 71.5722 1
113.102 71.3388 1
112.888 74.0609 1
121.507 51.5066 1
109.37 49.0953 1
109.157 51.8174 1
116.126 71.361 1
117.376 72.8411 1
118.627 74.3212 1
114.646 72.6112 1
115.897 74.0913 1
113.167 73.8614 1
114.417 75.3415 1
129.212 62.8395 1
130.463 64.3196 1
134.215 68.7598 1
135.466 70.2399 1
136.716 71.7199 1
126.482 62.6097 1
127.732 64.0897 1
128.983 65.5698 1
131.485 68.5299 1
123.752 62.3798 1
125.002 63.8599 1
126.253 65.3399 1
127.504 66.82 1
128.755 68.3001 1
130.005 69.7801 1
133.758 74.2203 1
122.272 63.63 1
124.774 66.5901 1
126.024 68.0702 1
127.275 69.5503 1
128.526 71.0303 1
122.043 66.3603 1
123.294 67.8403 1
124.545 69.3204 1
125.796 70.8005 1
127.046 72.2805 1
128.297 73.7606 1
121.815 69.0905 1
125.567 73.5307 1
119.084 68.8606 1
121.586 71.8208 1
109.764 48.8293 1
122.585 70.8915 1
119.859 70.6199 1
118.332 70.7328 1
119.529 72.2545 1
115.289 73.1228 1
116.486 74.6444 1
128.983 62.3681 1
130.18 63.8897 1
131.377 65.4113 1
132.574 66.933 1
133.77 68.4546 1
127.462 63.5631 1
128.658 65.0847 1
131.052 68.1279 1
132.249 69.6495 1
133.446 71.1712 1
123.546 61.7148 1
124.743 63.2364 1
125.94 64.758 1
129.53 69.3229 1
130.727 70.8445 1
123.221 64.4314 1
124.418 65.953 1
125.615 67.4746 1
129.206 72.0395 1
124.094 68.6696 1
126.487 71.7128 1
127.684 73.2344 1
123.769 71.3862 1
124.966 72.9078 1
121.05 71.0595 1
117.087 71.4866 1
118.248 73.0365 1
113.987 73.8093 1
128.713 57.9348 1
129.874 59.4847 1
131.036 61.0346 1
132.197 62.5845 1
134.519 65.6842 1
135.681 67.2341 1
136.842 68.784 1
128.325 60.6461 1
131.808 65.2957 1
134.131 68.3955 1
126.775 61.8074 1
127.936 63.3573 1
129.097 64.9072 1
130.258 66.457 1
131.42 68.0069 1
132.581 69.5568 1
126.386 64.5186 1
128.709 67.6184 1
129.87 69.1683 1
131.031 70.7181 1
124.836 65.6799 1
125.998 67.2298 1
128.32 70.3296 1
129.481 71.8795 1
123.286 66.8413 1
124.448 68.3912 1
125.609 69.9411 1
126.77 71.4909 1
122.898 69.5525 1
125.22 72.6523 1
120.187 69.164 1
122.509 72.2637 1
110.901 47.0814 1
108.19 46.6928 1
116.006 70.2438 1
117.13 71.8216 1
115.553 72.9459 1
116.677 74.5237 1
113.975 74.0703 1
115.099 75.648 1
131.783 59.0002 1
132.908 60.5779 1
134.032 62.1556 1
135.156 63.7333 1
136.28 65.3111 1
129.081 58.5468 1
131.33 61.7023 1
134.703 66.4354 1
127.503 59.6712 1
128.628 61.2489 1
129.752 62.8266 1
132.001 65.9821 1
134.249 69.1375 1
129.299 65.5287 1
130.423 67.1064 1
131.547 68.6842 1
132.672 70.2619 1
126.597 65.0754 1
128.845 68.2308 1
129.97 69.8085 1
125.019 66.1997 1
126.143 67.7775 1
128.392 70.9329 1
129.516 72.5106 1
123.441 67.3241 1
125.69 70.4795 1
126.814 72.0573 1
125.237 73.1816 1
120.286 69.5728 1
121.41 71.1506 1
122.535 72.7283 1
118.291 40.0674 1
119.416 41.6451 1
110.856 42.9872 1
111.98 44.5649 1
109.278 44.1115 1
110.403 45.6893 1
107.701 45.2359 1
108.825 46.8136 1
115.986 70.4657 1
117.071 72.0713 1
115.466 73.1563 1
116.551 74.7619 1
113.86 74.2414 1
114.945 75.847 1
131.477 55.3185 1
133.647 58.5297 1
136.902 63.3464 1
130.957 58.0092 1
133.127 61.2203 1
134.212 62.8259 1
136.382 66.037 1
128.266 57.4887 1
129.351 59.0943 1
130.436 60.6998 1
131.521 62.3054 1
