,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
110669,-70.0894881675058,44.1720043455534,2016-06-01,-0.651192357361348,2016,6,50
110670,-70.0891131675058,44.1720043455534,2016-06-01,-0.660990696390745,2016,6,50
110671,-70.0898631675058,44.1717343455534,2016-06-01,-0.542360842227936,2016,6,50
110672,-70.0894881675058,44.1717343455534,2016-06-01,-0.649692552256134,2016,6,50
110673,-70.0891131675058,44.1717343455534,2016-06-01,-0.660916101427797,2016,6,50
110674,-70.0906131675058,44.1714643455534,2016-06-01,-0.618480980396271,2016,6,50
110675,-70.0902381675058,44.1714643455534,2016-06-01,-0.736132701479478,2016,6,50
110676,-70.0898631675058,44.1714643455534,2016-06-01,-0.674192311216914,2016,6,50
110677,-70.0894881675058,44.1714643455534,2016-06-01,-0.739904619065891,2016,6,50
110678,-70.0891131675058,44.1714643455534,2016-06-01,-0.766862621896711,2016,6,50
110679,-70.0887381675058,44.1714643455534,2016-06-01,-0.870036752995381,2016,6,50
110680,-70.0883631675058,44.1714643455534,2016-06-01,-0.785518038447818,2016,6,50
110681,-70.0909881675058,44.1711943455534,2016-06-01,-0.605112493038177,2016,6,50
110682,-70.0906131675058,44.1711943455534,2016-06-01,-0.717258454138039,2016,6,50
110683,-70.0902381675058,44.1711943455534,2016-06-01,-0.797493756116057,2016,6,50
110684,-70.0898631675058,44.1711943455534,2016-06-01,-0.801033687390209,2016,6,50
110685,-70.0894881675058,44.1711943455534,2016-06-01,-0.853782711708121,2016,6,50
110686,-70.0891131675058,44.1711943455534,2016-06-01,-0.92946694255077,2016,6,50
110687,-70.0887381675058,44.1711943455534,2016-06-01,-1.01027128054776,2016,6,5
110688,-70.0883631675058,44.1711943455534,2016-06-01,-0.951982395994938,2016,6,50
110689,-70.0879881675058,44.1711943455534,2016-06-01,-0.908292779088466,2016,6,50
110690,-70.0876131675058,44.1711943455534,2016-06-01,-0.755848002583977,2016,6,50
110691,-70.0872381675058,44.1711943455534,2016-06-01,-0.503530059651752,2016,6,50
110692,-70.0909881675058,44.1709243455534,2016-06-01,-0.619377489141829,2016,6,50
110693,-70.0906131675058,44.1709243455534,2016-06-01,-0.795064831729378,2016,6,50
110694,-70.0902381675058,44.1709243455534,2016-06-01,-0.821269567901495,2016,6,50
110695,-70.0898631675058,44.1709243455534,2016-06-01,-0.847553776286434,2016,6,50
110696,-70.0894881675058,44.1709243455534,2016-06-01,-0.884834853283778,2016,6,50
110697,-70.0891131675058,44.1709243455534,2016-06-01,-0.959919196070353,2016,6,50
110698,-70.0887381675058,44.1709243455534,2016-06-01,-1.03396960178922,2016,6,5
110699,-70.0883631675058,44.1709243455534,2016-06-01,-1.07522454907601,2016,6,5
110700,-70.0879881675058,44.1709243455534,2016-06-01,-1.04566220670551,2016,6,5
110701,-70.0876131675058,44.1709243455534,2016-06-01,-0.957440441260196,2016,6,50
110702,-70.0872381675058,44.1709243455534,2016-06-01,-0.804462563838708,2016,6,50
110703,-70.0868631675058,44.1709243455534,2016-06-01,-0.692789374547588,2016,6,50
110704,-70.0909881675058,44.1706543455534,2016-06-01,-0.626246399075353,2016,6,50
110705,-70.0906131675058,44.1706543455534,2016-06-01,-0.799464216722485,2016,6,50
110706,-70.0902381675058,44.1706543455534,2016-06-01,-0.808174658349415,2016,6,50
110707,-70.0898631675058,44.1706543455534,2016-06-01,-0.857758353336369,2016,6,50
110708,-70.0894881675058,44.1706543455534,2016-06-01,-0.908478715632308,2016,6,50
110709,-70.0891131675058,44.1706543455534,2016-06-01,-0.993681647295784,2016,6,50
110710,-70.0887381675058,44.1706543455534,2016-06-01,-1.04584462220503,2016,6,5
110711,-70.0883631675058,44.1706543455534,2016-06-01,-1.08874759800637,2016,6,5
110712,-70.0879881675058,44.1706543455534,2016-06-01,-1.07789619264748,2016,6,5
110713,-70.0876131675058,44.1706543455534,2016-06-01,-1.03135216141557,2016,6,5
110714,-70.0872381675058,44.1706543455534,2016-06-01,-0.941934949369367,2016,6,50
110715,-70.0868631675058,44.1706543455534,2016-06-01,-0.863264875069353,2016,6,50
110716,-70.0864881675058,44.1706543455534,2016-06-01,-0.75151302710486,2016,6,50
110717,-70.0909881675058,44.1703843455534,2016-06-01,-0.654270840661296,2016,6,50
110718,-70.0906131675058,44.1703843455534,2016-06-01,-0.796616957768043,2016,6,50
110719,-70.0902381675058,44.1703843455534,2016-06-01,-0.796386923780251,2016,6,50
110720,-70.0898631675058,44.1703843455534,2016-06-01,-0.843421783827175,2016,6,50
110721,-70.0894881675058,44.1703843455534,2016-06-01,-0.906186893984172,2016,6,50
110722,-70.0891131675058,44.1703843455534,2016-06-01,-0.990676760901436,2016,6,50
110723,-70.0887381675058,44.1703843455534,2016-06-01,-1.0408411196918,2016,6,5
110724,-70.0883631675058,44.1703843455534,2016-06-01,-1.09511187509637,2016,6,5
110725,-70.0879881675058,44.1703843455534,2016-06-01,-1.11486528360129,2016,6,5
110726,-70.0876131675058,44.1703843455534,2016-06-01,-1.10669245098034,2016,6,5
110727,-70.0872381675058,44.1703843455534,2016-06-01,-1.08131848761898,2016,6,5
110728,-70.0868631675058,44.1703843455534,2016-06-01,-1.04150285241546,2016,6,5
110729,-70.0864881675058,44.1703843455534,2016-06-01,-0.952596151204878,2016,6,50
110730,-70.0861131675058,44.1703843455534,2016-06-01,-0.880648278865169,2016,6,50
110731,-70.0857381675058,44.1703843455534,2016-06-01,-0.758253264643504,2016,6,50
