,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
42565,-70.0894881675058,44.1720043455534,2014-08-01,-2.16998399466146,2014,8,1
42566,-70.0891131675058,44.1720043455534,2014-08-01,-2.67998220106042,2014,8,1
42567,-70.0898631675058,44.1717343455534,2014-08-01,-2.53388719260693,2014,8,1
42568,-70.0894881675058,44.1717343455534,2014-08-01,-2.1749989379287,2014,8,1
42569,-70.0891131675058,44.1717343455534,2014-08-01,-2.67274883113138,2014,8,1
42570,-70.0906131675058,44.1714643455534,2014-08-01,-3.72584879398346,2014,8,1
42571,-70.0902381675058,44.1714643455534,2014-08-01,-4.11636412062113,2014,8,1
42572,-70.0898631675058,44.1714643455534,2014-08-01,-3.44638104545413,2014,8,1
42573,-70.0894881675058,44.1714643455534,2014-08-01,-2.85212421550034,2014,8,1
42574,-70.0891131675058,44.1714643455534,2014-08-01,-3.07246241496402,2014,8,1
42575,-70.0887381675058,44.1714643455534,2014-08-01,-3.46466016126134,2014,8,1
42576,-70.0883631675058,44.1714643455534,2014-08-01,-3.91086426382307,2014,8,1
42577,-70.0909881675058,44.1711943455534,2014-08-01,-3.81281983852386,2014,8,1
42578,-70.0906131675058,44.1711943455534,2014-08-01,-4.4295995629344596,2014,8,1
42579,-70.0902381675058,44.1711943455534,2014-08-01,-4.9505896549258,2014,8,1
42580,-70.0898631675058,44.1711943455534,2014-08-01,-4.85858646124467,2014,8,1
42581,-70.0894881675058,44.1711943455534,2014-08-01,-4.71332270790753,2014,8,1
42582,-70.0891131675058,44.1711943455534,2014-08-01,-4.87036039837102,2014,8,1
42583,-70.0887381675058,44.1711943455534,2014-08-01,-4.88586542399483,2014,8,1
42584,-70.0883631675058,44.1711943455534,2014-08-01,-4.7734620718326,2014,8,1
42585,-70.0879881675058,44.1711943455534,2014-08-01,-4.27360190591611,2014,8,1
42586,-70.0876131675058,44.1711943455534,2014-08-01,-1.66261777611935,2014,8,5
42587,-70.0872381675058,44.1711943455534,2014-08-01,-2.13778456393197,2014,8,1
42588,-70.0909881675058,44.1709243455534,2014-08-01,-4.09977518396486,2014,8,1
42589,-70.0906131675058,44.1709243455534,2014-08-01,-5.03882463985704,2014,8,1
42590,-70.0902381675058,44.1709243455534,2014-08-01,-5.52747033108488,2014,8,1
42591,-70.0898631675058,44.1709243455534,2014-08-01,-5.4592370117814,2014,8,1
42592,-70.0894881675058,44.1709243455534,2014-08-01,-5.49080455342966,2014,8,1
42593,-70.0891131675058,44.1709243455534,2014-08-01,-5.61935741659426,2014,8,1
42594,-70.0887381675058,44.1709243455534,2014-08-01,-5.65225184330405,2014,8,1
