,x,y,MonthYear,Zscore,Year,Month,labels
34052,-70.0894881675058,44.1720043455534,2014-06-01,-2.54710214884675,2014,6,0
34053,-70.0891131675058,44.1720043455534,2014-06-01,-2.22829573891996,2014,6,0
34054,-70.0898631675058,44.1717343455534,2014-06-01,-2.31253051757812,2014,6,0
34055,-70.0894881675058,44.1717343455534,2014-06-01,-2.54386952151739,2014,6,0
34056,-70.0891131675058,44.1717343455534,2014-06-01,-2.2328213524222,2014,6,0
34057,-70.0906131675058,44.1714643455534,2014-06-01,-2.22127938270569,2014,6,0
34058,-70.0902381675058,44.1714643455534,2014-06-01,-2.72559086670916,2014,6,0
34059,-70.0898631675058,44.1714643455534,2014-06-01,-2.77850754333199,2014,6,0
34060,-70.0894881675058,44.1714643455534,2014-06-01,-2.97337881802088,2014,6,0
34061,-70.0891131675058,44.1714643455534,2014-06-01,-2.68272362735187,2014,6,0
34062,-70.0887381675058,44.1714643455534,2014-06-01,-2.59781476345325,2014,6,0
34063,-70.0883631675058,44.1714643455534,2014-06-01,-2.09378356777587,2014,6,0
34064,-70.0909881675058,44.1711943455534,2014-06-01,-2.21861290931702,2014,6,0
34065,-70.0906131675058,44.1711943455534,2014-06-01,-2.70072434319509,2014,6,0
34066,-70.0902381675058,44.1711943455534,2014-06-01,-3.04535379153133,2014,6,0
34067,-70.0898631675058,44.1711943455534,2014-06-01,-3.17020871213335,2014,6,0
34068,-70.0894881675058,44.1711943455534,2014-06-01,-3.19507058994191,2014,6,0
34069,-70.0891131675058,44.1711943455534,2014-06-01,-3.0008161085226,2014,6,0
34070,-70.0887381675058,44.1711943455534,2014-06-01,-2.86268542149603,2014,6,0
34071,-70.0883631675058,44.1711943455534,2014-06-01,-2.52141431178177,2014,6,0
34072,-70.0879881675058,44.1711943455534,2014-06-01,-2.46180037450184,2014,6,0
34073,-70.0876131675058,44.1711943455534,2014-06-01,-2.24829656780369,2014,6,0
34074,-70.0872381675058,44.1711943455534,2014-06-01,-1.76054039024839,2014,6,1
34075,-70.0909881675058,44.1709243455534,2014-06-01,-2.38953952992129,2014,6,0
34076,-70.0906131675058,44.1709243455534,2014-06-01,-3.09346851302378,2014,6,0
34077,-70.0902381675058,44.1709243455534,2014-06-01,-3.20260885405691,2014,6,0
34078,-70.0898631675058,44.1709243455534,2014-06-01,-3.22096513054394,2014,6,0
34079,-70.0894881675058,44.1709243455534,2014-06-01,-3.14402208871396,2014,6,0
34080,-70.0891131675058,44.1709243455534,2014-06-01,-3.0194370893452,2014,6,0
34081,-70.0887381675058,44.1709243455534,2014-06-01,-2.93394979271744,2014,6,0
34082,-70.0883631675058,44.1709243455534,2014-06-01,-2.82055037758319,2014,6,0
34083,-70.0879881675058,44.1709243455534,2014-06-01,-2.75978181580498,2014,6,0
34084,-70.0876131675058,44.1709243455534,2014-06-01,-2.65437956021788,2014,6,0
34085,-70.0872381675058,44.1709243455534,2014-06-01,-2.29344692973866,2014,6,0
34086,-70.0868631675058,44.1709243455534,2014-06-01,-2.08739679500489,2014,6,0
34087,-70.0909881675058,44.1706543455534,2014-06-01,-2.547346380231,2014,6,0
34088,-70.0906131675058,44.1706543455534,2014-06-01,-3.18618898689293,2014,6,0
34089,-70.0902381675058,44.1706543455534,2014-06-01,-3.24419539995167,2014,6,0
34090,-70.0898631675058,44.1706543455534,2014-06-01,-3.2641264018772,2014,6,0
34091,-70.0894881675058,44.1706543455534,2014-06-01,-3.18181189619963,2014,6,0
