,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
51078,-70.0894881675058,44.1720043455534,2014-09-01,-2.97685123430929,2014,9,1
51079,-70.0891131675058,44.1720043455534,2014-09-01,-2.8372733215454,2014,9,1
51080,-70.0898631675058,44.1717343455534,2014-09-01,-2.48273158073425,2014,9,1
51081,-70.0894881675058,44.1717343455534,2014-09-01,-2.9700417804658,2014,9,1
51082,-70.0891131675058,44.1717343455534,2014-09-01,-2.83947225605857,2014,9,1
51083,-70.0906131675058,44.1714643455534,2014-09-01,-2.20415282249451,2014,9,1
51084,-70.0902381675058,44.1714643455534,2014-09-01,-2.72462245308789,2014,9,1
51085,-70.0898631675058,44.1714643455534,2014-09-01,-2.97434026013436,2014,9,1
51086,-70.0894881675058,44.1714643455534,2014-09-01,-3.53255050519341,2014,9,1
51087,-70.0891131675058,44.1714643455534,2014-09-01,-3.46052963023778,2014,9,1
51088,-70.0887381675058,44.1714643455534,2014-09-01,-3.44216685652141,2014,9,1
51089,-70.0883631675058,44.1714643455534,2014-09-01,-2.66791605259797,2014,9,1
51090,-70.0909881675058,44.1711943455534,2014-09-01,-2.30471229553223,2014,9,1
51091,-70.0906131675058,44.1711943455534,2014-09-01,-2.66061775802401,2014,9,1
51092,-70.0902381675058,44.1711943455534,2014-09-01,-2.99998770208345,2014,9,1
51093,-70.0898631675058,44.1711943455534,2014-09-01,-3.26007108653078,2014,9,1
51094,-70.0894881675058,44.1711943455534,2014-09-01,-3.68586336507964,2014,9,1
51095,-70.0891131675058,44.1711943455534,2014-09-01,-3.79530836104206,2014,9,1
51096,-70.0887381675058,44.1711943455534,2014-09-01,-3.65510412203903,2014,9,1
51097,-70.0883631675058,44.1711943455534,2014-09-01,-3.00414338400244,2014,9,1
51098,-70.0879881675058,44.1711943455534,2014-09-01,-2.5193734270367,2014,9,1
51099,-70.0876131675058,44.1711943455534,2014-09-01,-2.23127874688933,2014,9,1
51100,-70.0872381675058,44.1711943455534,2014-09-01,-1.7754237961798,2014,9,5
51101,-70.0909881675058,44.1709243455534,2014-09-01,-2.46366857767988,2014,9,1
51102,-70.0906131675058,44.1709243455534,2014-09-01,-3.02143579289814,2014,9,1
51103,-70.0902381675058,44.1709243455534,2014-09-01,-3.09145082589423,2014,9,1
51104,-70.0898631675058,44.1709243455534,2014-09-01,-3.23873318273779,2014,9,1
51105,-70.0894881675058,44.1709243455534,2014-09-01,-3.53926978572776,2014,9,1
51106,-70.0891131675058,44.1709243455534,2014-09-01,-3.6332394063167,2014,9,1
51107,-70.0887381675058,44.1709243455534,2014-09-01,-3.3349868556031,2014,9,1
51108,-70.0883631675058,44.1709243455534,2014-09-01,-2.75884041049905,2014,9,1
51109,-70.0879881675058,44.1709243455534,2014-09-01,-2.35792430566957,2014,9,1
51110,-70.0876131675058,44.1709243455534,2014-09-01,-2.28173978591771,2014,9,1
51111,-70.0872381675058,44.1709243455534,2014-09-01,-1.95690048920918,2014,9,5
51112,-70.0868631675058,44.1709243455534,2014-09-01,-1.86439026340756,2014,9,5
51113,-70.0909881675058,44.1706543455534,2014-09-01,-2.53168950326594,2014,9,1
51114,-70.0906131675058,44.1706543455534,2014-09-01,-3.07283408218814,2014,9,1
51115,-70.0902381675058,44.1706543455534,2014-09-01,-2.96347449761722,2014,9,1
51116,-70.0898631675058,44.1706543455534,2014-09-01,-3.08794203689048,2014,9,1
51117,-70.0894881675058,44.1706543455534,2014-09-01,-3.20486188615935,2014,9,1
51118,-70.0891131675058,44.1706543455534,2014-09-01,-3.10397496219903,2014,9,1
51119,-70.0887381675058,44.1706543455534,2014-09-01,-2.57998160517762,2014,9,1
51120,-70.0883631675058,44.1706543455534,2014-09-01,-1.96133592723301,2014,9,1
51121,-70.0879881675058,44.1706543455534,2014-09-01,-1.60474358830574,2014,9,5
51122,-70.0876131675058,44.1706543455534,2014-09-01,-1.70772551214676,2014,9,5
51123,-70.0872381675058,44.1706543455534,2014-09-01,-1.698613026083,2014,9,5
51124,-70.0868631675058,44.1706543455534,2014-09-01,-1.72857333368143,2014,9,5
51125,-70.0864881675058,44.1706543455534,2014-09-01,-1.34118197128117,2014,9,5
51126,-70.0909881675058,44.1703843455534,2014-09-01,-2.43166359655146,2014,9,1
