,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
280513,-70.0894881675058,44.1720043455534,2020-08-01,6.03880260671938,2020,8,99
280514,-70.0891131675058,44.1720043455534,2020-08-01,4.00831253221012,2020,8,99
280515,-70.0898631675058,44.1717343455534,2020-08-01,2.33358311653137,2020,8,99
280516,-70.0894881675058,44.1717343455534,2020-08-01,5.9877410451808,2020,8,99
280517,-70.0891131675058,44.1717343455534,2020-08-01,4.03836536654241,2020,8,99
280518,-70.0906131675058,44.1714643455534,2020-08-01,-2.38626980781555,2020,8,1
280519,-70.0902381675058,44.1714643455534,2020-08-01,-0.939085283369463,2020,8,50
280520,-70.0898631675058,44.1714643455534,2020-08-01,1.91753155795457,2020,8,95
280521,-70.0894881675058,44.1714643455534,2020-08-01,5.37139847956346,2020,8,99
280522,-70.0891131675058,44.1714643455534,2020-08-01,4.24985344035963,2020,8,99
280523,-70.0887381675058,44.1714643455534,2020-08-01,4.71739284563413,2020,8,99
280524,-70.0883631675058,44.1714643455534,2020-08-01,0.487094920259704,2020,8,50
280525,-70.0909881675058,44.1711943455534,2020-08-01,-2.89258718490601,2020,8,1
280526,-70.0906131675058,44.1711943455534,2020-08-01,-3.01715725758952,2020,8,1
280527,-70.0902381675058,44.1711943455534,2020-08-01,-2.55112043937376,2020,8,1
280528,-70.0898631675058,44.1711943455534,2020-08-01,-0.940100303391041,2020,8,50
280529,-70.0894881675058,44.1711943455534,2020-08-01,0.703284752785914,2020,8,50
280530,-70.0891131675058,44.1711943455534,2020-08-01,0.647126265222344,2020,8,50
280531,-70.0887381675058,44.1711943455534,2020-08-01,1.856277545034,2020,8,95
280532,-70.0883631675058,44.1711943455534,2020-08-01,0.921628921852858,2020,8,50
280533,-70.0879881675058,44.1711943455534,2020-08-01,4.99338119441762,2020,8,99
280534,-70.0876131675058,44.1711943455534,2020-08-01,5.83914248724011,2020,8,99
280535,-70.0872381675058,44.1711943455534,2020-08-01,7.65328526506622,2020,8,99
280536,-70.0909881675058,44.1709243455534,2020-08-01,-2.60720202664592,2020,8,1
280537,-70.0906131675058,44.1709243455534,2020-08-01,-3.44130758630677,2020,8,1
280538,-70.0902381675058,44.1709243455534,2020-08-01,-3.80906824744266,2020,8,1
280539,-70.0898631675058,44.1709243455534,2020-08-01,-3.33694371103341,2020,8,1
280540,-70.0894881675058,44.1709243455534,2020-08-01,-2.87726101270856,2020,8,1
280541,-70.0891131675058,44.1709243455534,2020-08-01,-2.86139060605651,2020,8,1
280542,-70.0887381675058,44.1709243455534,2020-08-01,-2.49356072547372,2020,8,1
280543,-70.0883631675058,44.1709243455534,2020-08-01,-1.76577489661221,2020,8,5
280544,-70.0879881675058,44.1709243455534,2020-08-01,2.26334217520614,2020,8,99
280545,-70.0876131675058,44.1709243455534,2020-08-01,5.67545723852573,2020,8,99
280546,-70.0872381675058,44.1709243455534,2020-08-01,6.52869354279383,2020,8,99
280547,-70.0868631675058,44.1709243455534,2020-08-01,6.96935224508734,2020,8,99
