,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
289026,-70.0894881675058,44.1720043455534,2020-09-01,0.300629147696359,2020,9,50
289027,-70.0891131675058,44.1720043455534,2020-09-01,0.53774334273863,2020,9,50
289028,-70.0898631675058,44.1717343455534,2020-09-01,-0.424757719039917,2020,9,50
289029,-70.0894881675058,44.1717343455534,2020-09-01,0.29063260464858,2020,9,50
289030,-70.0891131675058,44.1717343455534,2020-09-01,0.534877540764788,2020,9,50
289031,-70.0906131675058,44.1714643455534,2020-09-01,-3.7691388130188,2020,9,1
289032,-70.0902381675058,44.1714643455534,2020-09-01,-3.97450940748161,2020,9,1
289033,-70.0898631675058,44.1714643455534,2020-09-01,-1.59907709793409,2020,9,5
289034,-70.0894881675058,44.1714643455534,2020-09-01,-0.788984365137573,2020,9,50
289035,-70.0891131675058,44.1714643455534,2020-09-01,-0.195077788232761,2020,9,50
289036,-70.0887381675058,44.1714643455534,2020-09-01,0.680172621515413,2020,9,50
289037,-70.0883631675058,44.1714643455534,2020-09-01,-1.13249176252519,2020,9,5
289038,-70.0909881675058,44.1711943455534,2020-09-01,-3.85124182701111,2020,9,1
289039,-70.0906131675058,44.1711943455534,2020-09-01,-4.48345354872236,2020,9,1
289040,-70.0902381675058,44.1711943455534,2020-09-01,-4.82579477910344,2020,9,1
289041,-70.0898631675058,44.1711943455534,2020-09-01,-3.34793475461144,2020,9,1
289042,-70.0894881675058,44.1711943455534,2020-09-01,-3.06770864621553,2020,9,1
289043,-70.0891131675058,44.1711943455534,2020-09-01,-2.40839266889035,2020,9,1
289044,-70.0887381675058,44.1711943455534,2020-09-01,-1.03834445023273,2020,9,5
289045,-70.0883631675058,44.1711943455534,2020-09-01,-0.902391351773508,2020,9,50
289046,-70.0879881675058,44.1711943455534,2020-09-01,2.97288659811194,2020,9,99
289047,-70.0876131675058,44.1711943455534,2020-09-01,1.89667274618609,2020,9,95
289048,-70.0872381675058,44.1711943455534,2020-09-01,4.40421103747211,2020,9,99
289049,-70.0909881675058,44.1709243455534,2020-09-01,-3.73771390814315,2020,9,1
