x y w
73.5508 1.7 1.0
76.1508 4.75 1.0
-90.0 100.0 1.0
-80.0 100.0 1.0
-20.0 10.0 1.0
70.0 -100.0 1.0
120.0 100.0 1.0
117.661 99.6 1.0
124.921 83.48 1.0
120.001 78.4 1.0
110.0 80.0 1.0
90.0 70.0 1.0
80.0 30.0 1.0
80.0 20.0 1.0
120.0 70.0 1.0
101.471 75.69 1.0
80.0 10.0 1.0
110.0 70.0 1.0
100.0 70.0 1.0
110.241 68.46 1.0
117.571 61.52 1.0
120.0 60.0 1.0
99.5508 63.55 1.0
104.70100000000001 59.69 1.0
80.0 0.0 1.0
101.87100000000001 51.81 1.0
102.37200000000001 34.35 1.0
102.61200000000001 31.98 1.0
110.0 30.0 1.0
100.0 30.0 1.0
85.8308 26.11 1.0
120.0 20.0 1.0
100.0 20.0 1.0
89.0108 14.12 1.0
88.9616 14.73 1.0
130.0 70.0 1.0
130.0 80.0 1.0
120.001 78.4 1.0
120.001 78.4 1.0
120.001 78.4 1.0
120.001 78.4 1.0
120.001 78.4 1.0
120.001 78.4 1.0
120.001 78.4 1.0
120.001 78.4 1.0
110.0 80.0 1.0
110.0 80.0 1.0
110.0 80.0 1.0
110.0 80.0 1.0
110.0 80.0 1.0
110.0 80.0 1.0
110.0 80.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
101.471 75.69 1.0
101.471 75.69 1.0
101.471 75.69 1.0
101.471 75.69 1.0
101.471 75.69 1.0
101.471 75.69 1.0
101.471 75.69 1.0
101.471 75.69 1.0
101.471 75.69 1.0
101.471 75.69 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
110.241 68.46 1.0
117.571 61.52 1.0
117.571 61.52 1.0
120.0 60.0 1.0
120.0 60.0 1.0
120.0 60.0 1.0
120.0 60.0 1.0
120.0 60.0 1.0
120.0 60.0 1.0
120.0 60.0 1.0
120.0 60.0 1.0
99.5508 63.55 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
104.70100000000001 59.69 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
101.87100000000001 51.81 1.0
102.37200000000001 34.35 1.0
102.37200000000001 34.35 1.0
102.37200000000001 34.35 1.0
102.37200000000001 34.35 1.0
102.37200000000001 34.35 1.0
102.37200000000001 34.35 1.0
102.61200000000001 31.98 1.0
102.61200000000001 31.98 1.0
102.61200000000001 31.98 1.0
102.61200000000001 31.98 1.0
102.61200000000001 31.98 1.0
102.61200000000001 31.98 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
120.0 20.0 1.0
120.0 20.0 1.0
100.0 20.0 1.0
89.0108 14.12 1.0
89.0108 14.12 1.0
89.0108 14.12 1.0
89.0108 14.12 1.0
89.0108 14.12 1.0
89.0108 14.12 1.0
89.0108 14.12 1.0
89.0108 14.12 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 80.0 1.0
