X Y W
-90 100 0.5
-30 -100 0.5
40 -100 0.5
90 -100 0.5
-90.4992 -15.81 0.0369442
-110 -30 1.07539
-110 -40 2.85848
-100 -40 5.01717
-70 -30 9.33725
-80 -30 11.0737
-70 -20 0.914283
-80 -20 5.34928
-74.6192 -21.78 1.95616
-79.4492 -12.21 2.07887
-60 -10 1.63661
-70 -10 0.455831
-80 -10 10.2429
-71.0482 -7.94 8.56917
-52.8984 0.54 8.56488
-60 0 1.45563
-50 0 4.22705
-70 0 0.420991
-60.3982 2.27 9.29674
-50 10 0.291178
-80 40 10.6013
-70 40 0.191553
-90 50 5.39548
-75.9792 46.96 0.278212
-80 50 13.1147
-70 50 2.95121
-58.2482 48.31 0.15221
-60 50 0.300782
-50 50 1.66312
-70 60 6.23441
-60 60 6.07706
X The results saved at Thu Mar 31 15:46:48 2022

