X Y W
-120 -100 0.5
-20 -100 0.5
20 90 0.5
20 100 0.5
30 -10 0.5
30 40 0.5
120 80 1.17644
120 70 18.1823
120 60 5.47086
125.271 51.77 6.72742
120 50 7.82683
124.741 44.41 12.1905
130 80 2.15
130 70 7.14438
130 60 9.77555
130 30 2.63409
130 50 2.80511
130 40 6.83551
145.101 37.45 6.52873
150 40 7.21124
140 40 2.68355
140 42.69 14.4551
130 90 0.0135
140 74.78 1.32384
140 73.65 0.567711
140 72.48 6.3031
140 70 12.4202
150 70 10.0949
140 66.15 16.1405
140 60 6.62278
150 60 3.90608
138.951 52.08 10.2294
140 50 8.70995
150 50 2.83892
X The results saved at Thu Mar 31 15:58:54 2022

