X Y W
27.7015 99.67 1
24.6208 90 1
21.8208 93.33 1
20.2615 90 1
22.5208 87.82 1
26.3408 99.55 1
23.4108 90 1
29.2808 90 1
-130 -100 0.5
-130 -90 0.5
-130 -80 0.5
-130 -10 0.5
20 90 0.5
20 100 0.5
30 90 0.5
30 100 0.5
70 -100 0.5
70 -90 0.5
130 0 0.5
17.0608 93.11 0.09
18.4108 90 0.09
14.3508 98.86 0.027
18.5308 86.55 0.027
15.9208 91.62 0.0081
15.6008 90 0.0081
20.8608 76.41 0.97515
20 80 0.00405
9.78152 99.16 0.00243
11.5308 98.01 0.00243
10 100 0.001215
15.3508 78.08 0.0017429
16.6608 75.74 2.74881
13.8408 74.78 0.175532
13.1815 68.56 0.0610257
11.6408 72.03 3.46813
0 80 8.42054
10 70 2.64121
6.75156 70.5 4.35651
6.73076 67.65 3.35789
7.10076 26.73 6.49091
6.63416 25.53 4.92456
7.02076 14.69 4.2919
10 0 3.62964
9.52076 -2.25 0.348994
-16.7292 -5.48 6.83476
-22.0092 -7.74 7.95336
-9.77764 -7.92 4.15301
10.5808 -6.32 4.4118
-20 -10 1.3743
-10 -10 4.25114
-16.8992 -12.31 9.45952
-6.09844 -10.04 10.9023
-9.45924 -13.73 14.012
15.0708 -5.2 4.34046
20 0 8.91176
10 10 2.97307
20.2616 3.01 6.63673
20.1608 4.13 6.20931
9.70076 15.03 0.14118
10.4808 14.64 0.95426
12.8408 14.05 6.29643
20 10 0.0226028
7.38316 24.16 5.16789
24.5408 9.13 0.0911143
10 20 1.7708
11.4308 20.78 2.89558
19.1208 29.09 3.59595
21.2708 24.57 2.52965
30 20 8.8562
20 30 0.246892
24.7508 32.16 1.77763
30 30 3.43062
36.3808 27.29 6.09357
30.9108 38.1 4.4133
35.3808 33.98 5.48879
27.6908 41.44 7.60748
30 40 0.199776
38.6408 34.52 3.04393
31.3108 89.94 0.3
20.4008 70.3 4.39129
20 70 1.02407
31.4908 40.83 3.18101
17.9408 64.04 1.80136
37.8508 41.31 0.163563
19.2808 57.02 0.172618
22.5008 63.84 0.309777
20 60 0.0665561
31.2608 77.65 0.0114753
24.7108 64.68 7.75653
22.7408 59.39 0.926371
30 70 9.36109
40 70 12.5234
X The results saved at Thu Mar 31 15:51:18 2022

