x y w
75.91226211353316 90.0 1.0
42.97156211353315 91.57 1.0
50.76156211353315 59.739999999999995 1.0
50.67226211353316 89.88 1.0
35.66156211353315 96.96 1.0
64.03156211353317 90.0 1.0
52.611562113533154 90.0 1.0
48.49156211353316 90.0 1.0
-105.39923788646684 -66.09 1.0
-87.06923788646684 -88.12 1.0
-123.00923788646683 -76.88 1.0
-133.51923788646684 -25.439999999999998 1.0
45.32076211353316 93.14 1.0
15.670762113533161 90.0 1.0
36.67076211353316 91.06 1.0
57.13076211353316 90.0 1.0
94.13076211353317 -60.230000000000004 1.0
73.02076211353315 -76.86 1.0
140.0 42.400000000000006 1.0
17.651562113533156 85.92 
51.02156211353316 90.0 
32.001562113533154 92.37 
22.591562113533158 55.47 
37.49076211353316 96.6 
19.58076211353316 80.78 
21.602322113533155 90.0 1.0
37.401522113533154 70.32000000000001 
36.02152211353315 40.11000000000001 
24.944922113533153 39.32 
12.801522113533156 24.320000000000004 
61.600762113533165 7.100000000000003 
25.091522113533156 43.81 1.0
11.601562113533157 -13.259999999999998 1.0
3.361562113533157 3.6300000000000034 
-16.006877886466846 9.380000000000003 1.0
28.201562113533157 -7.2499999999999964 1.0
-7.159237886466844 -8.589999999999996 1.0
35.70076211353316 45.31 1.0
-4.858437886466843 6.470000000000002 1.0
29.252322113533154 14.270000000000005 1.0
29.61152211353316 -8.199999999999998 1.0
44.921562113533156 28.650000000000006 1.0
20.00076211353316 8.480000000000004 1.0
33.94076211353316 30.17 1.0
30.162362113533163 9.260000000000005 1.0
52.45156211353316 7.130000000000003 1.0
31.471522113533155 65.59 1.0
32.23156211353316 19.260000000000005 1.0
30.521562113533154 23.630000000000003 1.0
18.163922113533157 30.790000000000006 1.0
42.12076211353316 25.83 1.0
13.51156211353316 43.21 1.0
41.01156211353316 41.440000000000005 1.0
47.391562113533155 42.77000000000001 1.0
68.78076211353316 19.55 1.0
41.710762113533164 57.86 1.0
53.52156211353316 26.859999999999996 1.0
77.67076211353316 7.240000000000002 1.0
61.90156211353315 56.300000000000004 1.0
34.461562113533155 92.97 1.0
62.531562113533155 39.330000000000005 1.0
34.101562113533156 41.989999999999995 
41.66076211353316 84.19 1.0
66.01156211353316 54.92000000000001 
73.71156211353316 90.0 1.0
64.09156211353316 91.92999999999999 1.0
58.15076211353316 73.17 1.0
56.34156211353315 60.989999999999995 1.0
52.98156211353316 90.0 1.0
60.34156211353315 65.45 1.0
