x y w
-137.21923788646683 -82.14 1.0
-16.729237886466844 -5.479999999999997 1.0
-9.777637886466847 -7.919999999999995 1.0
-3.0184378864668453 8.240000000000006 1.0
-16.899237886466842 -12.309999999999995 1.0
-11.689237886466845 75.57 1.0
4.100762113533157 84.0 1.0
3.7407621135331564 69.7 1.0
27.701522113533155 99.67 1.0
24.620762113533157 90.0 1.0
6.751562113533157 70.5 1.0
10.810762113533157 65.06 1.0
21.82076211353316 93.33 1.0
6.730762113533157 67.65 1.0
19.640762113533157 54.89 1.0
31.31076211353316 89.94 1.0
22.500762113533156 63.84 1.0
-6.109237886466843 39.61 1.0
6.634162113533158 25.53 1.0
-17.669237886466846 55.75 1.0
37.53076211353316 58.14 1.0
6.693162113533155 36.260000000000005 1.0
12.380762113533155 18.050000000000004 1.0
7.020762113533157 14.690000000000003 1.0
30.640762113533157 1.9099999999999966 1.0
18.710762113533157 46.98 1.0
-0.20923788646684383 9.680000000000003 1.0
30.91076211353316 38.1 1.0
37.87076211353316 42.99 1.0
-6.789237886466843 21.440000000000005 1.0
9.520762113533156 -2.2499999999999964 1.0
10.580762113533156 -6.319999999999997 1.0
6.701562113533157 -9.449999999999998 1.0
45.28076211353316 42.37 1.0
-4.319237886466844 0.9600000000000035 1.0
-2.659237886466844 32.72 1.0
-31.117637886466845 20.380000000000006 1.0
1.0723621135331527 7.510000000000005 1.0
-10.368437886466847 20.110000000000003 1.0
-14.038437886466847 25.130000000000006 1.0
-37.038437886466845 -2.469999999999996 1.0
-25.948437886466845 -9.969999999999995 1.0
-20.768437886466845 -42.78 1.0
-24.62843788646685 -25.919999999999995 1.0
-6.098437886466847 -10.039999999999996 1.0
-32.568437886466846 10.800000000000004 1.0
-14.908437886466846 10.370000000000005 1.0
-27.19843788646685 -17.039999999999996 1.0
-26.918437886466847 -2.2899999999999965 1.0
-33.89923788646684 8.820000000000004 1.0
-29.909237886466844 -31.149999999999995 1.0
-25.869237886466845 19.820000000000004 1.0
-9.459237886466843 -13.729999999999997 1.0
-22.009237886466842 -7.739999999999997 1.0
-39.279237886466845 4.870000000000003 1.0
-39.349237886466845 -0.3299999999999965 1.0
-33.999237886466844 -24.009999999999998 1.0
-37.459237886466845 0.09000000000000341 1.0
-13.029237886466843 -15.359999999999996 1.0
-7.929237886466844 -22.109999999999996 1.0
-32.709237886466845 -28.809999999999995 1.0
-42.07923788646684 0.5800000000000036 1.0
-24.459237886466845 -35.519999999999996 1.0
-28.829237886466842 13.220000000000002 1.0
-42.89923788646684 23.720000000000002 1.0
-34.79923788646684 18.230000000000004 1.0
-20.679237886466844 12.090000000000003 1.0
11.640762113533157 72.03 1.0
-3.299237886466843 68.45 1.0
