X Y W
-140 -100 0.5
-40 -20 0.259325
-40.8584 -16.15 2.14368
-48.2792 -24.68 11.2075
-50 -20 17.5495
-20 70 6.6921
-20 60 0.887946
-10 70 3.83149
-5.81924 72.87 3.99188
0 80 3.78143
-12.0992 63.33 0.38443
-20 50 1.0807
10 80 6.68566
0 70 10.381
-10 60 2.12638
10 70 5.57974
0 60 0.468156
-30 20 5.86072
-22.7566 23.66 1.0387
-30 10 2.45452
-20 20 0.914827
-23.3576 12.73 5.17554
-30 0 1.75786
-20 10 8.3583
-10 20 5.45912
0 30 10.1913
-20 0 4.68324
10 30 8.84599
0 20 10.2306
-30 -20 0.852341
-20 -10 8.52685
-10 0 1.41707
-20.5092 -14.81 4.54723
10 20 5.12659
-20 -20 0.533405
-10 -10 6.56258
40 100 0.045
X The results saved at Thu Mar 31 15:49:45 2022

