X Y W
21.6023 90 1
25.9616 69.6 1
-70 40 0.5
-30 -100 0.5
20 100 0.5
30 100 0.5
20 90 0.15
10 10 2.0271
10 0 8.33092
70 30 3.84864
70 40 0.160488
20 20 1.08165
20 -10 10.249
20 10 0.321334
20.0008 8.48 1.837
20 0 8.9689
50 0 8.25321
40 0 13.3556
50 10 14.8518
40 10 8.99588
40 20 6.27143
30 90 0.15
50 20 1.92177
24.9449 39.32 6.5225
32.0016 92.37 0.0081
40 30 16.4348
44.9216 28.65 10.5558
60 30 10.8129
62.5316 39.33 2.26972
25.0915 43.81 0.548568
40 40 10.7974
30 50 0.00452586
29.2516 77.23 0.0081
30 70 2.58602
31.4715 65.59 5.21386
37.4015 70.32 7.51804
60 50 9.82987
40 70 9.53714
50 60 1.80341
50 70 10.3845
50.7616 59.74 3.04668
58.1508 73.17 1.7876
56.3416 60.99 10.5787
60 70 8.86142
60.3416 65.45 12.2874
70 50 2.10691
70 70 4.65394
X The results saved at Thu Mar 31 15:52:53 2022

