x y w
-90.0 100.0 1.0
-80.0 100.0 1.0
-20.0 10.0 1.0
70.0 -100.0 1.0
120.0 100.0 1.0
123.322 91.1147 1.0
120.0 80.0 1.0
90.0 70.0 1.0
80.0 30.0 1.0
80.0 20.0 1.0
80.8346 26.9695 1.0
116.669 73.6088 1.0
124.785 68.5194 1.0
120.0 70.0 1.0
102.185 75.9294 1.0
96.8146 71.7894 1.0
80.0 10.0 1.0
111.665 71.3594 1.0
110.0 70.0 1.0
100.0 70.0 1.0
119.01899999999999 61.3788 1.0
99.0692 63.6088 1.0
127.105 56.5894 1.0
126.425 56.7994 1.0
110.0 60.0 1.0
100.0 60.0 1.0
107.855 55.4894 1.0
80.0 0.0 1.0
100.0 50.0 1.0
100.255 35.9394 1.0
110.0 30.0 1.0
100.0 30.0 1.0
100.915 25.4294 1.0
116.115 18.9794 1.0
86.6623 12.1747 1.0
126.165 66.8994 1.0
130.0 70.0 1.0
130.0 80.0 1.0
120.0 80.0 1.0
120.0 80.0 1.0
120.0 80.0 1.0
120.0 80.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
90.0 70.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
80.0 20.0 1.0
116.669 73.6088 1.0
116.669 73.6088 1.0
116.669 73.6088 1.0
116.669 73.6088 1.0
116.669 73.6088 1.0
124.785 68.5194 1.0
124.785 68.5194 1.0
124.785 68.5194 1.0
124.785 68.5194 1.0
124.785 68.5194 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
120.0 70.0 1.0
102.185 75.9294 1.0
102.185 75.9294 1.0
102.185 75.9294 1.0
102.185 75.9294 1.0
102.185 75.9294 1.0
102.185 75.9294 1.0
102.185 75.9294 1.0
102.185 75.9294 1.0
102.185 75.9294 1.0
96.8146 71.7894 1.0
96.8146 71.7894 1.0
96.8146 71.7894 1.0
96.8146 71.7894 1.0
111.665 71.3594 1.0
111.665 71.3594 1.0
111.665 71.3594 1.0
111.665 71.3594 1.0
111.665 71.3594 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
110.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
100.0 70.0 1.0
119.01899999999999 61.3788 1.0
119.01899999999999 61.3788 1.0
119.01899999999999 61.3788 1.0
119.01899999999999 61.3788 1.0
126.425 56.7994 1.0
126.425 56.7994 1.0
126.425 56.7994 1.0
126.425 56.7994 1.0
126.425 56.7994 1.0
126.425 56.7994 1.0
126.425 56.7994 1.0
110.0 60.0 1.0
110.0 60.0 1.0
110.0 60.0 1.0
110.0 60.0 1.0
100.0 60.0 1.0
100.0 60.0 1.0
100.0 60.0 1.0
100.0 60.0 1.0
100.0 60.0 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
107.855 55.4894 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.0 50.0 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
100.255 35.9394 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
110.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.0 30.0 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
100.915 25.4294 1.0
116.115 18.9794 1.0
86.6623 12.1747 1.0
86.6623 12.1747 1.0
86.6623 12.1747 1.0
86.6623 12.1747 1.0
126.165 66.8994 1.0
126.165 66.8994 1.0
126.165 66.8994 1.0
126.165 66.8994 1.0
126.165 66.8994 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 70.0 1.0
130.0 80.0 1.0
