,Unnamed: 0,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
0,136208,-70.0894881675058,44.1720043455534,2016-09-01,-3.78322792285439,2016,9,10.064893683804604
1,136209,-70.0891131675058,44.1720043455534,2016-09-01,-3.41822313177188,2016,9,10.064893683804604
2,136210,-70.0898631675058,44.1717343455534,2016-09-01,-3.3862419128418,2016,9,10.064893683804604
3,136211,-70.0894881675058,44.1717343455534,2016-09-01,-3.77775706596348,2016,9,10.064893683804604
4,136212,-70.0891131675058,44.1717343455534,2016-09-01,-3.42347593309474,2016,9,10.064893683804604
5,136213,-70.0906131675058,44.1714643455534,2016-09-01,-3.47188091278076,2016,9,10.064893683804604
6,136214,-70.0902381675058,44.1714643455534,2016-09-01,-4.1866793024264,2016,9,10.064893683804604
7,136215,-70.0898631675058,44.1714643455534,2016-09-01,-4.15583068890863,2016,9,10.064893683804604
8,136216,-70.0894881675058,44.1714643455534,2016-09-01,-4.50426995300032,2016,9,10.064893683804604
9,136217,-70.0891131675058,44.1714643455534,2016-09-01,-4.24038877696566,2016,9,10.064893683804604
10,136218,-70.0887381675058,44.1714643455534,2016-09-01,-4.05077714133307,2016,9,10.064893683804604
11,136219,-70.0883631675058,44.1714643455534,2016-09-01,-3.43283704670038,2016,9,10.064893683804604
12,136220,-70.0909881675058,44.1711943455534,2016-09-01,-3.47693943977356,2016,9,10.064893683804604
13,136221,-70.0906131675058,44.1711943455534,2016-09-01,-4.13033145320967,2016,9,10.064893683804604
14,136222,-70.0902381675058,44.1711943455534,2016-09-01,-4.65337510327964,2016,9,10.064893683804604
15,136223,-70.0898631675058,44.1711943455534,2016-09-01,-4.77921645154145,2016,9,10.064893683804604
16,136224,-70.0894881675058,44.1711943455534,2016-09-01,-4.91651230079081,2016,9,10.064893683804604
17,136225,-70.0891131675058,44.1711943455534,2016-09-01,-4.84901998511983,2016,9,10.064893683804604
18,136226,-70.0887381675058,44.1711943455534,2016-09-01,-4.5806693818362,2016,9,10.064893683804604
19,136227,-70.0883631675058,44.1711943455534,2016-09-01,-4.21355123564768,2016,9,10.064893683804604
20,136228,-70.0879881675058,44.1711943455534,2016-09-01,-3.91693012609181,2016,9,10.064893683804604
21,136229,-70.0876131675058,44.1711943455534,2016-09-01,-3.73061160602038,2016,9,10.064893683804604
22,136230,-70.0872381675058,44.1711943455534,2016-09-01,-2.76301553393587,2016,9,10.064893683804604
23,136231,-70.0909881675058,44.1709243455534,2016-09-01,-3.72709487817979,2016,9,10.064893683804604
24,136232,-70.0906131675058,44.1709243455534,2016-09-01,-4.68692205957444,2016,9,10.064893683804604
25,136233,-70.0902381675058,44.1709243455534,2016-09-01,-4.92407006641973,2016,9,10.064893683804604
26,136234,-70.0898631675058,44.1709243455534,2016-09-01,-4.93498923002475,2016,9,10.064893683804604
27,136235,-70.0894881675058,44.1709243455534,2016-09-01,-4.97077591225155,2016,9,10.064893683804604
28,136236,-70.0891131675058,44.1709243455534,2016-09-01,-4.98221853167316,2016,9,10.064893683804604
29,136237,-70.0887381675058,44.1709243455534,2016-09-01,-4.90072279864935,2016,9,10.064893683804604
30,136238,-70.0883631675058,44.1709243455534,2016-09-01,-4.81122413718582,2016,9,10.064893683804604
31,136239,-70.0879881675058,44.1709243455534,2016-09-01,-4.56747762835214,2016,9,10.064893683804604
32,136240,-70.0876131675058,44.1709243455534,2016-09-01,-4.46097351568341,2016,9,10.064893683804604
33,136241,-70.0872381675058,44.1709243455534,2016-09-01,-3.77045348095498,2016,9,10.064893683804604
34,136242,-70.0868631675058,44.1709243455534,2016-09-01,-3.37769574760948,2016,9,10.064893683804604
35,136243,-70.0909881675058,44.1706543455534,2016-09-01,-3.87637361012922,2016,9,10.064893683804604
36,136244,-70.0906131675058,44.1706543455534,2016-09-01,-4.79098486714129,2016,9,10.064893683804604
37,136245,-70.0902381675058,44.1706543455534,2016-09-01,-4.92734156021413,2016,9,10.064893683804604
38,136246,-70.0898631675058,44.1706543455534,2016-09-01,-4.93911036569636,2016,9,10.064893683804604
39,136247,-70.0894881675058,44.1706543455534,2016-09-01,-4.95649192639355,2016,9,10.064893683804604
40,136248,-70.0891131675058,44.1706543455534,2016-09-01,-4.97634104555783,2016,9,10.064893683804604
41,136249,-70.0887381675058,44.1706543455534,2016-09-01,-4.98196642689508,2016,9,10.064893683804604
42,136250,-70.0883631675058,44.1706543455534,2016-09-01,-4.99814427566583,2016,9,10.064893683804604
43,136251,-70.0879881675058,44.1706543455534,2016-09-01,-4.95785818180363,2016,9,10.064893683804604
44,136252,-70.0876131675058,44.1706543455534,2016-09-01,-4.87681846069044,2016,9,10.064893683804604
45,136253,-70.0872381675058,44.1706543455534,2016-09-01,-4.45378307263318,2016,9,10.064893683804604
46,136254,-70.0868631675058,44.1706543455534,2016-09-01,-4.11315362757111,2016,9,10.064893683804604
47,136255,-70.0864881675058,44.1706543455534,2016-09-01,-3.3639874814286,2016,9,10.064893683804604
48,136256,-70.0909881675058,44.1703843455534,2016-09-01,-3.87583382829564,2016,9,10.064893683804604
49,136257,-70.0906131675058,44.1703843455534,2016-09-01,-4.7983509321595,2016,9,10.064893683804604
50,136258,-70.0902381675058,44.1703843455534,2016-09-01,-4.93168800276111,2016,9,10.064893683804604
51,136259,-70.0898631675058,44.1703843455534,2016-09-01,-4.95550783801249,2016,9,10.064893683804604
52,136260,-70.0894881675058,44.1703843455534,2016-09-01,-4.94353958081983,2016,9,10.064893683804604
53,136261,-70.0891131675058,44.1703843455534,2016-09-01,-4.9616522093711,2016,9,10.064893683804604
54,136262,-70.0887381675058,44.1703843455534,2016-09-01,-4.97303487196184,2016,9,10.064893683804604
55,136263,-70.0883631675058,44.1703843455534,2016-09-01,-5.00726711267335,2016,9,10.064893683804604
56,136264,-70.0879881675058,44.1703843455534,2016-09-01,-5.01728579404308,2016,9,10.064893683804604
57,136265,-70.0876131675058,44.1703843455534,2016-09-01,-4.98924133526756,2016,9,10.064893683804604
58,136266,-70.0872381675058,44.1703843455534,2016-09-01,-4.82175545578652,2016,9,10.064893683804604
59,136267,-70.0868631675058,44.1703843455534,2016-09-01,-4.60796886830526,2016,9,10.064893683804604
60,136268,-70.0864881675058,44.1703843455534,2016-09-01,-4.10701182065293,2016,9,10.064893683804604
61,136269,-70.0861131675058,44.1703843455534,2016-09-01,-3.74663036508923,2016,9,10.064893683804604
62,136270,-70.0857381675058,44.1703843455534,2016-09-01,-3.20368833979626,2016,9,10.064893683804604
63,136271,-70.0853631675058,44.1703843455534,2016-09-01,-2.70125154959394,2016,9,10.064893683804604
64,136272,-70.0909881675058,44.1701143455534,2016-09-01,-4.11563238298065,2016,9,10.064893683804604
65,136273,-70.0906131675058,44.1701143455534,2016-09-01,-4.84335967874389,2016,9,10.064893683804604
66,136274,-70.0902381675058,44.1701143455534,2016-09-01,-4.95127327788539,2016,9,10.064893683804604
67,136275,-70.0898631675058,44.1701143455534,2016-09-01,-4.96288090952489,2016,9,10.064893683804604
68,136276,-70.0894881675058,44.1701143455534,2016-09-01,-4.92646021950743,2016,9,10.064893683804604
69,136277,-70.0891131675058,44.1701143455534,2016-09-01,-4.93504364542912,2016,9,10.064893683804604
70,136278,-70.0887381675058,44.1701143455534,2016-09-01,-4.94911894999374,2016,9,10.064893683804604
71,136279,-70.0883631675058,44.1701143455534,2016-09-01,-4.98975618236264,2016,9,10.064893683804604
72,136280,-70.0879881675058,44.1701143455534,2016-09-01,-5.00607468164292,2016,9,10.064893683804604
73,136281,-70.0876131675058,44.1701143455534,2016-09-01,-4.99426952647922,2016,9,10.064893683804604
74,136282,-70.0872381675058,44.1701143455534,2016-09-01,-4.87465199672423,2016,9,10.064893683804604
75,136283,-70.0868631675058,44.1701143455534,2016-09-01,-4.7266664137748,2016,9,10.064893683804604
76,136284,-70.0864881675058,44.1701143455534,2016-09-01,-4.46243622931383,2016,9,10.064893683804604
77,136285,-70.0861131675058,44.1701143455534,2016-09-01,-4.13059497106478,2016,9,10.064893683804604
78,136286,-70.0857381675058,44.1701143455534,2016-09-01,-3.8155839578749,2016,9,10.064893683804604
79,136287,-70.0853631675058,44.1701143455534,2016-09-01,-3.37463698170102,2016,9,10.064893683804604
80,136288,-70.0849881675058,44.1701143455534,2016-09-01,-3.03220468789336,2016,9,10.064893683804604
81,136289,-70.0846131675058,44.1701143455534,2016-09-01,-2.29333327049479,2016,9,10.064893683804604
82,136290,-70.0917381675058,44.1698443455534,2016-09-01,-2.97026014328003,2016,9,10.064893683804604
83,136291,-70.0913631675058,44.1698443455534,2016-09-01,-4.04018219154058,2016,9,10.064893683804604
84,136292,-70.0909881675058,44.1698443455534,2016-09-01,-4.43576222663325,2016,9,10.064893683804604
85,136293,-70.0906131675058,44.1698443455534,2016-09-01,-4.88513628339069,2016,9,10.064893683804604
86,136294,-70.0902381675058,44.1698443455534,2016-09-01,-4.96369489046782,2016,9,10.064893683804604
87,136295,-70.0898631675058,44.1698443455534,2016-09-01,-4.95804998948527,2016,9,10.064893683804604
88,136296,-70.0894881675058,44.1698443455534,2016-09-01,-4.92276075547218,2016,9,10.064893683804604
89,136297,-70.0891131675058,44.1698443455534,2016-09-01,-4.90634266685819,2016,9,10.064893683804604
90,136298,-70.0887381675058,44.1698443455534,2016-09-01,-4.92000865068339,2016,9,10.064893683804604
91,136299,-70.0883631675058,44.1698443455534,2016-09-01,-4.95983292692846,2016,9,10.064893683804604
92,136300,-70.0879881675058,44.1698443455534,2016-09-01,-4.97639523022682,2016,9,10.064893683804604
93,136301,-70.0876131675058,44.1698443455534,2016-09-01,-4.95440609304087,2016,9,10.064893683804604
94,136302,-70.0872381675058,44.1698443455534,2016-09-01,-4.82039833951646,2016,9,10.064893683804604
95,136303,-70.0868631675058,44.1698443455534,2016-09-01,-4.62184713556292,2016,9,10.064893683804604
96,136304,-70.0864881675058,44.1698443455534,2016-09-01,-4.37854363876299,2016,9,10.064893683804604
97,136305,-70.0861131675058,44.1698443455534,2016-09-01,-4.10054766676493,2016,9,10.064893683804604
98,136306,-70.0857381675058,44.1698443455534,2016-09-01,-3.86609258340248,2016,9,10.064893683804604
99,136307,-70.0853631675058,44.1698443455534,2016-09-01,-3.62760659781875,2016,9,10.064893683804604
100,136308,-70.0849881675058,44.1698443455534,2016-09-01,-3.4140687443297,2016,9,10.064893683804604
101,136309,-70.0846131675058,44.1698443455534,2016-09-01,-2.95966966245743,2016,9,10.064893683804604
102,136310,-70.0842381675058,44.1698443455534,2016-09-01,-2.63594696669314,2016,9,10.064893683804604
103,136311,-70.0917381675058,44.1695743455534,2016-09-01,-3.6851081328209,2016,9,10.064893683804604
