,Unnamed: 0,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
0,119182,-70.0894881675058,44.1720043455534,2016-07-01,-0.847014028677785,2016,7,502.02020202020196
1,119183,-70.0891131675058,44.1720043455534,2016-07-01,-1.40141769902233,2016,7,50.2020202020202
2,119184,-70.0898631675058,44.1717343455534,2016-07-01,-1.23944103717804,2016,7,50.2020202020202
3,119185,-70.0894881675058,44.1717343455534,2016-07-01,-0.852422058052833,2016,7,502.02020202020196
4,119186,-70.0891131675058,44.1717343455534,2016-07-01,-1.39355627773926,2016,7,50.2020202020202
5,119187,-70.0906131675058,44.1714643455534,2016-07-01,-1.96029758453369,2016,7,10.04040404040404
6,119188,-70.0902381675058,44.1714643455534,2016-07-01,-1.77708454022454,2016,7,50.2020202020202
7,119189,-70.0898631675058,44.1714643455534,2016-07-01,-1.50103230259005,2016,7,50.2020202020202
8,119190,-70.0894881675058,44.1714643455534,2016-07-01,-1.1907982924443,2016,7,50.2020202020202
9,119191,-70.0891131675058,44.1714643455534,2016-07-01,-1.59793762370781,2016,7,50.2020202020202
10,119192,-70.0887381675058,44.1714643455534,2016-07-01,-1.421647994093,2016,7,50.2020202020202
11,119193,-70.0883631675058,44.1714643455534,2016-07-01,-1.66460297761501,2016,7,50.2020202020202
12,119194,-70.0909881675058,44.1711943455534,2016-07-01,-2.14655160903931,2016,7,10.04040404040404
13,119195,-70.0906131675058,44.1711943455534,2016-07-01,-2.40517895458549,2016,7,10.04040404040404
14,119196,-70.0902381675058,44.1711943455534,2016-07-01,-2.49666321749326,2016,7,10.04040404040404
15,119197,-70.0898631675058,44.1711943455534,2016-07-01,-2.52611418675908,2016,7,10.04040404040404
16,119198,-70.0894881675058,44.1711943455534,2016-07-01,-2.57769709323718,2016,7,10.04040404040404
17,119199,-70.0891131675058,44.1711943455534,2016-07-01,-2.75887250433209,2016,7,10.04040404040404
18,119200,-70.0887381675058,44.1711943455534,2016-07-01,-2.27103294295726,2016,7,10.04040404040404
19,119201,-70.0883631675058,44.1711943455534,2016-07-01,-1.98130847408,2016,7,10.04040404040404
20,119202,-70.0879881675058,44.1711943455534,2016-07-01,-1.26433208409578,2016,7,50.2020202020202
