,Unnamed: 0,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
0,102156,-70.0894881675058,44.1720043455534,2016-05-01,-0.621119998483844,2016,5,2340.803535297797
1,102157,-70.0891131675058,44.1720043455534,2016-05-01,-0.0291441529477454,2016,5,2340.803535297797
2,102158,-70.0898631675058,44.1717343455534,2016-05-01,-0.760308735072613,2016,5,2340.803535297797
3,102159,-70.0894881675058,44.1717343455534,2016-05-01,-0.623038155898708,2016,5,2340.803535297797
4,102160,-70.0891131675058,44.1717343455534,2016-05-01,-0.0372280843901176,2016,5,2340.803535297797
5,102161,-70.0906131675058,44.1714643455534,2016-05-01,-1.85401847958565,2016,5,234.08035352977973
6,102162,-70.0902381675058,44.1714643455534,2016-05-01,-1.83296568771407,2016,5,234.08035352977973
7,102163,-70.0898631675058,44.1714643455534,2016-05-01,-1.23591076457002,2016,5,234.08035352977973
8,102164,-70.0894881675058,44.1714643455534,2016-05-01,-0.740841647422217,2016,5,2340.803535297797
9,102165,-70.0891131675058,44.1714643455534,2016-05-01,-0.361760283484033,2016,5,2340.803535297797
10,102166,-70.0887381675058,44.1714643455534,2016-05-01,-0.386481715849788,2016,5,2340.803535297797
11,102167,-70.0883631675058,44.1714643455534,2016-05-01,-0.523234208494495,2016,5,2340.803535297797
12,102168,-70.0909881675058,44.1711943455534,2016-05-01,-1.75795370340347,2016,5,234.08035352977973
13,102169,-70.0906131675058,44.1711943455534,2016-05-01,-2.02324766515108,2016,5,46.816070705955944
14,102170,-70.0902381675058,44.1711943455534,2016-05-01,-1.95892490351896,2016,5,234.08035352977973
15,102171,-70.0898631675058,44.1711943455534,2016-05-01,-1.62750698264794,2016,5,234.08035352977973
16,102172,-70.0894881675058,44.1711943455534,2016-05-01,-0.980618203960068,2016,5,2340.803535297797
17,102173,-70.0891131675058,44.1711943455534,2016-05-01,-0.638622986269336,2016,5,2340.803535297797
18,102174,-70.0887381675058,44.1711943455534,2016-05-01,-0.441228833342227,2016,5,2340.803535297797
19,102175,-70.0883631675058,44.1711943455534,2016-05-01,-0.463311447244862,2016,5,2340.803535297797
20,102176,-70.0879881675058,44.1711943455534,2016-05-01,-0.5440473275521,2016,5,2340.803535297797
21,102177,-70.0876131675058,44.1711943455534,2016-05-01,-0.826593677143068,2016,5,2340.803535297797
22,102178,-70.0872381675058,44.1711943455534,2016-05-01,-0.630333307354543,2016,5,2340.803535297797
23,102179,-70.0909881675058,44.1709243455534,2016-05-01,-1.71319413420858,2016,5,234.08035352977973
24,102180,-70.0906131675058,44.1709243455534,2016-05-01,-2.00391075646043,2016,5,46.816070705955944
25,102181,-70.0902381675058,44.1709243455534,2016-05-01,-1.92400419097639,2016,5,234.08035352977973
26,102182,-70.0898631675058,44.1709243455534,2016-05-01,-1.60992676884725,2016,5,234.08035352977973
27,102183,-70.0894881675058,44.1709243455534,2016-05-01,-1.19048465619653,2016,5,234.08035352977973
28,102184,-70.0891131675058,44.1709243455534,2016-05-01,-0.903652174542382,2016,5,2340.803535297797
29,102185,-70.0887381675058,44.1709243455534,2016-05-01,-0.723331435261315,2016,5,2340.803535297797
30,102186,-70.0883631675058,44.1709243455534,2016-05-01,-0.709290613544448,2016,5,2340.803535297797
31,102187,-70.0879881675058,44.1709243455534,2016-05-01,-0.779738070780306,2016,5,2340.803535297797
32,102188,-70.0876131675058,44.1709243455534,2016-05-01,-0.959277722727591,2016,5,2340.803535297797
33,102189,-70.0872381675058,44.1709243455534,2016-05-01,-0.762557161870658,2016,5,2340.803535297797
34,102190,-70.0868631675058,44.1709243455534,2016-05-01,-0.699146565354799,2016,5,2340.803535297797
35,102191,-70.0909881675058,44.1706543455534,2016-05-01,-1.42935616604204,2016,5,234.08035352977973
36,102192,-70.0906131675058,44.1706543455534,2016-05-01,-1.58035554581646,2016,5,234.08035352977973
37,102193,-70.0902381675058,44.1706543455534,2016-05-01,-1.40743407913618,2016,5,234.08035352977973
38,102194,-70.0898631675058,44.1706543455534,2016-05-01,-1.15740453935817,2016,5,234.08035352977973
39,102195,-70.0894881675058,44.1706543455534,2016-05-01,-0.938879152088932,2016,5,2340.803535297797
40,102196,-70.0891131675058,44.1706543455534,2016-05-01,-0.733698470532496,2016,5,2340.803535297797
41,102197,-70.0887381675058,44.1706543455534,2016-05-01,-0.548168951611194,2016,5,2340.803535297797
42,102198,-70.0883631675058,44.1706543455534,2016-05-01,-0.447983898719803,2016,5,2340.803535297797
43,102199,-70.0879881675058,44.1706543455534,2016-05-01,-0.524392738734958,2016,5,2340.803535297797
44,102200,-70.0876131675058,44.1706543455534,2016-05-01,-0.687458736440809,2016,5,2340.803535297797
45,102201,-70.0872381675058,44.1706543455534,2016-05-01,-0.663772736023711,2016,5,2340.803535297797
46,102202,-70.0868631675058,44.1706543455534,2016-05-01,-0.788398619366823,2016,5,2340.803535297797
47,102203,-70.0864881675058,44.1706543455534,2016-05-01,-0.755339869798562,2016,5,2340.803535297797
48,102204,-70.0909881675058,44.1703843455534,2016-05-01,-1.07085024410507,2016,5,234.08035352977973
49,102205,-70.0906131675058,44.1703843455534,2016-05-01,-1.13717625890644,2016,5,234.08035352977973
50,102206,-70.0902381675058,44.1703843455534,2016-05-01,-0.934941045122583,2016,5,2340.803535297797
51,102207,-70.0898631675058,44.1703843455534,2016-05-01,-0.702700093602953,2016,5,2340.803535297797
52,102208,-70.0894881675058,44.1703843455534,2016-05-01,-0.43079045381468,2016,5,2340.803535297797
53,102209,-70.0891131675058,44.1703843455534,2016-05-01,-0.388037664873978,2016,5,2340.803535297797
54,102210,-70.0887381675058,44.1703843455534,2016-05-01,-0.393007172420759,2016,5,2340.803535297797
55,102211,-70.0883631675058,44.1703843455534,2016-05-01,-0.488556970891036,2016,5,2340.803535297797
56,102212,-70.0879881675058,44.1703843455534,2016-05-01,-0.596527499715038,2016,5,2340.803535297797
57,102213,-70.0876131675058,44.1703843455534,2016-05-01,-0.561289656759275,2016,5,2340.803535297797
58,102214,-70.0872381675058,44.1703843455534,2016-05-01,-0.594846256789926,2016,5,2340.803535297797
59,102215,-70.0868631675058,44.1703843455534,2016-05-01,-0.766128174869676,2016,5,2340.803535297797
60,102216,-70.0864881675058,44.1703843455534,2016-05-01,-0.888643752281573,2016,5,2340.803535297797
61,102217,-70.0861131675058,44.1703843455534,2016-05-01,-1.1637548424433,2016,5,234.08035352977973
62,102218,-70.0857381675058,44.1703843455534,2016-05-01,-1.30426394971796,2016,5,234.08035352977973
63,102219,-70.0853631675058,44.1703843455534,2016-05-01,-1.49237994106096,2016,5,234.08035352977973
64,102220,-70.0909881675058,44.1701143455534,2016-05-01,-0.689805968130002,2016,5,2340.803535297797
65,102221,-70.0906131675058,44.1701143455534,2016-05-01,-0.681595286415896,2016,5,2340.803535297797
66,102222,-70.0902381675058,44.1701143455534,2016-05-01,-0.466743564995844,2016,5,2340.803535297797
67,102223,-70.0898631675058,44.1701143455534,2016-05-01,-0.323658966344211,2016,5,2340.803535297797
68,102224,-70.0894881675058,44.1701143455534,2016-05-01,-0.072385184785309,2016,5,2340.803535297797
69,102225,-70.0891131675058,44.1701143455534,2016-05-01,-0.110624031990195,2016,5,2340.803535297797
70,102226,-70.0887381675058,44.1701143455534,2016-05-01,-0.0840319189582524,2016,5,2340.803535297797
71,102227,-70.0883631675058,44.1701143455534,2016-05-01,-0.23393358787415,2016,5,2340.803535297797
72,102228,-70.0879881675058,44.1701143455534,2016-05-01,-0.342643375239884,2016,5,2340.803535297797
73,102229,-70.0876131675058,44.1701143455534,2016-05-01,-0.360207584019821,2016,5,2340.803535297797
74,102230,-70.0872381675058,44.1701143455534,2016-05-01,-0.493676359349785,2016,5,2340.803535297797
75,102231,-70.0868631675058,44.1701143455534,2016-05-01,-0.767726594630523,2016,5,2340.803535297797
76,102232,-70.0864881675058,44.1701143455534,2016-05-01,-1.08393016220104,2016,5,234.08035352977973
77,102233,-70.0861131675058,44.1701143455534,2016-05-01,-1.35783530434916,2016,5,234.08035352977973
78,102234,-70.0857381675058,44.1701143455534,2016-05-01,-1.56336318837255,2016,5,234.08035352977973
79,102235,-70.0853631675058,44.1701143455534,2016-05-01,-1.64465946263235,2016,5,234.08035352977973
80,102236,-70.0849881675058,44.1701143455534,2016-05-01,-1.7842920148428,2016,5,234.08035352977973
81,102237,-70.0846131675058,44.1701143455534,2016-05-01,-1.59175445409703,2016,5,234.08035352977973
82,102238,-70.0917381675058,44.1698443455534,2016-05-01,-0.155959531664848,2016,5,2340.803535297797
83,102239,-70.0913631675058,44.1698443455534,2016-05-01,-0.374739608766348,2016,5,2340.803535297797
84,102240,-70.0909881675058,44.1698443455534,2016-05-01,-0.42615872947694,2016,5,2340.803535297797
85,102241,-70.0906131675058,44.1698443455534,2016-05-01,-0.352544279612568,2016,5,2340.803535297797
86,102242,-70.0902381675058,44.1698443455534,2016-05-01,-0.13829949849843,2016,5,2340.803535297797
87,102243,-70.0898631675058,44.1698443455534,2016-05-01,-0.0633606012167922,2016,5,2340.803535297797
88,102244,-70.0894881675058,44.1698443455534,2016-05-01,0.164119247477945,2016,5,2340.803535297797
89,102245,-70.0891131675058,44.1698443455534,2016-05-01,0.118773729068366,2016,5,2340.803535297797
90,102246,-70.0887381675058,44.1698443455534,2016-05-01,0.142503242937877,2016,5,2340.803535297797
91,102247,-70.0883631675058,44.1698443455534,2016-05-01,-0.0008283381722612,2016,5,2340.803535297797
92,102248,-70.0879881675058,44.1698443455534,2016-05-01,-0.135191167663312,2016,5,2340.803535297797
93,102249,-70.0876131675058,44.1698443455534,2016-05-01,-0.289238759211094,2016,5,2340.803535297797
94,102250,-70.0872381675058,44.1698443455534,2016-05-01,-0.384138586707282,2016,5,2340.803535297797
95,102251,-70.0868631675058,44.1698443455534,2016-05-01,-0.624338911113138,2016,5,2340.803535297797
