,Unnamed: 0,x,y,MonthYear,Zscore,Year,Month,Hotspot Prob
0,110669,-70.0894881675058,44.1720043455534,2016-06-01,-0.651192357361348,2016,6,533.6231006755647
1,110670,-70.0891131675058,44.1720043455534,2016-06-01,-0.660990696390745,2016,6,533.6231006755647
2,110671,-70.0898631675058,44.1717343455534,2016-06-01,-0.542360842227936,2016,6,533.6231006755647
3,110672,-70.0894881675058,44.1717343455534,2016-06-01,-0.649692552256134,2016,6,533.6231006755647
4,110673,-70.0891131675058,44.1717343455534,2016-06-01,-0.660916101427797,2016,6,533.6231006755647
5,110674,-70.0906131675058,44.1714643455534,2016-06-01,-0.618480980396271,2016,6,533.6231006755647
6,110675,-70.0902381675058,44.1714643455534,2016-06-01,-0.736132701479478,2016,6,533.6231006755647
7,110676,-70.0898631675058,44.1714643455534,2016-06-01,-0.674192311216914,2016,6,533.6231006755647
8,110677,-70.0894881675058,44.1714643455534,2016-06-01,-0.739904619065891,2016,6,533.6231006755647
9,110678,-70.0891131675058,44.1714643455534,2016-06-01,-0.766862621896711,2016,6,533.6231006755647
10,110679,-70.0887381675058,44.1714643455534,2016-06-01,-0.870036752995381,2016,6,533.6231006755647
11,110680,-70.0883631675058,44.1714643455534,2016-06-01,-0.785518038447818,2016,6,533.6231006755647
12,110681,-70.0909881675058,44.1711943455534,2016-06-01,-0.605112493038177,2016,6,533.6231006755647
13,110682,-70.0906131675058,44.1711943455534,2016-06-01,-0.717258454138039,2016,6,533.6231006755647
14,110683,-70.0902381675058,44.1711943455534,2016-06-01,-0.797493756116057,2016,6,533.6231006755647
15,110684,-70.0898631675058,44.1711943455534,2016-06-01,-0.801033687390209,2016,6,533.6231006755647
16,110685,-70.0894881675058,44.1711943455534,2016-06-01,-0.853782711708121,2016,6,533.6231006755647
17,110686,-70.0891131675058,44.1711943455534,2016-06-01,-0.92946694255077,2016,6,533.6231006755647
18,110687,-70.0887381675058,44.1711943455534,2016-06-01,-1.01027128054776,2016,6,53.36231006755647
19,110688,-70.0883631675058,44.1711943455534,2016-06-01,-0.951982395994938,2016,6,533.6231006755647
20,110689,-70.0879881675058,44.1711943455534,2016-06-01,-0.908292779088466,2016,6,533.6231006755647
21,110690,-70.0876131675058,44.1711943455534,2016-06-01,-0.755848002583977,2016,6,533.6231006755647
22,110691,-70.0872381675058,44.1711943455534,2016-06-01,-0.503530059651752,2016,6,533.6231006755647
23,110692,-70.0909881675058,44.1709243455534,2016-06-01,-0.619377489141829,2016,6,533.6231006755647
24,110693,-70.0906131675058,44.1709243455534,2016-06-01,-0.795064831729378,2016,6,533.6231006755647
25,110694,-70.0902381675058,44.1709243455534,2016-06-01,-0.821269567901495,2016,6,533.6231006755647
26,110695,-70.0898631675058,44.1709243455534,2016-06-01,-0.847553776286434,2016,6,533.6231006755647
27,110696,-70.0894881675058,44.1709243455534,2016-06-01,-0.884834853283778,2016,6,533.6231006755647
28,110697,-70.0891131675058,44.1709243455534,2016-06-01,-0.959919196070353,2016,6,533.6231006755647
29,110698,-70.0887381675058,44.1709243455534,2016-06-01,-1.03396960178922,2016,6,53.36231006755647
30,110699,-70.0883631675058,44.1709243455534,2016-06-01,-1.07522454907601,2016,6,53.36231006755647
31,110700,-70.0879881675058,44.1709243455534,2016-06-01,-1.04566220670551,2016,6,53.36231006755647
32,110701,-70.0876131675058,44.1709243455534,2016-06-01,-0.957440441260196,2016,6,533.6231006755647
33,110702,-70.0872381675058,44.1709243455534,2016-06-01,-0.804462563838708,2016,6,533.6231006755647
34,110703,-70.0868631675058,44.1709243455534,2016-06-01,-0.692789374547588,2016,6,533.6231006755647
35,110704,-70.0909881675058,44.1706543455534,2016-06-01,-0.626246399075353,2016,6,533.6231006755647
36,110705,-70.0906131675058,44.1706543455534,2016-06-01,-0.799464216722485,2016,6,533.6231006755647
37,110706,-70.0902381675058,44.1706543455534,2016-06-01,-0.808174658349415,2016,6,533.6231006755647
38,110707,-70.0898631675058,44.1706543455534,2016-06-01,-0.857758353336369,2016,6,533.6231006755647
39,110708,-70.0894881675058,44.1706543455534,2016-06-01,-0.908478715632308,2016,6,533.6231006755647
40,110709,-70.0891131675058,44.1706543455534,2016-06-01,-0.993681647295784,2016,6,533.6231006755647
41,110710,-70.0887381675058,44.1706543455534,2016-06-01,-1.04584462220503,2016,6,53.36231006755647
42,110711,-70.0883631675058,44.1706543455534,2016-06-01,-1.08874759800637,2016,6,53.36231006755647
43,110712,-70.0879881675058,44.1706543455534,2016-06-01,-1.07789619264748,2016,6,53.36231006755647
44,110713,-70.0876131675058,44.1706543455534,2016-06-01,-1.03135216141557,2016,6,53.36231006755647
45,110714,-70.0872381675058,44.1706543455534,2016-06-01,-0.941934949369367,2016,6,533.6231006755647
46,110715,-70.0868631675058,44.1706543455534,2016-06-01,-0.863264875069353,2016,6,533.6231006755647
47,110716,-70.0864881675058,44.1706543455534,2016-06-01,-0.75151302710486,2016,6,533.6231006755647
48,110717,-70.0909881675058,44.1703843455534,2016-06-01,-0.654270840661296,2016,6,533.6231006755647
49,110718,-70.0906131675058,44.1703843455534,2016-06-01,-0.796616957768043,2016,6,533.6231006755647
50,110719,-70.0902381675058,44.1703843455534,2016-06-01,-0.796386923780251,2016,6,533.6231006755647
51,110720,-70.0898631675058,44.1703843455534,2016-06-01,-0.843421783827175,2016,6,533.6231006755647
52,110721,-70.0894881675058,44.1703843455534,2016-06-01,-0.906186893984172,2016,6,533.6231006755647
53,110722,-70.0891131675058,44.1703843455534,2016-06-01,-0.990676760901436,2016,6,533.6231006755647
54,110723,-70.0887381675058,44.1703843455534,2016-06-01,-1.0408411196918,2016,6,53.36231006755647
55,110724,-70.0883631675058,44.1703843455534,2016-06-01,-1.09511187509637,2016,6,53.36231006755647
56,110725,-70.0879881675058,44.1703843455534,2016-06-01,-1.11486528360129,2016,6,53.36231006755647
57,110726,-70.0876131675058,44.1703843455534,2016-06-01,-1.10669245098034,2016,6,53.36231006755647
58,110727,-70.0872381675058,44.1703843455534,2016-06-01,-1.08131848761898,2016,6,53.36231006755647
59,110728,-70.0868631675058,44.1703843455534,2016-06-01,-1.04150285241546,2016,6,53.36231006755647
60,110729,-70.0864881675058,44.1703843455534,2016-06-01,-0.952596151204878,2016,6,533.6231006755647
61,110730,-70.0861131675058,44.1703843455534,2016-06-01,-0.880648278865169,2016,6,533.6231006755647
62,110731,-70.0857381675058,44.1703843455534,2016-06-01,-0.758253264643504,2016,6,533.6231006755647
63,110732,-70.0853631675058,44.1703843455534,2016-06-01,-0.725363652289,2016,6,533.6231006755647
64,110733,-70.0909881675058,44.1701143455534,2016-06-01,-0.730069023723802,2016,6,533.6231006755647
65,110734,-70.0906131675058,44.1701143455534,2016-06-01,-0.812822893732868,2016,6,533.6231006755647
66,110735,-70.0902381675058,44.1701143455534,2016-06-01,-0.778724408457638,2016,6,533.6231006755647
67,110736,-70.0898631675058,44.1701143455534,2016-06-01,-0.805079854492941,2016,6,533.6231006755647
68,110737,-70.0894881675058,44.1701143455534,2016-06-01,-0.859745247176607,2016,6,533.6231006755647
69,110738,-70.0891131675058,44.1701143455534,2016-06-01,-0.94086596829546,2016,6,533.6231006755647
70,110739,-70.0887381675058,44.1701143455534,2016-06-01,-1.00083389668389,2016,6,53.36231006755647
71,110740,-70.0883631675058,44.1701143455534,2016-06-01,-1.06850467114932,2016,6,53.36231006755647
72,110741,-70.0879881675058,44.1701143455534,2016-06-01,-1.11694082400904,2016,6,53.36231006755647
73,110742,-70.0876131675058,44.1701143455534,2016-06-01,-1.13307419426883,2016,6,53.36231006755647
74,110743,-70.0872381675058,44.1701143455534,2016-06-01,-1.14579953239378,2016,6,53.36231006755647
75,110744,-70.0868631675058,44.1701143455534,2016-06-01,-1.1362897561423,2016,6,53.36231006755647
76,110745,-70.0864881675058,44.1701143455534,2016-06-01,-1.09748587443685,2016,6,53.36231006755647
77,110746,-70.0861131675058,44.1701143455534,2016-06-01,-1.02759746684177,2016,6,53.36231006755647
78,110747,-70.0857381675058,44.1701143455534,2016-06-01,-0.965511886137921,2016,6,533.6231006755647
79,110748,-70.0853631675058,44.1701143455534,2016-06-01,-0.896397900586484,2016,6,533.6231006755647
80,110749,-70.0849881675058,44.1701143455534,2016-06-01,-0.814337981966619,2016,6,533.6231006755647
81,110750,-70.0846131675058,44.1701143455534,2016-06-01,-0.958918010548282,2016,6,533.6231006755647
82,110751,-70.0917381675058,44.1698443455534,2016-06-01,-0.656859755516052,2016,6,533.6231006755647
83,110752,-70.0913631675058,44.1698443455534,2016-06-01,-0.821650282191325,2016,6,533.6231006755647
84,110753,-70.0909881675058,44.1698443455534,2016-06-01,-0.80534177836161,2016,6,533.6231006755647
85,110754,-70.0906131675058,44.1698443455534,2016-06-01,-0.800938103905606,2016,6,533.6231006755647
86,110755,-70.0902381675058,44.1698443455534,2016-06-01,-0.751043787349883,2016,6,533.6231006755647
87,110756,-70.0898631675058,44.1698443455534,2016-06-01,-0.754335527781226,2016,6,533.6231006755647
88,110757,-70.0894881675058,44.1698443455534,2016-06-01,-0.793802819976174,2016,6,533.6231006755647
