X Y W
-71.9492 26.66 1
-40.7182 -39.5925 1
-39.2927 -40.9044 1
-39.0474 -29.3083 1
-39.8069 -30.9041 1
-38.4094 -32.248 1
-39.8606 -28.1626 1
-38.463 -29.5065 1
-37.0655 -30.8504 1
-35.6679 -32.1944 1
-38.5167 -26.765 1
-37.1191 -28.1089 1
-35.7216 -29.4529 1
-46.6874 -29.6675 1
-45.3435 -28.2699 1
-43.9996 -26.8723 1
-39.2885 -31.0742 1
-37.9184 -32.446 1
-39.2868 -28.3324 1
-37.9167 -29.7041 1
-36.5466 -31.0759 1
-37.9151 -26.9623 1
-36.545 -28.334 1
-35.1749 -29.7058 1
-40.6536 -21.4769 1
-42.0253 -22.847 1
-47.5123 -28.3274 1
-46.1405 -26.9573 1
-44.7705 -28.3291 1
-44.7688 -25.5872 1
-39.2217 -30.9197 1
-37.8483 -32.2896 1
-39.2253 -28.1765 1
-37.8519 -29.5463 1
-36.4785 -30.9162 1
-37.8554 -26.8031 1
-36.482 -28.1729 1
-35.1086 -29.5428 1
-48.8283 -26.8174 1
-47.4549 -28.1872 1
-47.4585 -25.444 1
-46.0851 -26.8138 1
-44.7117 -28.1836 1
-44.7153 -25.4404 1
-43.349 -21.3238 1
-41.9756 -22.6936 1
-40.6058 -21.3202 1
-40.6094 -18.577 1
-39.236 -19.9468 1
-40.3318 -29.8134 1
-38.9538 -31.1401 1
-37.6075 -29.743 1
-36.2294 -31.0696 1
-36.2612 -28.346 1
-34.8831 -29.6726 1
-33.6002 -22.8282 1
-32.2222 -24.1548 1
-59.4025 -30.3063 1
-58.0561 -28.9093 1
-56.6781 -30.2359 1
-56.7098 -27.5122 1
-55.3318 -28.8389 1
-53.9855 -27.4418 1
-52.6074 -28.7685 1
-54.0172 -24.7182 1
-52.6391 -26.0448 1
-51.2611 -27.3714 1
-49.883 -28.698 1
-52.6709 -23.3211 1
-51.2928 -24.6477 1
-49.9148 -25.9744 1
-48.5367 -27.301 1
-47.1586 -28.6276 1
-45.7806 -29.9543 1
-51.3245 -21.9241 1
-49.9465 -23.2507 1
-48.5684 -24.5773 1
-47.1904 -25.904 1
-45.8123 -27.2306 1
-44.4343 -28.5572 1
-49.9782 -20.527 1
-48.6002 -21.8537 1
-47.2221 -23.1803 1
-44.466 -25.8335 1
-48.6319 -19.13 1
-47.2538 -20.4566 1
-45.8758 -21.7832 1
-44.4977 -23.1099 1
-43.1197 -24.4365 1
-41.7416 -25.7631 1
-47.2856 -17.7329 1
-45.9075 -19.0596 1
-44.5295 -20.3862 1
-43.1514 -21.7128 1
-41.7734 -23.0395 1
-40.3953 -24.3661 1
-43.1831 -18.9892 1
-41.8051 -20.3158 1
-40.427 -21.6424 1
-39.049 -22.969 1
-37.6709 -24.2957 1
-41.8368 -17.5921 1
-40.4588 -18.9187 1
-39.0807 -20.2454 1
-37.7027 -21.572 1
-36.3246 -22.8986 1
-39.1124 -17.5217 1
-37.7344 -18.8483 1
-36.3563 -20.1749 1
-29.5871 -23.2543 1
-28.2753 -21.8558 1
-26.8514 -23.1687 1
-25.4274 -24.4815 1
-40.1943 -31.7312 1
-38.8824 -30.3327 1
-37.4585 -31.6455 1
-38.2426 -12.6658 1
-55.4092 -28.1353 1
-52.6734 -28.0497 1
-52.7854 -25.3383 1
-51.3615 -26.6511 1
-49.9376 -27.964 1
-48.5137 -29.2768 1
-51.4735 -23.9398 1
-50.0496 -25.2526 1
-48.6257 -26.5655 1
-47.2018 -27.8783 1
-50.1616 -22.5412 1
-48.7377 -23.8541 1
-47.3138 -25.1669 1
-45.8899 -26.4798 1
-44.466 -27.7926 1
-48.8497 -21.1427 1
-47.4258 -22.4555 1
-46.0019 -23.7684 1
-44.578 -25.0813 1
-43.1541 -26.3941 1
-41.7302 -27.707 1
-47.5378 -19.7442 1
-46.1139 -21.057 1
-44.69 -22.3699 1
-43.2661 -23.6827 1
-41.8422 -24.9956 1
-40.4183 -26.3084 1
-38.9944 -27.6213 1
-36.1466 -30.247 1
-46.226 -18.3456 1
-43.3781 -20.9713 1
-41.9542 -22.2842 1
-40.5303 -23.597 1
-39.1064 -24.9099 1
-37.6825 -26.2228 1
-36.2586 -27.5356 1
-34.8347 -28.8485 1
-33.4108 -30.1613 1
-42.0663 -19.5728 1
-40.6423 -20.8857 1
-39.2184 -22.1985 1
-37.7945 -23.5114 1
-36.3706 -24.8242 1
-34.9467 -26.1371 1
-32.0989 -28.7628 1
-36.4826 -22.1128 1
-56.7211 -29.5339 1
-26.9213 -23.5471 1
-38.7333 -31.1998 1
-34.0362 -19.9038 1
-51.502 -25.1884 1
-50.0407 -26.4636 1
-48.5795 -27.7388 1
-50.232 -23.7308 1
-48.7708 -25.006 1
-47.3095 -26.2812 1
-48.9621 -22.2732 1
-47.5008 -23.5484 1
-47.6922 -20.8156 1
-46.2309 -22.0908 1
-44.7696 -23.3661 1
-43.3084 -24.6413 1
-46.4222 -19.358 1
-44.961 -20.6332 1
-43.4997 -21.9085 1
-42.0385 -23.1837 1
-40.5772 -24.4589 1
-45.1523 -17.9004 1
-43.691 -19.1756 1
-42.2298 -20.4509 1
-40.7685 -21.7261 1
-39.3073 -23.0013 1
-37.846 -24.2765 1
-34.9235 -26.827 1
-33.4623 -28.1022 1
-42.4211 -17.7181 1
-40.9598 -18.9933 1
-39.4986 -20.2685 1
-38.0373 -21.5437 1
-36.5761 -22.819 1
-35.1148 -24.0942 1
-33.6536 -25.3694 1
-32.1923 -26.6446 1
-30.7311 -27.9198 1
-41.1512 -16.2605 1
-39.6899 -17.5357 1
-38.2287 -18.8109 1
-35.3062 -21.3614 1
-30.9224 -25.187 1
-38.42 -16.0781 1
-36.9587 -17.3533 1
-35.4975 -18.6285 1
-32.5531 -23.2692 1
-31.0617 -24.5086 1
-32.8051 -20.5382 1
-29.8223 -23.0171 1
-28.3309 -24.2565 1
-36.2714 -27.744 1
-44.7159 -25.7694 1
-50.4295 -23.5427 1
-49.1901 -22.0511 1
-47.6987 -23.2905 1
-47.9507 -20.5595 1
-46.4593 -21.7989 1
-46.7113 -19.0679 1
-43.7284 -21.5468 1
-43.9804 -18.8157 1
-42.489 -20.0552 1
-40.9976 -21.2946 1
-39.5062 -22.5341 1
-41.2496 -18.5636 1
-39.7582 -19.803 1
-38.2668 -21.0425 1
-36.7754 -22.2819 1
-40.0102 -17.072 1
-38.5188 -18.3114 1
-37.0273 -19.5509 1
-35.5359 -20.7903 1
-41.7536 -13.1015 1
-40.2621 -14.341 1
-37.2793 -16.8198 1
-35.7879 -18.0593 1
-32.0203 -21.95 1
-30.5197 -23.1781 1
-29.0192 -24.4063 1
-36.9328 -27.9514 1
-45.3911 -26.0395 1
-43.2073 -20.3102 1
-41.9792 -18.8098 1
-40.4787 -20.038 1
-38.9781 -21.2662 1
-39.2506 -18.5376 1
-37.75 -19.7658 1
-36.2495 -20.994 1
-39.523 -15.8091 1
-36.5219 -18.2655 1
-35.0214 -19.4936 1
-49.8928 -22.355 1
-48.3922 -23.5831 1
-48.6646 -20.8546 1
-47.1641 -22.0828 1
-47.4365 -19.3542 1
-45.936 -20.5824 1
-33.1996 -23.3493 1
-31.7019 -24.5808 1
-30.4704 -23.0832 1
-28.9727 -24.3147 1
-39.6231 -28.1085 1
-36.894 -27.8423 1
-46.8453 -24.6801 1
-42.8847 -22.9163 1
-43.1509 -20.1871 1
-41.6532 -21.4186 1
-40.1555 -22.6501 1
-40.4217 -19.921 1
-38.9241 -21.1525 1
-37.4264 -22.384 1
-39.1903 -18.4233 1
-37.6926 -19.6548 1
-36.1949 -20.8863 1
-39.4565 -15.6942 1
-37.9588 -16.9257 1
-36.4611 -18.1572 1
-34.9634 -19.3887 1
-49.8406 -22.2171 1
-48.343 -23.4486 1
-48.6092 -20.7194 1
-47.1115 -21.9509 1
-47.3777 -19.2218 1
-45.88 -20.4533 1
-44.9148 -16.2265 1
-31.9248 -22.7118 1
-30.4392 -23.957 1
-30.6797 -21.2271 1
-29.1941 -22.4723 1
-27.7084 -23.7175 1
-43.0885 -20.9398 1
-43.329 -18.2099 1
-41.8434 -19.4551 1
-40.3577 -20.7003 1
-40.5983 -17.9704 1
-39.1126 -19.2156 1
-37.6269 -20.4608 1
-36.1413 -21.7061 1
-37.8675 -17.7309 1
-36.3819 -18.9761 1
-34.8962 -20.2214 1
-39.5938 -13.7558 1
-38.1081 -15.001 1
-36.6225 -16.2462 1
-35.1368 -17.4915 1
-46.3004 -15.7195 1
-45.0553 -14.2348 1
-43.8102 -12.7501 1
-42.5652 -11.2654 1
-51.2807 -21.6582 1
-49.795 -22.9035 1
-50.0356 -20.1735 1
-48.55 -21.4188 1
-48.7906 -18.6888 1
-47.3049 -19.9341 1
-32.8794 -23.6586 1
-31.4 -24.9113 1
-33.1059 -20.9264 1
-31.6266 -22.1792 1
-30.1472 -23.432 1
-28.6679 -24.6847 1
-30.3738 -20.6998 1
-28.8945 -21.9526 1
-50.7513 -23.7654 1
-50.9779 -21.0332 1
-49.4986 -22.286 1
-51.2045 -18.3011 1
-49.9517 -16.8218 1
-48.4724 -18.0745 1
-48.699 -15.3424 1
-47.2196 -16.5952 1
-39.8229 -22.859 1
-47.4462 -13.8631 1
-45.9668 -15.1158 1
-40.0495 -20.1269 1
-38.5701 -21.3796 1
-37.0908 -22.6324 1
-46.1934 -12.3837 1
-44.7141 -13.6365 1
-38.7967 -18.6475 1
-37.3174 -19.9003 1
-35.838 -21.153 1
-44.9407 -10.9043 1
