X Y W
22.0325 21.379 1
23.272 22.8712 1
25.1269 12.7689 1
26.3609 14.264 1
27.5948 15.7592 1
26.873 11.7748 1
28.0879 13.2854 1
29.3027 14.796 1
25.3624 12.9897 1
26.5772 14.5003 1
27.7921 16.0109 1
28.6145 10.8562 1
29.8106 12.3819 1
27.0888 12.0522 1
29.4809 15.1037 1
25.5631 13.2483 1
28.8317 11.0678 1
30.0081 12.609 1
27.2905 12.2442 1
29.6433 15.3266 1
25.7494 13.4206 1
28.1021 16.503 1
29.0157 11.5639 1
30.1581 13.1269 1
26.3102 11.1433 1
27.4526 12.7063 1
29.7375 15.8324 1
32.1418 9.27891 1
29.2114 12.1361 1
30.3112 13.7268 1
32.8836 7.24568 1
33.9835 8.83642 1
35.0833 10.4272 1
29.3566 12.7549 1
30.4155 14.3736 1
34.7723 6.90073 1
36.89 10.1381 1
33.1537 7.95961 1
35.2714 11.1969 1
39.7207 11.4884 1
29.4545 13.2772 1
30.4709 14.9239 1
28.8242 15.9403 1
36.6716 6.54828 1
37.688 8.19499 1
38.7044 9.84171 1
34.0085 5.918 1
35.0249 7.56471 1
36.0413 9.21142 1
32.3618 6.93443 1
33.3782 8.58114 1
34.3946 10.2279 1
29.4371 13.8818 1
30.4113 15.5549 1
28.7382 16.529 1
39.4754 8.0367 1
40.4495 9.70978 1
41.4237 11.3829 1
36.8282 7.33781 1
37.8024 9.01088 1
38.7765 10.684 1
34.181 6.63892 1
35.1552 8.31199 1
36.1293 9.98506 1
32.508 7.6131 1
33.4821 9.28617 1
34.4563 10.9592 1
42.0798 3.00382 1
43.0134 4.70237 1
43.947 6.40092 1
40.4083 3.92044 1
41.342 5.61899 1
40.6041 8.23417 1
41.5377 9.93272 1
37.999 7.45224 1
38.9326 9.15079 1
39.8662 10.8493 1
36.3275 8.36887 1
37.2611 10.0674 1
38.1947 11.766 1
33.7224 7.58694 1
34.656 9.28549 1
35.5896 10.984 1
36.5232 12.6826 1
31.1173 6.80501 1
32.0509 8.50356 1
32.9845 10.2021 1
33.9181 11.9007 1
34.8518 13.5992 1
28.5122 6.02309 1
29.4458 7.72164 1
30.3794 9.42019 1
31.313 11.1187 1
27.7743 8.63826 1
28.708 10.3368 1
29.6416 12.0354 1
27.9701 12.952 1
27.2322 15.5672 1
28.3506 13.2854 1
29.2419 15.0079 1
27.5243 15.8964 1
42.9827 7.90017 1
40.3739 7.0661 1
41.2651 8.78864 1
37.765 6.23204 1
38.6563 7.95457 1
39.5475 9.6771 1
36.0474 7.1205 1
36.9387 8.84304 1
37.8299 10.5656 1
33.4386 6.28644 1
34.3298 8.00897 1
35.2211 9.7315 1
36.1123 11.454 1
31.721 7.17491 1
32.6122 8.89744 1
33.5035 10.62 1
30.0034 8.06337 1
30.8946 9.7859 1
31.7858 11.5084 1
29.8073 13.021 1
40.2723 7.93072 1
38.5281 8.7791 1
35.0871 6.13897 1
35.9355 7.88322 1
36.784 9.62747 1
33.3429 6.98734 1
34.1914 8.73159 1
35.0398 10.4758 1
