-3.026980617308676642e+02,-1.269707345839730976e+02
-3.026980617308676642e+02,-7.697073458397309764e+01
-3.026980617308676642e+02,-2.697073458397309764e+01
-3.026980617308676642e+02,2.302926541602690236e+01
-3.026980617308676642e+02,7.302926541602690236e+01
-3.026980617308676642e+02,1.230292654160269024e+02
-2.526980617308676642e+02,-1.269707345839730976e+02
-2.526980617308676642e+02,-7.697073458397309764e+01
-2.526980617308676642e+02,-2.697073458397309764e+01
-2.526980617308676642e+02,2.302926541602690236e+01
-2.526980617308676642e+02,7.302926541602690236e+01
-2.526980617308676642e+02,1.230292654160269024e+02
-2.026980617308676642e+02,-1.269707345839730976e+02
-2.026980617308676642e+02,-7.697073458397309764e+01
-2.026980617308676642e+02,-2.697073458397309764e+01
-2.026980617308676642e+02,2.302926541602690236e+01
-2.026980617308676642e+02,7.302926541602690236e+01
-2.026980617308676642e+02,1.230292654160269024e+02
-1.526980617308676642e+02,-1.269707345839730976e+02
-1.526980617308676642e+02,-7.697073458397309764e+01
-1.526980617308676642e+02,-2.697073458397309764e+01
-1.526980617308676642e+02,2.302926541602690236e+01
-1.526980617308676642e+02,7.302926541602690236e+01
-1.526980617308676642e+02,1.230292654160269024e+02
-1.026980617308676642e+02,-1.269707345839730976e+02
-1.026980617308676642e+02,-7.697073458397309764e+01
-1.026980617308676642e+02,-2.697073458397309764e+01
-1.026980617308676642e+02,2.302926541602690236e+01
-1.026980617308676642e+02,7.302926541602690236e+01
-1.026980617308676642e+02,1.230292654160269024e+02
-5.269806173086766421e+01,-1.269707345839730976e+02
-5.269806173086766421e+01,-7.697073458397309764e+01
-5.269806173086766421e+01,-2.697073458397309764e+01
-5.269806173086766421e+01,2.302926541602690236e+01
-5.269806173086766421e+01,7.302926541602690236e+01
-5.269806173086766421e+01,1.230292654160269024e+02
-2.698061730867664210e+00,-1.269707345839730976e+02
-2.698061730867664210e+00,-7.697073458397309764e+01
-2.698061730867664210e+00,-2.697073458397309764e+01
-2.698061730867664210e+00,2.302926541602690236e+01
-2.698061730867664210e+00,7.302926541602690236e+01
-2.698061730867664210e+00,1.230292654160269024e+02
4.730193826913233579e+01,-1.269707345839730976e+02
4.730193826913233579e+01,-7.697073458397309764e+01
4.730193826913233579e+01,-2.697073458397309764e+01
4.730193826913233579e+01,2.302926541602690236e+01
4.730193826913233579e+01,7.302926541602690236e+01
4.730193826913233579e+01,1.230292654160269024e+02
9.730193826913233579e+01,-1.269707345839730976e+02
9.730193826913233579e+01,-7.697073458397309764e+01
9.730193826913233579e+01,-2.697073458397309764e+01
9.730193826913233579e+01,2.302926541602690236e+01
9.730193826913233579e+01,7.302926541602690236e+01
9.730193826913233579e+01,1.230292654160269024e+02
1.473019382691323358e+02,-1.269707345839730976e+02
1.473019382691323358e+02,-7.697073458397309764e+01
1.473019382691323358e+02,-2.697073458397309764e+01
1.473019382691323358e+02,2.302926541602690236e+01
1.473019382691323358e+02,7.302926541602690236e+01
1.473019382691323358e+02,1.230292654160269024e+02
1.973019382691323358e+02,-1.269707345839730976e+02
1.973019382691323358e+02,-7.697073458397309764e+01
1.973019382691323358e+02,-2.697073458397309764e+01
1.973019382691323358e+02,2.302926541602690236e+01
1.973019382691323358e+02,7.302926541602690236e+01
1.973019382691323358e+02,1.230292654160269024e+02
2.473019382691323358e+02,-1.269707345839730976e+02
2.473019382691323358e+02,-7.697073458397309764e+01
2.473019382691323358e+02,-2.697073458397309764e+01
2.473019382691323358e+02,2.302926541602690236e+01
2.473019382691323358e+02,7.302926541602690236e+01
2.473019382691323358e+02,1.230292654160269024e+02
2.973019382691323358e+02,-1.269707345839730976e+02
2.973019382691323358e+02,-7.697073458397309764e+01
2.973019382691323358e+02,-2.697073458397309764e+01
2.973019382691323358e+02,2.302926541602690236e+01
2.973019382691323358e+02,7.302926541602690236e+01
2.973019382691323358e+02,1.230292654160269024e+02
