,x,y,MonthYear,Zscore,Year,Month,labels
187034,-70.0894881675058,44.1720043455534,2017-10-01,-4.89159578970258,2017,10,0
187035,-70.0891131675058,44.1720043455534,2017-10-01,-5.03036578385727,2017,10,0
187036,-70.0898631675058,44.1717343455534,2017-10-01,-4.28293657302856,2017,10,0
187037,-70.0894881675058,44.1717343455534,2017-10-01,-4.88320786825001,2017,10,0
187038,-70.0891131675058,44.1717343455534,2017-10-01,-5.02879092851458,2017,10,0
187039,-70.0906131675058,44.1714643455534,2017-10-01,-4.77294588088989,2017,10,0
187040,-70.0902381675058,44.1714643455534,2017-10-01,-5.56692193419104,2017,10,0
187041,-70.0898631675058,44.1714643455534,2017-10-01,-5.47966886903726,2017,10,0
187042,-70.0894881675058,44.1714643455534,2017-10-01,-5.93918942588825,2017,10,0
187043,-70.0891131675058,44.1714643455534,2017-10-01,-5.88029011923952,2017,10,0
187044,-70.0887381675058,44.1714643455534,2017-10-01,-5.01196397824084,2017,10,0
187045,-70.0883631675058,44.1714643455534,2017-10-01,-4.73134907890846,2017,10,0
187046,-70.0909881675058,44.1711943455534,2017-10-01,-4.86453533172607,2017,10,0
187047,-70.0906131675058,44.1711943455534,2017-10-01,-5.58368460779642,2017,10,0
187048,-70.0902381675058,44.1711943455534,2017-10-01,-6.1014431925059,2017,10,0
187049,-70.0898631675058,44.1711943455534,2017-10-01,-6.18572972518573,2017,10,0
187050,-70.0894881675058,44.1711943455534,2017-10-01,-6.53278852352773,2017,10,0
187051,-70.0891131675058,44.1711943455534,2017-10-01,-6.75800717992934,2017,10,0
187052,-70.0887381675058,44.1711943455534,2017-10-01,-5.96819592065628,2017,10,0
187053,-70.0883631675058,44.1711943455534,2017-10-01,-5.50103887748245,2017,10,0
187054,-70.0879881675058,44.1711943455534,2017-10-01,-4.57731565372389,2017,10,0
187055,-70.0876131675058,44.1711943455534,2017-10-01,-3.98354341249475,2017,10,0
187056,-70.0872381675058,44.1711943455534,2017-10-01,-2.74450627923968,2017,10,0
187057,-70.0909881675058,44.1709243455534,2017-10-01,-4.97671031174353,2017,10,0
187058,-70.0906131675058,44.1709243455534,2017-10-01,-6.36515571222878,2017,10,0
187059,-70.0902381675058,44.1709243455534,2017-10-01,-6.61648425654358,2017,10,0
187060,-70.0898631675058,44.1709243455534,2017-10-01,-6.30486245839244,2017,10,0
187061,-70.0894881675058,44.1709243455534,2017-10-01,-6.31265443191372,2017,10,0
187062,-70.0891131675058,44.1709243455534,2017-10-01,-6.77754321385343,2017,10,0
187063,-70.0887381675058,44.1709243455534,2017-10-01,-6.80092222901442,2017,10,0
187064,-70.0883631675058,44.1709243455534,2017-10-01,-6.4829659081748,2017,10,0
187065,-70.0879881675058,44.1709243455534,2017-10-01,-5.72136053686809,2017,10,0
187066,-70.0876131675058,44.1709243455534,2017-10-01,-5.41542513780998,2017,10,0
187067,-70.0872381675058,44.1709243455534,2017-10-01,-4.55039283998198,2017,10,0
187068,-70.0868631675058,44.1709243455534,2017-10-01,-3.88854064362605,2017,10,0
187069,-70.0909881675058,44.1706543455534,2017-10-01,-5.26028325300584,2017,10,0
187070,-70.0906131675058,44.1706543455534,2017-10-01,-6.84006005063196,2017,10,0
187071,-70.0902381675058,44.1706543455534,2017-10-01,-6.73783646344739,2017,10,0
187072,-70.0898631675058,44.1706543455534,2017-10-01,-6.05398697772528,2017,10,0
187073,-70.0894881675058,44.1706543455534,2017-10-01,-5.7332764025033,2017,10,0
187074,-70.0891131675058,44.1706543455534,2017-10-01,-6.11757338655893,2017,10,0
187075,-70.0887381675058,44.1706543455534,2017-10-01,-6.55156928557284,2017,10,0
187076,-70.0883631675058,44.1706543455534,2017-10-01,-6.62622794430601,2017,10,0
187077,-70.0879881675058,44.1706543455534,2017-10-01,-6.46100600814967,2017,10,0
187078,-70.0876131675058,44.1706543455534,2017-10-01,-6.43522391055082,2017,10,0
187079,-70.0872381675058,44.1706543455534,2017-10-01,-6.16010996518174,2017,10,0
187080,-70.0868631675058,44.1706543455534,2017-10-01,-6.3572092991049,2017,10,0
187081,-70.0864881675058,44.1706543455534,2017-10-01,-5.42973358369066,2017,10,0
187082,-70.0909881675058,44.1703843455534,2017-10-01,-5.90806399240107,2017,10,0
187083,-70.0906131675058,44.1703843455534,2017-10-01,-7.35974640039858,2017,10,0
187084,-70.0902381675058,44.1703843455534,2017-10-01,-6.86516696593558,2017,10,0
187085,-70.0898631675058,44.1703843455534,2017-10-01,-5.80390408534659,2017,10,0
187086,-70.0894881675058,44.1703843455534,2017-10-01,-5.28789446869333,2017,10,0
187087,-70.0891131675058,44.1703843455534,2017-10-01,-5.51852526067309,2017,10,0
187088,-70.0887381675058,44.1703843455534,2017-10-01,-5.8974928142044,2017,10,0
187089,-70.0883631675058,44.1703843455534,2017-10-01,-5.89115127942183,2017,10,0
187090,-70.0879881675058,44.1703843455534,2017-10-01,-5.85770922300605,2017,10,0
187091,-70.0876131675058,44.1703843455534,2017-10-01,-6.17213523099855,2017,10,0
187092,-70.0872381675058,44.1703843455534,2017-10-01,-6.62111979273786,2017,10,0
187093,-70.0868631675058,44.1703843455534,2017-10-01,-6.90815400282974,2017,10,0
187094,-70.0864881675058,44.1703843455534,2017-10-01,-6.64822532632043,2017,10,0
187095,-70.0861131675058,44.1703843455534,2017-10-01,-6.58928309325569,2017,10,0
187096,-70.0857381675058,44.1703843455534,2017-10-01,-5.40982763682786,2017,10,0
187097,-70.0853631675058,44.1703843455534,2017-10-01,-4.62217428222503,2017,10,0
187098,-70.0909881675058,44.1701143455534,2017-10-01,-7.05766592812233,2017,10,0
187099,-70.0906131675058,44.1701143455534,2017-10-01,-7.98691498068634,2017,10,0
187100,-70.0902381675058,44.1701143455534,2017-10-01,-7.09264206904307,2017,10,0
187101,-70.0898631675058,44.1701143455534,2017-10-01,-5.61869921120071,2017,10,0
187102,-70.0894881675058,44.1701143455534,2017-10-01,-4.85497438204918,2017,10,0
187103,-70.0891131675058,44.1701143455534,2017-10-01,-4.73807159431404,2017,10,0
187104,-70.0887381675058,44.1701143455534,2017-10-01,-4.97490297998849,2017,10,0
187105,-70.0883631675058,44.1701143455534,2017-10-01,-4.87065507037453,2017,10,0
187106,-70.0879881675058,44.1701143455534,2017-10-01,-4.73533766999672,2017,10,0
187107,-70.0876131675058,44.1701143455534,2017-10-01,-5.12394752939138,2017,10,0
187108,-70.0872381675058,44.1701143455534,2017-10-01,-5.883287968155,2017,10,0
187109,-70.0868631675058,44.1701143455534,2017-10-01,-6.49184327607455,2017,10,0
187110,-70.0864881675058,44.1701143455534,2017-10-01,-6.91854794383811,2017,10,0
187111,-70.0861131675058,44.1701143455534,2017-10-01,-7.0470456415935,2017,10,0
187112,-70.0857381675058,44.1701143455534,2017-10-01,-6.57676288497559,2017,10,0
187113,-70.0853631675058,44.1701143455534,2017-10-01,-6.11181464968912,2017,10,0
187114,-70.0849881675058,44.1701143455534,2017-10-01,-5.42870912877855,2017,10,0
187115,-70.0846131675058,44.1701143455534,2017-10-01,-4.54871650060655,2017,10,0
187116,-70.0917381675058,44.1698443455534,2017-10-01,-4.74150943756104,2017,10,0
187117,-70.0913631675058,44.1698443455534,2017-10-01,-6.56880726011575,2017,10,0
187118,-70.0909881675058,44.1698443455534,2017-10-01,-7.82691787570764,2017,10,0
187119,-70.0906131675058,44.1698443455534,2017-10-01,-8.23471186374141,2017,10,0
187120,-70.0902381675058,44.1698443455534,2017-10-01,-7.14229674156021,2017,10,0
187121,-70.0898631675058,44.1698443455534,2017-10-01,-5.53889144335593,2017,10,0
187122,-70.0894881675058,44.1698443455534,2017-10-01,-4.60950373249124,2017,10,0
187123,-70.0891131675058,44.1698443455534,2017-10-01,-4.18940144964287,2017,10,0
187124,-70.0887381675058,44.1698443455534,2017-10-01,-4.13496242636205,2017,10,0
187125,-70.0883631675058,44.1698443455534,2017-10-01,-4.01313415636833,2017,10,0
187126,-70.0879881675058,44.1698443455534,2017-10-01,-3.79390765129441,2017,10,0
187127,-70.0876131675058,44.1698443455534,2017-10-01,-4.0619072043192,2017,10,0
187128,-70.0872381675058,44.1698443455534,2017-10-01,-4.6567697892539,2017,10,0
187129,-70.0868631675058,44.1698443455534,2017-10-01,-5.29504786280071,2017,10,0
187130,-70.0864881675058,44.1698443455534,2017-10-01,-5.87649832458297,2017,10,0
187131,-70.0861131675058,44.1698443455534,2017-10-01,-6.2996157865826,2017,10,0
187132,-70.0857381675058,44.1698443455534,2017-10-01,-6.53030747449081,2017,10,0
187133,-70.0853631675058,44.1698443455534,2017-10-01,-6.65048726591989,2017,10,0
187134,-70.0849881675058,44.1698443455534,2017-10-01,-6.44903902130872,2017,10,0
187135,-70.0846131675058,44.1698443455534,2017-10-01,-5.76992047724916,2017,10,0
187136,-70.0842381675058,44.1698443455534,2017-10-01,-5.22004555485221,2017,10,0
187137,-70.0917381675058,44.1695743455534,2017-10-01,-4.77041546934836,2017,10,0
187138,-70.0913631675058,44.1695743455534,2017-10-01,-6.71709343090848,2017,10,0
187139,-70.0909881675058,44.1695743455534,2017-10-01,-8.10677274175838,2017,10,0
187140,-70.0906131675058,44.1695743455534,2017-10-01,-8.02621442320892,2017,10,0
187141,-70.0902381675058,44.1695743455534,2017-10-01,-6.87400058206099,2017,10,0
187142,-70.0898631675058,44.1695743455534,2017-10-01,-5.44276676312855,2017,10,0
187143,-70.0894881675058,44.1695743455534,2017-10-01,-4.31871262847779,2017,10,0
187144,-70.0891131675058,44.1695743455534,2017-10-01,-3.67813855264982,2017,10,0
187145,-70.0887381675058,44.1695743455534,2017-10-01,-3.36901695761526,2017,10,0
187146,-70.0883631675058,44.1695743455534,2017-10-01,-3.23590661660272,2017,10,0
187147,-70.0879881675058,44.1695743455534,2017-10-01,-2.9604619931406,2017,10,0
187148,-70.0876131675058,44.1695743455534,2017-10-01,-3.18593993605656,2017,10,0
187149,-70.0872381675058,44.1695743455534,2017-10-01,-3.61133178482441,2017,10,0
187150,-70.0868631675058,44.1695743455534,2017-10-01,-4.25827220817189,2017,10,0
187151,-70.0864881675058,44.1695743455534,2017-10-01,-4.75738876479674,2017,10,0
187152,-70.0861131675058,44.1695743455534,2017-10-01,-5.15841320296112,2017,10,0
187153,-70.0857381675058,44.1695743455534,2017-10-01,-5.48990186905694,2017,10,0
187154,-70.0853631675058,44.1695743455534,2017-10-01,-5.77923817265443,2017,10,0
187155,-70.0849881675058,44.1695743455534,2017-10-01,-6.17163855540713,2017,10,0
187156,-70.0846131675058,44.1695743455534,2017-10-01,-6.1260131989949,2017,10,0
187157,-70.0842381675058,44.1695743455534,2017-10-01,-6.06924189962709,2017,10,0
187158,-70.0838631675058,44.1695743455534,2017-10-01,-5.13805905261652,2017,10,0
187159,-70.0921131675058,44.1693043455534,2017-10-01,-2.64604473114014,2017,10,0
187160,-70.0917381675058,44.1693043455534,2017-10-01,-4.10194936102511,2017,10,0
187161,-70.0913631675058,44.1693043455534,2017-10-01,-6.48956506505722,2017,10,0
187162,-70.0909881675058,44.1693043455534,2017-10-01,-7.77677232428965,2017,10,0
187163,-70.0906131675058,44.1693043455534,2017-10-01,-7.56186912045124,2017,10,0
187164,-70.0902381675058,44.1693043455534,2017-10-01,-6.33513091950282,2017,10,0
187165,-70.0898631675058,44.1693043455534,2017-10-01,-5.04114637434871,2017,10,0
187166,-70.0894881675058,44.1693043455534,2017-10-01,-3.85408533043791,2017,10,0
187167,-70.0891131675058,44.1693043455534,2017-10-01,-3.20512042603466,2017,10,0
187168,-70.0887381675058,44.1693043455534,2017-10-01,-2.89071468968133,2017,10,0
187169,-70.0883631675058,44.1693043455534,2017-10-01,-2.69722235674007,2017,10,0
187170,-70.0879881675058,44.1693043455534,2017-10-01,-2.49597652930334,2017,10,0
187171,-70.0876131675058,44.1693043455534,2017-10-01,-2.60142897442866,2017,10,0
187172,-70.0872381675058,44.1693043455534,2017-10-01,-2.89214183830596,2017,10,0
187173,-70.0868631675058,44.1693043455534,2017-10-01,-3.49262955939631,2017,10,0
187174,-70.0864881675058,44.1693043455534,2017-10-01,-3.85037287947092,2017,10,0
187175,-70.0861131675058,44.1693043455534,2017-10-01,-4.12648780949394,2017,10,0
187176,-70.0857381675058,44.1693043455534,2017-10-01,-4.40657538445263,2017,10,0
187177,-70.0853631675058,44.1693043455534,2017-10-01,-4.78242058791625,2017,10,0
187178,-70.0849881675058,44.1693043455534,2017-10-01,-5.3824662285274,2017,10,0
187179,-70.0846131675058,44.1693043455534,2017-10-01,-5.85018461304659,2017,10,0
187180,-70.0842381675058,44.1693043455534,2017-10-01,-6.44058482172776,2017,10,0
187181,-70.0838631675058,44.1693043455534,2017-10-01,-6.01610101551387,2017,10,0
187182,-70.0834881675058,44.1693043455534,2017-10-01,-5.02281702637626,2017,10,0
187183,-70.0921131675058,44.1690343455534,2017-10-01,-2.6366492722254,2017,10,0
187184,-70.0917381675058,44.1690343455534,2017-10-01,-3.98145365052268,2017,10,0
187185,-70.0913631675058,44.1690343455534,2017-10-01,-6.12587099057604,2017,10,0
187186,-70.0909881675058,44.1690343455534,2017-10-01,-7.18993501923607,2017,10,0
187187,-70.0906131675058,44.1690343455534,2017-10-01,-6.84277901745533,2017,10,0
187188,-70.0902381675058,44.1690343455534,2017-10-01,-5.54502598811779,2017,10,0
187189,-70.0898631675058,44.1690343455534,2017-10-01,-4.30917208987358,2017,10,0
187190,-70.0894881675058,44.1690343455534,2017-10-01,-3.23824088198876,2017,10,0
187191,-70.0891131675058,44.1690343455534,2017-10-01,-2.59053640767248,2017,10,0
187192,-70.0887381675058,44.1690343455534,2017-10-01,-2.42390075901185,2017,10,0
187193,-70.0883631675058,44.1690343455534,2017-10-01,-2.27389204496245,2017,10,0
187194,-70.0879881675058,44.1690343455534,2017-10-01,-2.21142246861631,2017,10,0
187195,-70.0876131675058,44.1690343455534,2017-10-01,-2.28156162340367,2017,10,0
187196,-70.0872381675058,44.1690343455534,2017-10-01,-2.57075079804133,2017,10,0
187197,-70.0868631675058,44.1690343455534,2017-10-01,-3.00907620878512,2017,10,0
187198,-70.0864881675058,44.1690343455534,2017-10-01,-3.29370694294268,2017,10,0
187199,-70.0861131675058,44.1690343455534,2017-10-01,-3.55721983161007,2017,10,0
187200,-70.0857381675058,44.1690343455534,2017-10-01,-3.78907013323754,2017,10,0
187201,-70.0853631675058,44.1690343455534,2017-10-01,-4.19272842191733,2017,10,0
187202,-70.0849881675058,44.1690343455534,2017-10-01,-4.7993508393285,2017,10,0
187203,-70.0846131675058,44.1690343455534,2017-10-01,-5.24245974663197,2017,10,0
187204,-70.0842381675058,44.1690343455534,2017-10-01,-5.74032300206721,2017,10,0
187205,-70.0838631675058,44.1690343455534,2017-10-01,-5.85569926582256,2017,10,0
187206,-70.0834881675058,44.1690343455534,2017-10-01,-5.60180503833097,2017,10,0
187207,-70.0831131675058,44.1690343455534,2017-10-01,-4.76298824094262,2017,10,0
187208,-70.0827381675058,44.1690343455534,2017-10-01,-4.02207186759644,2017,10,0
187209,-70.0917381675058,44.1687643455534,2017-10-01,-4.53430789805982,2017,10,0
187210,-70.0913631675058,44.1687643455534,2017-10-01,-6.65242329373517,2017,10,0
187211,-70.0909881675058,44.1687643455534,2017-10-01,-6.88549810968666,2017,10,0
187212,-70.0906131675058,44.1687643455534,2017-10-01,-6.16283702455511,2017,10,0
187213,-70.0902381675058,44.1687643455534,2017-10-01,-4.7193906412051,2017,10,0
187214,-70.0898631675058,44.1687643455534,2017-10-01,-3.4270887441219,2017,10,0
187215,-70.0894881675058,44.1687643455534,2017-10-01,-2.47968415600818,2017,10,0
187216,-70.0891131675058,44.1687643455534,2017-10-01,-1.98540171195902,2017,10,0
187217,-70.0887381675058,44.1687643455534,2017-10-01,-1.96481977439506,2017,10,0
187218,-70.0883631675058,44.1687643455534,2017-10-01,-1.96934046005211,2017,10,0
187219,-70.0879881675058,44.1687643455534,2017-10-01,-2.12762599900337,2017,10,0
187220,-70.0876131675058,44.1687643455534,2017-10-01,-2.22962827218306,2017,10,0
187221,-70.0872381675058,44.1687643455534,2017-10-01,-2.47510149447477,2017,10,0
187222,-70.0868631675058,44.1687643455534,2017-10-01,-2.75785800591715,2017,10,0
187223,-70.0864881675058,44.1687643455534,2017-10-01,-2.92636095527322,2017,10,0
187224,-70.0861131675058,44.1687643455534,2017-10-01,-3.09216870684475,2017,10,0
187225,-70.0857381675058,44.1687643455534,2017-10-01,-3.34233632252113,2017,10,0
187226,-70.0853631675058,44.1687643455534,2017-10-01,-3.88769306615929,2017,10,0
187227,-70.0849881675058,44.1687643455534,2017-10-01,-4.49369152128556,2017,10,0
187228,-70.0846131675058,44.1687643455534,2017-10-01,-4.91339373639263,2017,10,0
187229,-70.0842381675058,44.1687643455534,2017-10-01,-5.27971624294947,2017,10,0
187230,-70.0838631675058,44.1687643455534,2017-10-01,-5.39939064581048,2017,10,0
187231,-70.0834881675058,44.1687643455534,2017-10-01,-5.76696634314225,2017,10,0
187232,-70.0831131675058,44.1687643455534,2017-10-01,-5.25638444895549,2017,10,0
187233,-70.0827381675058,44.1687643455534,2017-10-01,-4.16162672848816,2017,10,0
187234,-70.0823631675058,44.1687643455534,2017-10-01,-3.90324099628871,2017,10,0
187235,-70.0917381675058,44.1684943455534,2017-10-01,-5.53347687467461,2017,10,0
187236,-70.0913631675058,44.1684943455534,2017-10-01,-6.87123511838718,2017,10,0
187237,-70.0909881675058,44.1684943455534,2017-10-01,-6.36747266907453,2017,10,0
187238,-70.0906131675058,44.1684943455534,2017-10-01,-5.3258473895711,2017,10,0
187239,-70.0902381675058,44.1684943455534,2017-10-01,-3.8915271170114,2017,10,0
187240,-70.0898631675058,44.1684943455534,2017-10-01,-2.68345590319202,2017,10,0
187241,-70.0894881675058,44.1684943455534,2017-10-01,-1.86620331906241,2017,10,1
187242,-70.0891131675058,44.1684943455534,2017-10-01,-1.5932961387809,2017,10,1
187243,-70.0887381675058,44.1684943455534,2017-10-01,-1.60447916145263,2017,10,1
187244,-70.0883631675058,44.1684943455534,2017-10-01,-1.83293667442328,2017,10,1
187245,-70.0879881675058,44.1684943455534,2017-10-01,-2.10030370462389,2017,10,0
187246,-70.0876131675058,44.1684943455534,2017-10-01,-2.25111086548042,2017,10,0
187247,-70.0872381675058,44.1684943455534,2017-10-01,-2.47046678066988,2017,10,0
187248,-70.0868631675058,44.1684943455534,2017-10-01,-2.54060239349299,2017,10,0
187249,-70.0864881675058,44.1684943455534,2017-10-01,-2.74281608247052,2017,10,0
187250,-70.0861131675058,44.1684943455534,2017-10-01,-2.99229022963575,2017,10,0
187251,-70.0857381675058,44.1684943455534,2017-10-01,-3.24320732666784,2017,10,0
187252,-70.0853631675058,44.1684943455534,2017-10-01,-3.76000324713866,2017,10,0
187253,-70.0849881675058,44.1684943455534,2017-10-01,-4.38633616472959,2017,10,0
187254,-70.0846131675058,44.1684943455534,2017-10-01,-4.8387076717391,2017,10,0
187255,-70.0842381675058,44.1684943455534,2017-10-01,-5.16885408963392,2017,10,0
187256,-70.0838631675058,44.1684943455534,2017-10-01,-5.3065854187562,2017,10,0
187257,-70.0834881675058,44.1684943455534,2017-10-01,-5.6156789351528,2017,10,0
187258,-70.0831131675058,44.1684943455534,2017-10-01,-5.61443437458003,2017,10,0
187259,-70.0827381675058,44.1684943455534,2017-10-01,-5.18621372496993,2017,10,0
187260,-70.0823631675058,44.1684943455534,2017-10-01,-4.66151201548264,2017,10,0
187261,-70.0917381675058,44.1682243455534,2017-10-01,-5.83914285080712,2017,10,0
187262,-70.0913631675058,44.1682243455534,2017-10-01,-6.52479457279,2017,10,0
187263,-70.0909881675058,44.1682243455534,2017-10-01,-5.64563546573697,2017,10,0
187264,-70.0906131675058,44.1682243455534,2017-10-01,-4.54371303029318,2017,10,0
187265,-70.0902381675058,44.1682243455534,2017-10-01,-3.28809529923089,2017,10,0
187266,-70.0898631675058,44.1682243455534,2017-10-01,-2.28192097741406,2017,10,0
187267,-70.0894881675058,44.1682243455534,2017-10-01,-1.64419719605235,2017,10,1
187268,-70.0891131675058,44.1682243455534,2017-10-01,-1.42094428958879,2017,10,1
187269,-70.0887381675058,44.1682243455534,2017-10-01,-1.38524175043431,2017,10,1
187270,-70.0883631675058,44.1682243455534,2017-10-01,-1.72134820220101,2017,10,1
187271,-70.0879881675058,44.1682243455534,2017-10-01,-2.05610046976247,2017,10,0
187272,-70.0876131675058,44.1682243455534,2017-10-01,-2.34349204069315,2017,10,0
187273,-70.0872381675058,44.1682243455534,2017-10-01,-2.45590950671293,2017,10,0
187274,-70.0868631675058,44.1682243455534,2017-10-01,-2.29786850449059,2017,10,0
187275,-70.0864881675058,44.1682243455534,2017-10-01,-2.35358741997397,2017,10,0
187276,-70.0861131675058,44.1682243455534,2017-10-01,-2.76642830339508,2017,10,0
187277,-70.0857381675058,44.1682243455534,2017-10-01,-3.15039876158482,2017,10,0
187278,-70.0853631675058,44.1682243455534,2017-10-01,-3.62172766984089,2017,10,0
187279,-70.0849881675058,44.1682243455534,2017-10-01,-4.20718604905311,2017,10,0
187280,-70.0846131675058,44.1682243455534,2017-10-01,-4.68719868375578,2017,10,0
187281,-70.0842381675058,44.1682243455534,2017-10-01,-5.06015271103557,2017,10,0
187282,-70.0838631675058,44.1682243455534,2017-10-01,-5.3058446668813,2017,10,0
187283,-70.0834881675058,44.1682243455534,2017-10-01,-5.50494577010043,2017,10,0
